Airline,Flight,AirportFrom,DayOfWeek,Time,Length,Delay
OO,6673,MRY,3,561,44,0
UA,857,LAX,3,562,94,0
OO,7004,SBP,3,567,66,0
YV,2966,LAS,3,570,95,0
UA,96,PDX,3,577,117,0
US,1455,CLT,3,580,349,1
AA,179,JFK,3,595,390,1
AA,1928,LAX,3,595,100,0
OO,6609,ONT,3,597,85,0
AS,318,SEA,3,600,134,0
OO,4709,LAX,3,600,72,0
US,659,PHL,3,600,390,0
WN,128,LAX,3,600,80,1
OO,6821,RDD,3,603,69,0
OO,6229,SEA,3,604,131,0
UA,58,ORD,3,604,291,1
AA,1461,DFW,3,605,240,1
B6,1434,LGB,3,614,86,0
DL,1765,JFK,3,615,387,0
UA,415,DEN,3,616,174,0
OO,6489,CIC,3,617,65,0
WN,1185,LAS,3,620,105,0
OO,6575,MFR,3,621,75,1
UA,900,SAN,3,624,101,0
AA,451,ORD,3,630,290,1
UA,239,LAX,3,632,97,0
OO,6343,SNA,3,633,85,1
WN,441,SAN,3,635,105,1
OO,6429,LAS,3,637,102,0
OO,6840,SBA,3,639,80,1
OO,6336,RNO,3,641,67,0
OO,6652,MOD,3,644,38,0
OO,6747,SMF,3,644,48,0
B6,641,JFK,3,645,393,0
OO,6404,EUG,3,645,90,1
OO,6582,PSP,3,653,91,0
OO,6241,BUR,3,657,84,0
CO,1702,EWR,3,660,379,1
UA,546,PHX,3,661,138,0
OO,6854,ACV,3,663,78,0
UA,642,JFK,3,664,401,0
DL,1549,ATL,3,668,330,1
DL,2375,SLC,3,670,127,0
OO,7029,SLC,3,671,143,0
DL,2105,MSP,3,675,243,0
UA,721,DEN,3,678,174,1
US,400,PHX,3,680,133,0
WN,1992,SNA,3,680,85,1
WN,4,PHX,3,680,140,1
UA,177,BOS,3,682,408,1
OO,6268,TUS,3,702,138,0
OO,6687,MRY,3,702,37,0
UA,853,SAN,3,708,99,0
OO,6263,FAT,3,711,66,0
AA,1441,DFW,3,715,240,1
UA,609,ORD,3,716,289,1
UA,556,LAX,3,718,92,1
OO,6416,BFL,3,723,72,0
AA,1936,LAX,3,725,90,0
DL,2845,DTW,3,725,324,1
UA,844,SEA,3,728,136,0
OO,6469,SNA,3,734,85,0
AS,312,SEA,3,735,128,0
F9,659,DEN,3,735,157,0
OO,6426,SMF,3,737,49,0
UA,285,IAD,3,740,367,0
OO,6846,SBA,3,751,80,1
OO,7038,ACV,3,765,78,0
OO,6406,EUG,3,766,90,1
UA,808,LAX,3,768,92,1
WN,166,LAX,3,770,75,1
WN,2633,SAN,3,770,90,1
UA,573,SAN,3,774,101,1
WN,877,SNA,3,780,85,1
WN,978,MDW,3,790,300,1
UA,55,PDX,3,794,108,0
OO,6386,BUR,3,800,76,1
OO,6298,RNO,3,805,67,0
UA,193,LAS,3,807,106,0
AA,1613,ORD,3,810,280,1
OO,6346,SBP,3,811,61,0
OO,6909,OTH,3,812,117,0
OO,6580,MFR,3,824,98,1
UA,733,DEN,3,824,165,0
UA,56,KOA,3,828,312,1
AA,1309,DFW,3,830,235,0
AA,28,HNL,3,830,310,0
HA,12,HNL,3,830,305,1
UA,74,HNL,3,832,312,1
UA,806,LAX,3,835,85,0
WN,3421,DEN,3,835,165,1
OO,6350,ONT,3,838,85,1
UA,34,OGG,3,840,288,1
WN,411,LAS,3,840,95,1
OO,6822,RDD,3,845,69,0
US,965,PHL,3,845,380,0
DL,1151,MSP,3,855,250,0
OO,6226,SMF,3,855,47,0
OO,6264,FAT,3,855,57,1
UA,94,PHX,3,859,128,0
OO,6815,CEC,3,862,85,0
CO,370,IAH,3,865,255,1
UA,62,LIH,3,865,319,0
UA,15,JFK,3,870,403,1
AS,316,SEA,3,880,123,0
OO,6380,BOI,3,884,105,1
US,407,PHX,3,885,125,0
WN,580,PHX,3,885,125,1
OO,6678,MRY,3,886,37,0
UA,219,IAD,3,887,368,1
OO,6457,SNA,3,888,80,0
OO,6635,CIC,3,888,59,0
UA,181,BOS,3,889,408,1
AA,1954,LAX,3,890,80,0
OO,6464,RDM,3,890,101,1
WN,1104,SAN,3,895,90,0
UA,973,ORD,3,900,267,1
OO,6408,EUG,3,901,87,0
DL,2349,ATL,3,905,319,1
YV,2972,LAS,3,905,92,0
OO,4549,SLC,3,910,125,0
DL,127,JFK,3,915,408,1
UA,118,LAX,3,920,83,0
WN,16,LAX,3,920,80,1
OO,6596,MFR,3,925,100,0
UA,204,SEA,3,925,127,0
OO,6352,PDX,3,927,102,0
AA,1455,MIA,3,930,375,0
AA,85,JFK,3,930,400,0
UA,735,DEN,3,930,165,0
WN,2450,SNA,3,935,80,1
OO,6653,MOD,3,939,33,0
OO,6845,SBA,3,940,80,0
AA,399,DFW,3,945,240,1
B6,1440,LGB,3,951,79,1
CO,702,EWR,3,955,381,1
OO,7023,ACV,3,958,74,1
DL,2758,LAX,3,965,75,0
WN,856,DEN,3,965,165,1
UA,915,IAD,3,978,362,1
WN,1361,LAX,3,980,75,1
AA,1825,ORD,3,985,280,1
UA,930,SAN,3,985,100,0
UA,544,LAS,3,987,103,0
UA,926,LAX,3,990,89,1
US,473,LAS,3,990,95,0
US,413,CLT,3,995,347,1
OO,6535,BFL,3,999,76,0
OO,6661,MOD,3,1003,33,0
OO,4512,SLC,3,1005,122,1
UA,519,MSP,3,1006,264,0
OO,6943,PSP,3,1016,91,0
OO,6970,SMF,3,1022,43,0
AA,1525,LAX,3,1025,80,0
UA,907,ORD,3,1025,292,0
OO,6279,SNA,3,1027,80,0
OO,6679,GEG,3,1029,131,1
WN,871,SAN,3,1030,90,0
OO,6269,SEA,3,1034,122,0
OO,6618,SBP,3,1034,61,0
DL,1465,JFK,3,1035,395,1
UA,975,IAD,3,1035,362,1
OO,6825,SLC,3,1039,131,1
DL,2605,MSP,3,1045,251,0
OO,6240,PSC,3,1045,125,1
OO,6834,RNO,3,1046,69,1
UA,863,JFK,3,1049,407,0
AS,317,PSP,3,1050,91,0
WN,607,LAS,3,1050,100,1
OO,6671,CIC,3,1051,59,0
DL,2749,ATL,3,1055,325,1
OO,6450,BOI,3,1058,105,0
OO,6662,MRY,3,1058,37,0
B6,1436,LGB,3,1060,81,0
CO,570,IAH,3,1060,259,1
UA,170,LAX,3,1060,89,0
AA,567,DFW,3,1065,230,1
OO,6272,LMT,3,1065,95,1
OO,6410,BUR,3,1069,77,0
AS,314,SEA,3,1070,127,0
US,409,PHX,3,1070,122,0
WN,244,LAX,3,1070,75,1
UA,737,DEN,3,1071,164,1
AA,177,JFK,3,1079,401,1
UA,179,BOS,3,1079,408,1
CO,348,EWR,3,1080,385,1
OO,6838,SBA,3,1080,80,0
US,401,PHL,3,1080,385,1
OO,7051,ACV,3,1081,74,0
B6,635,BOS,3,1085,406,0
WN,824,SAN,3,1085,90,1
US,1463,CLT,3,1090,349,0
UA,447,PHL,3,1091,389,0
OO,4808,LAX,3,1094,71,0
UA,95,EWR,3,1100,387,1
UA,309,LAS,3,1105,106,0
UA,158,PDX,3,1109,108,1
UA,153,ORD,3,1121,297,0
AA,1561,ORD,3,1125,285,1
WN,1486,PHX,3,1125,125,1
OO,6370,ONT,3,1130,85,0
OO,6508,AUS,3,1130,238,1
UA,595,DEN,3,1134,168,1
OO,6402,EUG,3,1137,87,0
WN,570,LAS,3,1140,95,1
AA,1798,LAX,3,1145,85,0
DL,1749,ATL,3,1145,332,1
WN,3579,SAN,3,1145,90,0
WN,359,SNA,3,1145,80,1
WN,746,MDW,3,1145,305,1
OO,6824,RDD,3,1146,69,0
UA,19,JFK,3,1152,403,0
AA,1415,DFW,3,1155,235,1
CO,670,IAH,3,1155,266,1
DL,133,JFK,3,1155,410,1
UA,522,SAN,3,1155,100,0
DL,2645,DTW,3,1160,321,0
UA,927,STL,3,1163,264,0
AA,17,JFK,3,1165,400,1
UA,647,IAD,3,1167,368,0
UA,798,LAX,3,1167,87,0
OO,6267,FAT,3,1170,54,0
OO,6553,MFR,3,1172,98,0
OO,6383,SBA,3,1176,80,0
OO,6601,SEA,3,1185,122,0
WN,2904,LAX,3,1185,75,1
YV,2977,LAS,3,1185,91,0
OO,6848,DFW,3,1197,235,0
DL,693,SLC,3,1200,121,1
UA,451,LAS,3,1204,103,0
AA,1523,ORD,3,1215,280,0
WN,890,SAN,3,1215,90,0
OO,6645,MOD,3,1216,33,0
OO,6549,RDM,3,1218,101,0
UA,526,BOS,3,1218,415,1
UA,180,SNA,3,1220,91,0
UA,712,LAX,3,1220,85,0
OO,6485,PSP,3,1224,91,0
AS,300,SEA,3,1225,133,0
AA,1817,MIA,3,1235,380,1
UA,155,ORD,3,1235,297,1
FL,327,ATL,3,1240,334,1
OO,6847,SBA,3,1240,80,1
OO,6923,ACV,3,1240,78,0
WN,1677,LAX,3,1240,75,1
OO,6756,BUR,3,1241,79,0
UA,516,PHX,3,1241,125,0
WN,2467,PHX,3,1245,130,0
CO,770,IAH,3,1250,246,1
OO,6531,SBP,3,1259,61,0
OO,6602,SMF,3,1262,43,0
OO,6694,MRY,3,1267,37,0
US,415,PHX,3,1270,129,0
F9,667,DEN,3,1275,156,1
AA,1575,DFW,3,1285,235,0
WN,3331,LAS,3,1285,95,1
DL,2505,MSP,3,1290,247,1
UA,423,DEN,3,1296,166,0
UA,841,LAX,3,1298,84,0
OO,4547,SLC,3,1300,134,1
WN,1842,LAX,3,1300,75,1
DL,1649,ATL,3,1305,328,0
WN,829,DEN,3,1305,175,1
UA,54,KOA,3,1315,311,0
UA,76,HNL,3,1329,299,0
UA,225,IAD,3,1331,362,1
UA,36,OGG,3,1335,300,0
UA,263,LAX,3,1355,84,0
DL,1152,HNL,3,1405,311,0
UA,78,HNL,3,1439,313,0
OO,6505,LMT,4,315,95,0
OO,6407,FAT,4,345,45,0
OO,6642,MOD,4,352,38,0
OO,7014,RDM,4,355,101,0
OO,6245,MFR,4,360,81,0
OO,6314,CIC,4,360,65,0
OO,6315,BOI,4,360,112,0
OO,6330,ONT,4,360,85,0
OO,6345,PSC,4,360,125,1
OO,6405,PDX,4,360,105,0
OO,6766,GEG,4,360,136,0
OO,6820,RDD,4,360,78,0
OO,6893,ACV,4,360,82,0
UA,303,JFK,4,360,404,0
UA,468,SEA,4,360,130,0
UA,510,LAS,4,360,95,0
UA,90,LAX,4,360,89,0
WN,799,LAX,4,360,80,0
OO,6829,SMF,4,362,48,0
UA,59,DEN,4,362,167,0
OO,6374,PSP,4,367,88,0
OO,6921,TUS,4,367,133,0
OO,6826,MRY,4,370,35,0
UA,893,BOS,4,370,410,0
UA,185,PHL,4,377,389,0
UA,671,PHX,4,377,138,0
OO,6832,SBA,4,380,88,1
UA,73,SAN,4,382,103,0
UA,91,EWR,4,383,393,0
AS,304,SEA,4,385,133,0
OO,6401,EUG,4,385,96,0
OO,6828,RNO,4,386,69,0
UA,837,DFW,4,390,241,0
UA,187,IAD,4,391,368,0
UA,61,IAH,4,391,261,1
WN,495,LAS,4,395,95,0
UA,37,MCO,4,397,369,0
UA,954,LAX,4,400,85,0
UA,8,SNA,4,405,101,0
OO,6331,COS,4,408,184,0
OO,6908,ABQ,4,408,167,0
WN,1422,SAN,4,410,100,0
OO,6670,SBP,4,413,65,0
UA,237,PIT,4,415,353,0
OO,6566,SLC,4,416,143,0
AA,59,JFK,4,420,405,0
AS,307,PSP,4,420,86,0
CO,448,EWR,4,420,396,1
UA,149,ORD,4,422,286,1
DL,1124,LAX,4,425,82,0
OO,6276,BUR,4,430,80,0
UA,5,JFK,4,430,404,0
OO,6640,BFL,4,431,79,0
UA,147,SAN,4,431,101,0
AA,1341,ORD,4,435,285,0
DL,2965,JFK,4,435,385,0
WN,289,PHX,4,435,130,1
OO,6667,MFR,4,439,105,0
B6,1438,LGB,4,440,81,0
OO,6400,EUG,4,442,97,0
AS,220,SEA,4,445,126,0
UA,395,SEA,4,450,136,0
WN,1461,LAS,4,450,95,0
OO,6723,AUS,4,455,238,0
UA,344,PDX,4,455,118,0
US,1451,CLT,4,455,342,0
WN,1136,LAX,4,455,80,0
WN,572,SNA,4,455,85,1
UA,322,SNA,4,456,103,0
AA,1920,LAX,4,460,80,0
CO,92,IAH,4,460,262,1
US,657,PHL,4,460,384,0
OO,6253,SAT,4,462,235,0
UA,297,BWI,4,463,372,0
OO,6254,FAT,4,465,67,0
AA,1077,DFW,4,470,230,0
UA,72,HNL,4,471,322,0
OO,6390,BOI,4,477,112,0
UA,537,BOS,4,479,410,0
AS,224,PDX,4,480,117,0
UA,885,LAS,4,482,108,0
UA,157,SAN,4,484,104,0
AA,849,MIA,4,485,380,0
UA,761,ORD,4,485,285,0
UA,7,JFK,4,490,404,0
UA,846,IAD,4,490,362,0
UA,869,DEN,4,494,176,0
WN,1154,SAN,4,495,100,0
OO,7034,MCI,4,497,238,0
B6,1403,AUS,4,501,240,0
DL,2049,ATL,4,505,334,0
F9,653,DEN,4,505,161,0
OO,6598,SMF,4,506,48,0
UA,889,LAX,4,506,96,0
OO,4611,SLC,4,510,133,1
OO,6378,SBA,4,510,80,1
WN,1615,DEN,4,515,175,1
OO,6252,OTH,4,516,117,1
OO,6329,ACV,4,523,82,1
CO,798,EWR,4,525,401,0
FL,325,ATL,4,525,342,0
US,403,PHX,4,525,130,0
WN,760,MDW,4,530,300,1
AA,1965,DFW,4,535,240,0
CO,555,CLE,4,535,324,0
OO,6255,BUR,4,535,82,1
DL,2745,DTW,4,540,332,0
UA,217,IAD,4,540,368,0
UA,759,ORD,4,540,290,0
CO,170,IAH,4,545,255,1
DL,2305,MSP,4,545,259,1
WN,609,LAX,4,545,80,0
OO,6396,CEC,4,554,98,1
B6,633,BOS,4,555,400,0
FL,610,MKE,4,555,290,0
WN,399,SNA,4,555,90,0
DL,1679,CVG,4,560,317,1
OO,6673,MRY,4,561,44,1
UA,857,LAX,4,562,94,0
OO,7004,SBP,4,567,66,1
YV,2966,LAS,4,570,95,0
UA,96,PDX,4,577,117,0
US,1455,CLT,4,580,349,1
AA,179,JFK,4,595,390,0
AA,1928,LAX,4,595,100,0
OO,6609,ONT,4,597,85,0
AS,318,SEA,4,600,134,0
OO,4709,LAX,4,600,72,0
US,659,PHL,4,600,390,1
WN,128,LAX,4,600,80,0
OO,6821,RDD,4,603,69,0
OO,6966,SEA,4,604,131,1
UA,58,ORD,4,604,291,0
AA,1461,DFW,4,605,240,0
B6,1434,LGB,4,614,86,0
DL,1765,JFK,4,615,387,0
UA,415,DEN,4,616,174,0
OO,6489,CIC,4,617,65,0
WN,1185,LAS,4,620,105,0
OO,6575,MFR,4,621,75,1
UA,900,SAN,4,624,101,0
AA,451,ORD,4,630,290,1
UA,239,LAX,4,632,97,1
OO,6343,SNA,4,633,85,0
WN,441,SAN,4,635,105,1
OO,6429,LAS,4,637,102,0
OO,6840,SBA,4,639,80,1
OO,6336,RNO,4,641,67,0
OO,6652,MOD,4,644,38,0
OO,6747,SMF,4,644,48,1
B6,641,JFK,4,645,393,0
OO,6404,EUG,4,645,90,1
OO,6582,PSP,4,653,91,0
OO,6241,BUR,4,657,84,0
CO,1702,EWR,4,660,379,1
UA,546,PHX,4,661,138,0
OO,6854,ACV,4,663,78,1
UA,642,JFK,4,664,401,0
DL,1549,ATL,4,668,330,1
DL,2375,SLC,4,670,127,0
OO,7029,SLC,4,671,143,0
DL,2105,MSP,4,675,243,0
UA,721,DEN,4,678,174,0
US,400,PHX,4,680,133,0
WN,1992,SNA,4,680,85,1
WN,4,PHX,4,680,140,1
UA,177,BOS,4,682,408,1
CO,270,IAH,4,695,256,1
OO,6268,TUS,4,702,138,1
OO,6687,MRY,4,702,37,0
UA,853,SAN,4,708,99,0
OO,6263,FAT,4,711,66,0
AA,1441,DFW,4,715,240,0
UA,609,ORD,4,716,289,1
UA,556,LAX,4,718,92,0
OO,6416,BFL,4,723,72,0
AA,1936,LAX,4,725,90,0
DL,2845,DTW,4,725,324,1
UA,844,SEA,4,728,136,1
OO,6469,SNA,4,734,85,0
AS,312,SEA,4,735,128,1
F9,659,DEN,4,735,157,0
OO,6426,SMF,4,737,49,1
UA,285,IAD,4,740,367,0
OO,6846,SBA,4,751,80,1
OO,7038,ACV,4,765,78,1
OO,6406,EUG,4,766,90,0
UA,808,LAX,4,768,92,0
WN,166,LAX,4,770,75,1
WN,2633,SAN,4,770,90,1
UA,573,SAN,4,774,101,0
WN,877,SNA,4,780,85,1
WN,978,MDW,4,790,300,1
UA,55,PDX,4,794,108,0
OO,6386,BUR,4,800,76,1
OO,6298,RNO,4,805,67,1
UA,193,LAS,4,807,106,0
AA,1613,ORD,4,810,280,0
OO,6346,SBP,4,811,61,1
OO,6909,OTH,4,812,117,0
OO,6580,MFR,4,824,98,1
UA,733,DEN,4,824,165,0
AA,28,HNL,4,825,300,0
UA,56,KOA,4,828,312,0
AA,1309,DFW,4,830,235,1
HA,12,HNL,4,830,305,0
UA,74,HNL,4,832,312,0
UA,806,LAX,4,835,85,0
WN,3421,DEN,4,835,165,1
OO,6350,ONT,4,838,85,1
UA,34,OGG,4,840,288,0
WN,411,LAS,4,840,95,1
OO,6822,RDD,4,845,69,0
US,965,PHL,4,845,380,1
DL,1151,MSP,4,855,250,1
OO,6226,SMF,4,855,47,1
OO,6264,FAT,4,855,57,1
UA,94,PHX,4,859,128,0
OO,6815,CEC,4,862,85,0
CO,370,IAH,4,865,255,1
UA,62,LIH,4,865,319,0
UA,15,JFK,4,870,403,0
AS,316,SEA,4,880,123,1
OO,6380,BOI,4,884,105,1
US,407,PHX,4,885,125,0
WN,580,PHX,4,885,125,1
OO,6678,MRY,4,886,37,0
UA,219,IAD,4,887,368,0
OO,6457,SNA,4,888,80,1
OO,6635,CIC,4,888,59,1
UA,181,BOS,4,889,408,0
AA,1954,LAX,4,890,80,0
OO,6464,RDM,4,890,101,1
WN,1104,SAN,4,895,90,0
UA,973,ORD,4,900,267,1
OO,6408,EUG,4,901,87,0
DL,2349,ATL,4,905,319,1
YV,2972,LAS,4,905,92,0
OO,4549,SLC,4,910,125,0
DL,127,JFK,4,915,408,0
UA,118,LAX,4,920,83,1
WN,16,LAX,4,920,80,1
OO,6596,MFR,4,925,100,1
UA,204,SEA,4,925,127,0
OO,6352,PDX,4,927,102,0
AA,1455,MIA,4,930,375,0
AA,85,JFK,4,930,400,1
UA,735,DEN,4,930,165,0
WN,2450,SNA,4,935,80,0
OO,6653,MOD,4,939,33,1
OO,6845,SBA,4,940,80,0
AA,399,DFW,4,945,240,1
B6,1440,LGB,4,951,79,0
CO,702,EWR,4,955,381,0
OO,7023,ACV,4,958,74,1
DL,2758,LAX,4,965,75,1
WN,856,DEN,4,965,165,1
UA,915,IAD,4,978,362,1
WN,1361,LAX,4,980,75,1
AA,1825,ORD,4,985,280,0
UA,930,SAN,4,985,100,0
UA,544,LAS,4,987,103,0
UA,926,LAX,4,990,89,0
US,473,LAS,4,990,95,0
F9,665,DEN,4,995,160,0
US,413,CLT,4,995,347,1
OO,6535,BFL,4,999,76,0
OO,6661,MOD,4,1003,33,0
OO,4512,SLC,4,1005,122,1
UA,519,MSP,4,1006,264,0
OO,6366,PSP,4,1016,91,0
B6,277,FLL,4,1022,380,1
OO,6970,SMF,4,1022,43,0
AA,1525,LAX,4,1025,80,0
UA,907,ORD,4,1025,292,1
OO,6279,SNA,4,1027,80,1
OO,6679,GEG,4,1029,131,0
WN,871,SAN,4,1030,90,0
OO,6269,SEA,4,1034,122,0
OO,6618,SBP,4,1034,61,0
DL,1465,JFK,4,1035,395,0
UA,975,IAD,4,1035,362,0
OO,6825,SLC,4,1039,131,1
DL,2605,MSP,4,1045,251,1
OO,6240,PSC,4,1045,125,1
OO,6834,RNO,4,1046,69,1
UA,863,JFK,4,1049,407,1
AS,317,PSP,4,1050,91,0
WN,607,LAS,4,1050,100,0
OO,6671,CIC,4,1051,59,0
DL,2749,ATL,4,1055,325,0
OO,6650,BOI,4,1058,105,1
OO,6662,MRY,4,1058,37,1
B6,1436,LGB,4,1060,81,0
CO,570,IAH,4,1060,259,1
UA,170,LAX,4,1060,89,0
AA,567,DFW,4,1065,230,1
OO,6272,LMT,4,1065,95,1
OO,6410,BUR,4,1069,77,1
AS,314,SEA,4,1070,127,0
US,409,PHX,4,1070,122,0
WN,244,LAX,4,1070,75,1
UA,737,DEN,4,1071,164,1
AA,177,JFK,4,1079,401,0
UA,179,BOS,4,1079,408,1
CO,348,EWR,4,1080,385,1
OO,6838,SBA,4,1080,80,0
US,401,PHL,4,1080,385,0
OO,7051,ACV,4,1081,74,0
B6,635,BOS,4,1085,406,1
WN,824,SAN,4,1085,90,0
US,1463,CLT,4,1090,349,0
UA,447,PHL,4,1091,389,1
OO,4808,LAX,4,1094,71,1
UA,95,EWR,4,1100,387,0
UA,309,LAS,4,1105,106,0
UA,158,PDX,4,1109,108,1
UA,153,ORD,4,1121,297,1
AA,1561,ORD,4,1125,285,0
WN,1486,PHX,4,1125,125,0
OO,6370,ONT,4,1130,85,0
OO,6508,AUS,4,1130,238,0
UA,595,DEN,4,1134,168,0
OO,6402,EUG,4,1137,87,1
WN,570,LAS,4,1140,95,1
AA,1798,LAX,4,1145,85,0
DL,1749,ATL,4,1145,332,1
WN,3579,SAN,4,1145,90,1
WN,359,SNA,4,1145,80,1
WN,746,MDW,4,1145,305,1
OO,6824,RDD,4,1146,69,1
UA,19,JFK,4,1152,403,0
AA,1415,DFW,4,1155,235,1
CO,670,IAH,4,1155,266,1
DL,133,JFK,4,1155,410,0
UA,522,SAN,4,1155,100,1
DL,2645,DTW,4,1160,321,0
UA,927,STL,4,1163,264,0
AA,17,JFK,4,1165,400,0
B6,647,JFK,4,1165,405,0
UA,647,IAD,4,1167,368,1
UA,798,LAX,4,1167,87,0
OO,6267,FAT,4,1170,54,0
OO,6553,MFR,4,1172,98,0
OO,6383,SBA,4,1176,80,1
OO,6601,SEA,4,1185,122,0
WN,2904,LAX,4,1185,75,1
YV,2977,LAS,4,1185,91,1
OO,6848,DFW,4,1197,235,1
DL,693,SLC,4,1200,121,0
UA,451,LAS,4,1204,103,0
AA,1523,ORD,4,1215,280,0
WN,890,SAN,4,1215,90,0
OO,6645,MOD,4,1216,33,0
OO,6549,RDM,4,1218,101,1
UA,526,BOS,4,1218,415,0
UA,180,SNA,4,1220,91,0
UA,712,LAX,4,1220,85,1
OO,6485,PSP,4,1224,91,0
AS,300,SEA,4,1225,133,0
AA,1817,MIA,4,1235,380,0
UA,155,ORD,4,1235,297,0
FL,327,ATL,4,1240,334,0
OO,6847,SBA,4,1240,80,1
OO,6923,ACV,4,1240,78,0
WN,1677,LAX,4,1240,75,0
OO,6756,BUR,4,1241,79,0
UA,516,PHX,4,1241,125,0
WN,2467,PHX,4,1245,130,1
CO,770,IAH,4,1250,246,1
OO,6531,SBP,4,1259,61,0
OO,6602,SMF,4,1262,43,1
OO,6694,MRY,4,1267,37,1
US,415,PHX,4,1270,129,0
F9,667,DEN,4,1275,156,1
AA,1575,DFW,4,1285,235,0
WN,3331,LAS,4,1285,95,1
DL,2505,MSP,4,1290,247,0
UA,423,DEN,4,1296,166,1
UA,841,LAX,4,1298,84,0
OO,4547,SLC,4,1300,134,1
WN,1842,LAX,4,1300,75,1
DL,1649,ATL,4,1305,328,1
WN,829,DEN,4,1305,175,1
UA,54,KOA,4,1315,311,1
UA,76,HNL,4,1329,299,0
UA,225,IAD,4,1331,362,0
UA,36,OGG,4,1335,300,0
UA,263,LAX,4,1355,84,0
DL,1152,HNL,4,1405,311,0
UA,78,HNL,4,1439,313,0
OO,6505,LMT,5,315,95,1
OO,6407,FAT,5,345,45,1
OO,6642,MOD,5,352,38,0
OO,7014,RDM,5,355,101,0
OO,6245,MFR,5,360,81,0
