Airline,Flight,AirportFrom,DayOfWeek,Time,Length,Delay
FL,368,ATL,3,620,134,0
MQ,4395,BNA,3,620,130,0
MQ,4526,CMH,3,625,110,0
DL,1381,BOS,3,630,71,0
MQ,4505,BOS,3,630,75,0
DL,1886,ATL,3,640,136,0
DL,2076,MCO,3,645,154,1
F9,510,DEN,3,645,221,1
CO,432,IAH,3,657,199,1
DL,2574,FLL,3,657,182,0
AA,2088,MIA,3,660,180,1
MQ,4572,CLE,3,660,95,1
UA,678,ORD,3,660,132,0
US,2125,BOS,3,660,74,0
US,2168,DCA,3,660,68,0
AA,1214,STL,3,665,145,0
AA,378,ORD,3,665,125,0
AA,720,DFW,3,665,195,0
MQ,4583,CLT,3,665,114,0
UA,310,DEN,3,665,223,1
OH,6384,CVG,3,670,119,0
B6,362,PBI,3,678,162,1
AA,726,DFW,3,690,195,1
DL,1383,BOS,3,690,73,0
DL,2183,MSY,3,690,167,0
MQ,4668,ATL,3,690,135,1
US,938,CLT,3,695,111,1
DL,1986,ATL,3,700,135,0
MQ,4647,RDU,3,700,95,1
OH,6517,IND,3,705,122,1
CO,1832,IAH,3,715,199,0
DL,1948,DTW,3,720,108,0
MQ,4614,DTW,3,720,105,1
US,2127,BOS,3,720,72,0
US,2170,DCA,3,720,70,0
AA,374,ORD,3,725,125,1
UA,680,ORD,3,725,132,1
DL,1385,BOS,3,750,79,0
AA,728,DFW,3,755,200,1
DL,2086,ATL,3,760,139,0
B6,376,FLL,3,762,168,0
9E,4053,SAV,3,764,130,0
AA,2040,MIA,3,770,170,1
OH,6521,RDU,3,773,96,1
DL,2752,TPA,3,775,158,0
DL,1496,MSP,3,780,168,0
MQ,4657,ATL,3,780,125,0
US,2129,BOS,3,780,85,0
US,2172,DCA,3,780,85,0
MQ,4378,BNA,3,785,130,1
UA,682,ORD,3,785,132,1
MQ,4594,RDU,3,790,95,1
AA,370,ORD,3,795,125,1
MQ,4540,CMH,3,795,105,1
FL,366,ATL,3,796,121,0
FL,227,MKE,3,798,121,0
UA,138,DEN,3,800,219,1
CO,532,IAH,3,810,203,0
DL,1387,BOS,3,810,72,0
MQ,4592,MSP,3,810,165,1
AA,732,DFW,3,815,205,1
DL,2186,ATL,3,820,135,1
DL,18,DTW,3,825,112,1
UA,684,ORD,3,840,135,0
US,2131,BOS,3,840,77,1
US,2174,DCA,3,840,80,0
F9,450,MKE,3,844,135,1
DL,2548,RSW,3,847,163,0
FL,717,CAK,3,847,87,1
AA,736,DFW,3,850,195,1
MQ,4428,BOS,3,850,80,0
AA,366,ORD,3,855,125,0
WN,1662,BWI,3,860,70,0
WN,219,MDW,3,865,130,1
US,1182,CLT,3,866,107,1
AA,1530,MIA,3,870,179,0
DL,1389,BOS,3,870,70,0
MQ,4597,RDU,3,870,90,0
DL,2736,MEM,3,880,160,0
DL,582,ATL,3,880,133,1
EV,7120,IAD,3,882,83,1
OH,6543,BHM,3,885,148,0
AA,1104,STL,3,890,140,1
FL,354,ATL,3,890,130,1
DL,1876,MCO,3,895,154,0
DL,1798,FLL,3,900,179,0
MQ,4434,DTW,3,900,105,0
US,2133,BOS,3,900,76,1
US,2176,DCA,3,900,81,1
UA,686,ORD,3,903,135,1
FL,509,MKE,3,904,134,1
B6,398,MCO,3,910,148,0
AA,738,DFW,3,915,205,0
DL,2014,CVG,3,915,118,0
F9,516,DEN,3,915,220,1
DL,2196,MSP,3,920,165,1
DL,2248,DTW,3,925,112,0
DL,1391,BOS,3,930,69,1
MQ,4557,CMH,3,930,105,1
MQ,4659,ATL,3,930,130,1
AA,358,ORD,3,940,130,1
CO,1450,CLE,3,940,91,1
DL,2486,ATL,3,940,134,0
DL,2534,PBI,3,947,171,0
CO,632,IAH,3,960,208,1
US,2135,BOS,3,960,75,1
US,2178,DCA,3,960,76,0
UA,688,ORD,3,961,135,1
FL,896,IND,3,962,117,0
AA,614,MIA,3,965,180,0
MQ,4575,CLT,3,970,115,0
US,1490,CLT,3,971,109,1
MQ,4605,RDU,3,980,95,0
UA,406,DEN,3,984,215,1
AA,742,DFW,3,985,205,1
DL,1393,BOS,3,990,73,0
MQ,4523,BOS,3,990,80,0
AA,356,ORD,3,995,130,1
OH,6515,JAX,3,995,147,1
DL,2386,ATL,3,1000,140,1
MQ,4528,CLE,3,1010,100,0
FL,356,ATL,3,1013,128,0
OH,6766,MSN,3,1015,143,0
MQ,4589,MSP,3,1020,165,0
UA,690,ORD,3,1020,136,1
US,2137,BOS,3,1020,79,1
US,2180,DCA,3,1020,78,1
XE,3084,CLE,3,1020,97,0
AA,744,DFW,3,1035,210,1
DL,2296,MSP,3,1035,168,1
MQ,4426,DTW,3,1040,110,0
MQ,4648,RDU,3,1040,100,1
DL,1395,BOS,3,1050,73,1
UA,692,ORD,3,1050,136,0
AA,1760,MIA,3,1055,180,1
AA,354,ORD,3,1055,125,0
DL,1548,DTW,3,1055,118,1
EV,7107,IAD,3,1055,85,0
MQ,4506,BOS,3,1055,84,0
B6,364,PBI,3,1059,159,1
AA,1684,BNA,3,1060,125,0
CO,1632,IAH,3,1060,200,0
DL,2586,ATL,3,1060,144,1
WN,973,BWI,3,1060,75,1
UA,753,DEN,3,1072,217,1
MQ,4500,XNA,3,1075,180,1
FL,785,PHF,3,1077,82,1
US,2139,BOS,3,1080,81,1
US,2182,DCA,3,1080,84,1
UA,502,ORD,3,1085,136,1
B6,378,FLL,3,1091,169,1
US,1630,CLT,3,1095,115,1
FL,372,ATL,3,1098,130,1
MQ,4580,CLT,3,1100,125,0
MQ,4636,RDU,3,1100,100,0
WN,1945,MDW,3,1100,130,1
OH,6297,IND,3,1107,139,0
DL,1397,BOS,3,1110,78,0
OH,6598,MCI,3,1110,168,0
AA,764,DFW,3,1115,195,1
MQ,4518,CMH,3,1115,105,0
9E,3700,CHS,3,1120,140,0
AA,1876,MIA,3,1120,175,1
DL,2686,ATL,3,1120,136,1
MQ,4671,ATL,3,1125,145,0
FL,511,MKE,3,1130,129,1
AA,348,ORD,3,1135,125,1
CO,732,IAH,3,1135,193,1
DL,2050,MEM,3,1135,162,1
DL,1898,FLL,3,1139,181,0
DL,2716,CVG,3,1140,120,1
US,2141,BOS,3,1140,81,1
US,2184,DCA,3,1140,85,1
AA,1060,STL,3,1145,135,0
MQ,4490,BOS,3,1145,85,0
UA,696,ORD,3,1145,136,1
DL,1142,PBI,3,1150,172,0
DL,2114,MSP,3,1150,165,1
B6,396,MCO,3,1155,148,1
FL,364,ATL,3,1157,130,1
DL,2552,TPA,3,1169,162,0
DL,1399,BOS,3,1170,73,1
AA,346,ORD,3,1175,120,1
DL,2786,ATL,3,1180,142,1
DL,158,DTW,3,1185,115,1
WN,1289,MDW,3,1195,125,1
DL,1976,MCO,3,1199,155,0
F9,452,MKE,3,1199,135,1
US,2143,BOS,3,1200,74,1
US,2186,DCA,3,1200,83,0
US,1124,CLT,3,1205,110,1
MQ,4663,ATL,3,1210,125,0
MQ,4598,RDU,3,1215,90,0
AA,1226,MIA,3,1220,165,0
B6,382,FLL,3,1220,161,1
DL,2886,ATL,3,1240,143,1
AA,336,ORD,3,1255,120,1
FL,358,ATL,3,1255,126,1
AA,784,DFW,3,1260,190,1
UA,694,ORD,3,1260,119,0
US,2188,DCA,3,1260,69,1
DL,1448,DTW,3,1300,106,1
DL,2986,ATL,3,1300,133,1
US,1632,CLT,3,1326,97,1
AA,1260,MIA,3,1335,160,1
US,1290,PHL,3,1370,50,0
MQ,4563,CMH,4,340,100,0
9E,3668,TYS,4,360,131,0
B6,370,FLL,4,360,159,0
DL,1371,BOS,4,360,68,0
MQ,4420,BOS,4,360,80,1
MQ,4581,CLT,4,360,110,1
MQ,4629,RDU,4,360,95,0
MQ,4697,DTW,4,360,100,0
OH,6668,CHS,4,360,118,0
UA,668,ORD,4,360,127,0
US,2115,BOS,4,360,70,0
US,2158,DCA,4,360,60,0
AA,398,ORD,4,370,120,1
AA,700,DFW,4,370,190,1
MQ,4590,MSP,4,375,164,1
OH,6594,BHM,4,375,150,0
US,1626,CLT,4,375,100,1
DL,1373,BOS,4,390,82,0
FL,715,CAK,4,390,98,0
MQ,4652,ATL,4,390,120,0
MQ,4488,CRW,4,395,100,0
DL,1486,ATL,4,400,127,1
AA,1114,MIA,4,405,170,0
AA,1088,BNA,4,420,125,0
DL,1498,FLL,4,420,174,0
DL,1996,MSP,4,420,175,0
DL,2276,MCO,4,420,150,1
DL,2452,MSY,4,420,175,0
DL,2952,TPA,4,420,159,0
UA,536,ORD,4,420,132,0
US,2117,BOS,4,420,82,0
US,2160,DCA,4,420,81,0
OH,6426,OMA,4,425,174,1
DL,2366,JAX,4,430,143,0
MQ,4512,XNA,4,430,175,1
YV,7291,IAD,4,434,75,0
AA,394,ORD,4,435,120,0
AA,704,DFW,4,435,194,0
DL,1848,DTW,4,445,121,1
DL,2458,PBI,4,445,169,0
DL,1375,BOS,4,450,76,0
OH,6378,CVG,4,450,124,1
US,2145,BOS,4,450,74,0
FL,360,ATL,4,455,127,0
DL,1586,ATL,4,460,134,0
AA,1256,MIA,4,465,170,0
MQ,4495,BOS,4,475,80,1
MQ,4535,CMH,4,475,105,0
WN,3238,MDW,4,475,150,1
CO,332,IAH,4,478,206,0
AA,2028,STL,4,480,140,0
UA,672,ORD,4,480,132,0
US,1050,CLT,4,480,104,1
US,2119,BOS,4,480,75,0
US,2162,DCA,4,480,74,0
FL,783,PHF,4,484,80,0
F9,454,MKE,4,485,134,0
MQ,4616,RDU,4,490,90,0
UA,358,DEN,4,493,225,0
AA,392,ORD,4,495,120,0
AA,708,DFW,4,495,195,0
FL,501,MKE,4,495,124,0
EV,7136,IAD,4,497,75,0
FL,894,IND,4,506,124,0
DL,1377,BOS,4,510,82,0
DL,2660,MEM,4,510,165,0
UA,234,ORD,4,513,132,0
XE,2711,CLE,4,515,84,0
DL,1686,ATL,4,520,150,1
MQ,4586,MSP,4,525,160,0
MQ,4578,CLT,4,530,115,1
AA,386,ORD,4,535,120,1
DL,1748,DTW,4,535,119,0
MQ,4664,CLE,4,535,95,0
DL,2085,RSW,4,540,165,0
US,2121,BOS,4,540,81,0
US,2164,DCA,4,540,83,0
WN,1510,BWI,4,540,70,1
MQ,4651,ATL,4,545,135,0
UA,674,ORD,4,545,132,0
AA,710,DFW,4,555,200,0
DL,2176,MCO,4,560,159,0
DL,1379,BOS,4,570,74,0
WN,1655,MDW,4,570,130,1
CO,232,IAH,4,575,202,1
DL,1786,ATL,4,580,148,0
AA,1124,MIA,4,585,165,0
B6,372,FLL,4,585,165,1
OH,6466,CVG,4,585,122,0
US,1910,CLT,4,595,115,0
FL,507,MKE,4,599,124,0
DL,2048,DTW,4,600,108,0
DL,2096,MSP,4,600,166,0
UA,676,ORD,4,600,132,1
US,2123,BOS,4,600,79,1
US,2166,DCA,4,600,80,0
AA,712,DFW,4,605,195,1
AA,382,ORD,4,610,120,0
MQ,4573,XNA,4,610,180,0
FL,368,ATL,4,620,134,0
MQ,4395,BNA,4,620,130,1
MQ,4526,CMH,4,625,110,0
DL,1381,BOS,4,630,71,0
MQ,4505,BOS,4,630,75,0
DL,1886,ATL,4,640,136,1
DL,2076,MCO,4,645,154,1
F9,510,DEN,4,645,221,1
OH,6610,MCI,4,652,178,0
CO,432,IAH,4,657,199,1
DL,2574,FLL,4,657,182,0
AA,2088,MIA,4,660,180,0
MQ,4572,CLE,4,660,95,1
UA,678,ORD,4,660,132,0
US,2125,BOS,4,660,74,1
US,2168,DCA,4,660,68,0
AA,1214,STL,4,665,145,0
AA,378,ORD,4,665,125,0
AA,720,DFW,4,665,195,0
MQ,4583,CLT,4,665,114,0
UA,310,DEN,4,665,223,0
OH,6384,CVG,4,670,119,1
B6,362,PBI,4,678,162,1
DL,2395,PBI,4,684,176,1
AA,726,DFW,4,690,195,0
DL,1383,BOS,4,690,73,0
DL,2183,MSY,4,690,167,0
MQ,4668,ATL,4,690,135,0
US,938,CLT,4,695,111,0
DL,1986,ATL,4,700,135,1
MQ,4647,RDU,4,700,95,1
OH,6517,IND,4,705,122,0
CO,1832,IAH,4,715,199,1
DL,1948,DTW,4,720,108,1
MQ,4614,DTW,4,720,105,1
US,2127,BOS,4,720,72,0
US,2170,DCA,4,720,70,1
AA,374,ORD,4,725,125,1
UA,680,ORD,4,725,132,0
DL,1385,BOS,4,750,79,0
AA,728,DFW,4,755,200,0
DL,2086,ATL,4,760,139,1
B6,376,FLL,4,762,168,1
9E,4053,SAV,4,764,130,0
AA,2040,MIA,4,770,170,0
OH,6521,RDU,4,773,96,1
DL,2752,TPA,4,775,158,1
DL,1496,MSP,4,780,168,0
MQ,4657,ATL,4,780,125,1
US,2129,BOS,4,780,85,0
US,2172,DCA,4,780,85,0
MQ,4378,BNA,4,785,130,1
UA,682,ORD,4,785,132,0
MQ,4594,RDU,4,790,95,0
AA,370,ORD,4,795,125,0
MQ,4540,CMH,4,795,105,1
FL,366,ATL,4,796,121,0
FL,227,MKE,4,798,121,0
UA,138,DEN,4,800,219,0
CO,532,IAH,4,810,203,0
DL,1387,BOS,4,810,72,0
MQ,4592,MSP,4,810,165,0
AA,732,DFW,4,815,205,0
DL,2186,ATL,4,820,135,0
DL,18,DTW,4,825,112,1
DL,1598,FLL,4,830,176,1
UA,684,ORD,4,840,135,0
US,2131,BOS,4,840,77,0
US,2174,DCA,4,840,80,0
F9,450,MKE,4,844,135,1
DL,2548,RSW,4,847,163,1
FL,717,CAK,4,847,87,0
AA,736,DFW,4,850,195,0
MQ,4428,BOS,4,850,80,0
AA,366,ORD,4,855,125,0
WN,1662,BWI,4,860,70,1
WN,219,MDW,4,865,130,1
US,1182,CLT,4,866,107,1
AA,1530,MIA,4,870,179,1
DL,1389,BOS,4,870,70,0
MQ,4597,RDU,4,870,90,0
DL,2736,MEM,4,880,160,0
DL,582,ATL,4,880,133,1
EV,7120,IAD,4,882,83,1
OH,6543,BHM,4,885,148,0
AA,1104,STL,4,890,140,0
FL,354,ATL,4,890,130,0
DL,1876,MCO,4,895,154,0
DL,1798,FLL,4,900,179,0
MQ,4434,DTW,4,900,105,0
US,2133,BOS,4,900,76,0
US,2176,DCA,4,900,81,0
UA,686,ORD,4,903,135,0
FL,509,MKE,4,904,134,0
B6,398,MCO,4,910,148,1
AA,738,DFW,4,915,205,0
DL,2014,CVG,4,915,118,1
F9,516,DEN,4,915,220,1
DL,2196,MSP,4,920,165,0
DL,2248,DTW,4,925,112,0
DL,1391,BOS,4,930,69,0
MQ,4557,CMH,4,930,105,1
MQ,4659,ATL,4,930,130,0
DL,2652,TPA,4,933,157,1
AA,358,ORD,4,940,130,0
CO,1450,CLE,4,940,91,0
DL,2486,ATL,4,940,134,0
DL,2534,PBI,4,947,171,1
CO,632,IAH,4,960,208,1
US,2135,BOS,4,960,75,0
US,2178,DCA,4,960,76,0
UA,688,ORD,4,961,135,0
FL,896,IND,4,962,117,0
AA,614,MIA,4,965,180,1
MQ,4575,CLT,4,970,115,0
US,1490,CLT,4,971,109,1
MQ,4605,RDU,4,980,95,0
UA,406,DEN,4,984,215,1
AA,742,DFW,4,985,205,1
DL,1393,BOS,4,990,73,1
MQ,4523,BOS,4,990,80,0
AA,356,ORD,4,995,130,1
OH,6515,JAX,4,995,147,0
DL,2386,ATL,4,1000,140,0
MQ,4528,CLE,4,1010,100,1
FL,356,ATL,4,1013,128,0
OH,6766,MSN,4,1015,143,0
MQ,4589,MSP,4,1020,165,1
UA,690,ORD,4,1020,136,0
US,2137,BOS,4,1020,79,0
US,2180,DCA,4,1020,78,1
XE,3084,CLE,4,1020,97,0
DL,2656,MSY,4,1030,170,0
AA,744,DFW,4,1035,210,1
DL,2296,MSP,4,1035,168,1
MQ,4426,DTW,4,1040,110,0
MQ,4648,RDU,4,1040,100,1
DL,1395,BOS,4,1050,73,1
UA,692,ORD,4,1050,136,0
AA,1760,MIA,4,1055,180,0
AA,354,ORD,4,1055,125,0
DL,1548,DTW,4,1055,118,0
EV,7107,IAD,4,1055,85,0
MQ,4506,BOS,4,1055,84,1
B6,364,PBI,4,1059,159,1
AA,1684,BNA,4,1060,125,0
CO,1632,IAH,4,1060,200,1
DL,2586,ATL,4,1060,144,1
WN,973,BWI,4,1060,75,0
OH,6651,BNA,4,1067,133,0
UA,753,DEN,4,1072,217,1
MQ,4500,XNA,4,1075,180,0
FL,785,PHF,4,1077,82,0
US,2139,BOS,4,1080,81,0
US,2182,DCA,4,1080,84,0
UA,502,ORD,4,1085,136,0
B6,378,FLL,4,1091,169,1
US,1630,CLT,4,1095,115,0
FL,372,ATL,4,1098,130,0
MQ,4580,CLT,4,1100,125,1
MQ,4636,RDU,4,1100,100,0
WN,1945,MDW,4,1100,130,1
DL,1397,BOS,4,1110,78,0
OH,6598,MCI,4,1110,168,0
AA,764,DFW,4,1115,195,1
MQ,4518,CMH,4,1115,105,1
9E,3700,CHS,4,1120,140,0
AA,1876,MIA,4,1120,175,0
DL,2686,ATL,4,1120,136,1
MQ,4671,ATL,4,1125,145,0
FL,511,MKE,4,1130,129,0
AA,348,ORD,4,1135,125,1
CO,732,IAH,4,1135,193,1
DL,2050,MEM,4,1135,162,0
DL,1898,FLL,4,1139,181,1
DL,2716,CVG,4,1140,120,1
US,2141,BOS,4,1140,81,0
US,2184,DCA,4,1140,85,0
AA,1060,STL,4,1145,135,0
MQ,4490,BOS,4,1145,85,0
UA,696,ORD,4,1145,136,0
DL,1142,PBI,4,1150,172,1
DL,2114,MSP,4,1150,165,0
B6,396,MCO,4,1155,148,1
FL,364,ATL,4,1157,130,0
DL,2552,TPA,4,1169,162,0
DL,1399,BOS,4,1170,73,1
AA,346,ORD,4,1175,120,1
DL,2786,ATL,4,1180,142,0
DL,158,DTW,4,1185,115,1
WN,1289,MDW,4,1195,125,1
DL,1976,MCO,4,1199,155,1
F9,452,MKE,4,1199,135,0
US,2143,BOS,4,1200,74,0
US,2186,DCA,4,1200,83,0
US,1124,CLT,4,1205,110,0
MQ,4663,ATL,4,1210,125,0
MQ,4598,RDU,4,1215,90,1
AA,1226,MIA,4,1220,165,1
B6,382,FLL,4,1220,161,0
DL,2886,ATL,4,1240,143,1
AA,336,ORD,4,1255,120,0
FL,358,ATL,4,1255,126,1
AA,784,DFW,4,1260,190,1
UA,694,ORD,4,1260,119,0
US,2188,DCA,4,1260,69,0
DL,1448,DTW,4,1300,106,0
DL,2986,ATL,4,1300,133,1
US,1632,CLT,4,1326,97,0
AA,1260,MIA,4,1335,160,0
US,1290,PHL,4,1370,50,0
MQ,4563,CMH,5,340,100,0
9E,3668,TYS,5,360,131,0
B6,370,FLL,5,360,159,0
DL,1371,BOS,5,360,68,0
MQ,4420,BOS,5,360,80,0
MQ,4581,CLT,5,360,110,0
MQ,4629,RDU,5,360,95,0
MQ,4697,DTW,5,360,100,0
OH,6634,GRR,5,360,119,0
UA,668,ORD,5,360,127,0
US,2115,BOS,5,360,70,0
US,2158,DCA,5,360,60,0
AA,398,ORD,5,370,120,0
AA,700,DFW,5,370,190,0
MQ,4590,MSP,5,375,164,0
OH,6594,BHM,5,375,150,0
US,1626,CLT,5,375,100,1
DL,1373,BOS,5,390,82,0
FL,715,CAK,5,390,98,0
MQ,4652,ATL,5,390,120,0
MQ,4488,CRW,5,395,100,1
DL,1486,ATL,5,400,127,0
AA,1114,MIA,5,405,170,0
AA,1088,BNA,5,420,125,1
DL,1498,FLL,5,420,174,0
DL,1996,MSP,5,420,175,0
DL,2276,MCO,5,420,150,0
DL,2452,MSY,5,420,175,0
DL,2952,TPA,5,420,159,0
UA,536,ORD,5,420,132,0
US,2117,BOS,5,420,82,0
US,2160,DCA,5,420,81,1
OH,6426,OMA,5,425,174,0
DL,2366,JAX,5,430,143,0
MQ,4512,XNA,5,430,175,0
YV,7291,IAD,5,434,75,0
AA,394,ORD,5,435,120,0
AA,704,DFW,5,435,194,0
DL,1848,DTW,5,445,121,0
DL,2458,PBI,5,445,169,0
DL,1375,BOS,5,450,76,0
OH,6378,CVG,5,450,124,1
US,2145,BOS,5,450,74,0
FL,360,ATL,5,455,127,0
DL,1586,ATL,5,460,134,0
AA,1256,MIA,5,465,170,1
MQ,4495,BOS,5,475,80,0
MQ,4535,CMH,5,475,105,0
WN,3238,MDW,5,475,150,1
CO,332,IAH,5,478,206,0
AA,2028,STL,5,480,140,0
UA,672,ORD,5,480,132,0
US,1050,CLT,5,480,104,1
US,2119,BOS,5,480,75,0
US,2162,DCA,5,480,74,0
FL,783,PHF,5,484,80,0
F9,454,MKE,5,485,134,1
MQ,4616,RDU,5,490,90,0
UA,358,DEN,5,493,225,0
AA,392,ORD,5,495,120,1
AA,708,DFW,5,495,195,0
FL,501,MKE,5,495,124,0
EV,7136,IAD,5,497,75,1
FL,894,IND,5,506,124,0
DL,1377,BOS,5,510,82,0
DL,2660,MEM,5,510,165,0
UA,234,ORD,5,513,132,0
XE,2711,CLE,5,515,84,0
DL,1686,ATL,5,520,150,1
MQ,4586,MSP,5,525,160,1
MQ,4578,CLT,5,530,115,0
AA,386,ORD,5,535,120,0
DL,1748,DTW,5,535,119,0
MQ,4664,CLE,5,535,95,0
DL,2085,RSW,5,540,165,0
US,2121,BOS,5,540,81,0
US,2164,DCA,5,540,83,0
WN,1510,BWI,5,540,70,1
MQ,4651,ATL,5,545,135,0
UA,674,ORD,5,545,132,0
AA,710,DFW,5,555,200,0
DL,2176,MCO,5,560,159,0
DL,1379,BOS,5,570,74,0
WN,1655,MDW,5,570,130,1
CO,232,IAH,5,575,202,0
DL,1786,ATL,5,580,148,0
AA,1124,MIA,5,585,165,1
B6,372,FLL,5,585,165,0
OH,6466,CVG,5,585,122,1
US,1910,CLT,5,595,115,1
FL,507,MKE,5,599,124,1
DL,2048,DTW,5,600,108,0
DL,2096,MSP,5,600,166,0
UA,676,ORD,5,600,132,0
US,2123,BOS,5,600,79,0
US,2166,DCA,5,600,80,0
AA,712,DFW,5,605,195,1
AA,382,ORD,5,610,120,1
MQ,4573,XNA,5,610,180,0
FL,368,ATL,5,620,134,0
MQ,4395,BNA,5,620,130,0
MQ,4526,CMH,5,625,110,0
DL,1381,BOS,5,630,71,0
MQ,4505,BOS,5,630,75,0
DL,1886,ATL,5,640,136,0
DL,2076,MCO,5,645,154,0
F9,510,DEN,5,645,221,1
OH,6610,MCI,5,652,178,0
CO,432,IAH,5,657,199,0
DL,2574,FLL,5,657,182,0
AA,2088,MIA,5,660,180,1
MQ,4572,CLE,5,660,95,0
UA,678,ORD,5,660,132,0
US,2125,BOS,5,660,74,0
US,2168,DCA,5,660,68,0
AA,1214,STL,5,665,145,0
AA,378,ORD,5,665,125,0
AA,720,DFW,5,665,195,0
MQ,4583,CLT,5,665,114,0
UA,310,DEN,5,665,223,1
OH,6384,CVG,5,670,119,0
B6,362,PBI,5,678,162,0
DL,2395,PBI,5,684,176,0
AA,726,DFW,5,690,195,0
DL,1383,BOS,5,690,73,0
DL,2183,MSY,5,690,167,0
MQ,4668,ATL,5,690,135,0
US,938,CLT,5,695,111,0
DL,1986,ATL,5,700,135,1
MQ,4647,RDU,5,700,95,0
OH,6517,IND,5,705,122,0
CO,1832,IAH,5,715,199,1
DL,1948,DTW,5,720,108,0
MQ,4614,DTW,5,720,105,0
US,2127,BOS,5,720,72,0
US,2170,DCA,5,720,70,0
AA,374,ORD,5,725,125,0
UA,680,ORD,5,725,132,0
DL,1385,BOS,5,750,79,1
AA,728,DFW,5,755,200,1
DL,2086,ATL,5,760,139,1
B6,376,FLL,5,762,168,1
9E,4053,SAV,5,764,130,0
AA,2040,MIA,5,770,170,1
OH,6521,RDU,5,773,96,0
DL,2752,TPA,5,775,158,1
DL,1496,MSP,5,780,168,1
MQ,4657,ATL,5,780,125,0
US,2129,BOS,5,780,85,0
US,2172,DCA,5,780,85,1
MQ,4378,BNA,5,785,130,0
UA,682,ORD,5,785,132,0
MQ,4594,RDU,5,790,95,0
AA,370,ORD,5,795,125,1
MQ,4540,CMH,5,795,105,0
FL,366,ATL,5,796,121,0
FL,227,MKE,5,798,121,0
UA,138,DEN,5,800,219,0
CO,532,IAH,5,810,203,0
DL,1387,BOS,5,810,72,0
MQ,4592,MSP,5,810,165,0
AA,732,DFW,5,815,205,0
DL,2186,ATL,5,820,135,0
