Airline,Flight,AirportFrom,DayOfWeek,Time,Length,Delay
OO,6333,LAX,3,821,46,1
WN,1642,BNA,3,830,280,1
AA,1701,DFW,3,845,190,1
WN,3110,PHX,3,845,70,1
WN,3588,LAS,3,855,65,1
AS,890,OGG,3,860,312,1
CO,1726,EWR,3,869,357,1
MQ,3031,LAX,3,870,45,0
WN,102,SFO,3,875,85,0
WN,206,OAK,3,885,85,1
CO,1589,IAH,3,890,210,1
US,1195,PHX,3,890,71,1
WN,20,LAS,3,890,65,1
DL,2795,SLC,3,905,108,1
WN,770,PHX,3,910,70,1
OO,6335,LAX,3,911,45,1
WN,2610,SJC,3,920,75,1
OO,6858,DEN,3,934,137,1
WN,143,MDW,3,935,275,1
AS,482,SEA,3,940,160,0
MQ,3061,LAX,3,945,45,0
WN,1815,LAS,3,950,65,1
UA,679,ORD,3,956,269,1
AA,1091,DFW,3,960,185,1
OO,4787,LAX,3,965,45,0
WN,1684,SMF,3,965,85,0
WN,794,PHX,3,965,70,1
OO,6338,LAX,3,966,47,0
WN,1048,SAT,3,970,185,1
WN,3586,BWI,3,975,360,1
WN,1657,LAS,3,980,65,1
UA,955,SFO,3,985,97,0
DL,1467,ATL,3,988,293,0
WN,871,PHX,3,995,65,1
DL,1595,SLC,3,996,113,0
AA,1605,ORD,3,1000,270,1
WN,1723,SFO,3,1015,85,1
MQ,3023,LAX,3,1020,45,0
AA,1505,DFW,3,1035,190,0
WN,2397,OAK,3,1035,85,1
WN,3492,SJC,3,1035,80,1
WN,2118,ABQ,3,1040,115,1
UA,321,ORD,3,1042,270,0
CO,1426,EWR,3,1045,374,1
OO,6339,LAX,3,1045,47,0
WN,2383,DEN,3,1050,150,1
WN,824,PHX,3,1050,65,1
AS,498,SEA,3,1075,154,0
US,155,PHL,3,1075,356,0
US,186,PHX,3,1075,70,0
UA,240,IAD,3,1080,342,1
WN,837,SMF,3,1080,85,1
WN,2049,TUS,3,1085,75,1
F9,551,DEN,3,1088,141,1
WN,777,HOU,3,1095,210,1
CO,1689,IAH,3,1100,210,1
WN,856,SFO,3,1100,85,1
WN,1073,LAS,3,1105,65,1
AA,1121,DFW,3,1120,195,1
MQ,3073,LAX,3,1120,45,0
OO,4789,LAX,3,1120,45,1
WN,1440,OAK,3,1120,85,1
AA,127,JFK,3,1125,370,1
OO,6341,LAX,3,1125,47,0
WN,2968,PHX,3,1130,65,1
DL,1567,ATL,3,1140,291,1
WN,1964,LAS,3,1140,65,0
WN,1381,AUS,3,1145,190,1
WN,313,MDW,3,1145,275,1
DL,2557,JFK,3,1150,390,1
UA,939,DEN,3,1150,147,0
WN,155,SFO,3,1150,85,0
WN,610,RNO,3,1175,85,1
MQ,3079,LAX,3,1185,45,0
WN,1239,SJC,3,1185,75,0
US,191,PHX,3,1195,74,1
WN,3159,MCI,3,1200,220,1
WN,948,PHX,3,1200,65,1
AS,492,SEA,3,1205,158,0
OO,6342,LAX,3,1205,47,0
WN,2731,SMF,3,1205,85,1
AS,574,PDX,3,1210,139,0
UA,38,SFO,3,1210,90,0
UA,651,ORD,3,1210,259,0
AA,1339,ORD,3,1215,260,0
WN,1427,LAS,3,1215,65,0
WN,1589,OAK,3,1215,80,1
AA,1665,DFW,3,1220,185,0
WN,1685,SJC,3,1225,75,0
MQ,3048,LAX,3,1240,45,0
CO,1717,IAH,3,1260,208,1
WN,570,SFO,3,1260,85,1
F9,725,DEN,3,1270,139,1
US,192,PHX,3,1270,73,0
WN,3484,SMF,3,1270,80,1
WN,751,SJC,3,1280,75,0
DL,1787,MSP,3,1290,238,1
OO,4484,LAX,3,1290,46,0
DL,2667,ATL,3,1294,289,1
UA,9,DEN,3,1299,147,1
WN,864,DEN,3,1300,145,1
DL,1632,SLC,3,1310,119,1
AA,533,DFW,3,1330,190,0
UA,787,SFO,3,1348,91,0
MQ,3005,LAX,3,1350,45,0
OO,6344,LAX,3,1353,54,0
UA,36,SFO,4,360,94,0
WN,1067,OAK,4,360,85,0
WN,1772,SFO,4,365,85,0
OO,6320,LAX,4,372,48,1
AS,232,SEA,4,390,154,0
WN,2903,SJC,4,395,80,1
MQ,3025,LAX,4,400,45,0
WN,1546,DEN,4,410,150,0
AS,236,PDX,4,415,145,0
WN,694,SMF,4,415,85,0
WN,500,OAK,4,420,85,0
WN,1424,SFO,4,425,85,0
WN,375,PHX,4,450,70,0
OO,6321,LAX,4,452,46,0
MQ,3065,LAX,4,455,45,0
WN,3415,OAK,4,455,85,0
US,162,CLT,4,475,317,0
OO,4800,LAX,4,495,46,1
UA,471,DEN,4,495,148,0
WN,117,TUS,4,495,75,0
WN,466,SAT,4,500,185,0
UA,229,IAD,4,501,337,0
DL,2367,ATL,4,502,290,0
WN,162,LAS,4,505,65,1
UA,189,ORD,4,507,259,0
AA,2079,ORD,4,510,260,1
B6,181,JFK,4,510,374,0
F9,557,DEN,4,510,142,0
WN,3073,BWI,4,510,360,1
WN,958,SJC,4,510,75,1
OO,6322,LAX,4,512,47,1
CO,1626,EWR,4,520,374,0
DL,2833,DTW,4,520,309,0
DL,749,SLC,4,520,120,1
US,180,PHX,4,520,72,0
WN,1481,DEN,4,520,145,1
WN,1752,SFO,4,530,85,1
WN,3307,MDW,4,530,275,1
WN,388,PHX,4,530,70,1
AA,1789,DFW,4,535,190,0
WN,1330,SMF,4,535,85,1
MQ,3055,LAX,4,540,50,0
UA,468,SFO,4,540,96,0
AS,480,SEA,4,545,161,0
DL,1687,MSP,4,550,233,0
DL,2657,JFK,4,550,380,0
CO,739,IAH,4,565,208,1
WN,211,ABQ,4,565,120,0
WN,2613,OAK,4,565,85,1
WN,271,RNO,4,585,85,0
B6,405,BOS,4,590,378,1
UA,449,ORD,4,595,260,0
WN,441,PHX,4,595,75,0
WN,678,SMF,4,595,85,1
MQ,3041,LAX,4,600,40,0
WN,680,AUS,4,610,190,0
OO,6692,LAX,4,611,46,0
WN,1296,HOU,4,620,210,1
WN,2201,SJC,4,620,80,0
AS,578,PDX,4,625,143,1
AA,1629,DFW,4,630,195,0
UA,550,SFO,4,630,96,0
WN,339,OAK,4,635,90,1
CO,417,IAH,4,645,215,1
AS,490,SEA,4,647,157,0
OO,4831,LAX,4,650,46,1
WN,2459,SMF,4,655,85,1
DL,2967,ATL,4,660,294,0
WN,351,LAS,4,660,65,1
OO,6325,LAX,4,666,46,0
DL,1663,SLC,4,677,114,1
US,195,PHX,4,680,81,0
AA,779,ORD,4,685,260,1
WN,1082,OAK,4,690,85,1
DL,1987,MSP,4,695,235,0
UA,763,DEN,4,695,149,0
WN,2885,TUS,4,705,75,0
WN,2963,SFO,4,705,85,0
WN,3157,MDW,4,705,275,1
MQ,3015,LAX,4,715,45,0
WN,3762,ELP,4,715,115,1
WN,742,SMF,4,715,85,1
OO,6327,LAX,4,731,48,1
WN,1234,OAK,4,745,85,1
WN,272,SJC,4,745,75,1
UA,852,SFO,4,748,96,0
CO,738,IAH,4,750,205,0
WN,1537,LAS,4,750,65,0
AA,617,DFW,4,755,195,0
WN,1198,PHX,4,755,70,0
UA,231,IAD,4,766,343,1
WN,1104,MCI,4,770,220,1
WN,3138,DEN,4,785,145,0
F9,561,DEN,4,790,137,0
HA,16,HNL,4,790,325,1
WN,11,STL,4,790,240,1
WN,1268,LAS,4,790,65,0
OO,4509,LAX,4,810,45,0
WN,151,SMF,4,810,85,1
OO,6333,LAX,4,821,46,0
WN,1642,BNA,4,830,280,1
AA,1701,DFW,4,845,190,0
WN,3110,PHX,4,845,70,0
WN,3588,LAS,4,855,65,0
AS,890,OGG,4,860,312,0
CO,1726,EWR,4,869,357,1
MQ,3031,LAX,4,870,45,0
WN,102,SFO,4,875,85,1
WN,206,OAK,4,885,85,1
CO,1589,IAH,4,890,210,1
US,1195,PHX,4,890,71,0
WN,20,LAS,4,890,65,1
DL,2795,SLC,4,905,108,0
WN,770,PHX,4,910,70,1
OO,6335,LAX,4,911,45,0
WN,2610,SJC,4,920,75,1
OO,6858,DEN,4,934,137,1
WN,143,MDW,4,935,275,1
AS,482,SEA,4,940,160,1
MQ,3061,LAX,4,945,45,0
WN,1815,LAS,4,950,65,1
UA,679,ORD,4,956,269,1
AA,1091,DFW,4,960,185,0
OO,4787,LAX,4,965,45,1
WN,1684,SMF,4,965,85,1
WN,794,PHX,4,965,70,1
OO,6338,LAX,4,966,47,0
WN,1048,SAT,4,970,185,0
WN,3586,BWI,4,975,360,1
WN,1657,LAS,4,980,65,1
UA,955,SFO,4,985,97,0
DL,1467,ATL,4,988,293,0
WN,871,PHX,4,995,65,1
DL,1595,SLC,4,996,113,0
AA,1605,ORD,4,1000,270,1
WN,1723,SFO,4,1015,85,1
MQ,3023,LAX,4,1020,45,0
AA,1505,DFW,4,1035,190,1
WN,2397,OAK,4,1035,85,1
WN,3492,SJC,4,1035,80,1
WN,2118,ABQ,4,1040,115,1
UA,321,ORD,4,1042,270,0
CO,1426,EWR,4,1045,374,1
OO,6339,LAX,4,1045,47,0
WN,2383,DEN,4,1050,150,1
WN,824,PHX,4,1050,65,0
AS,498,SEA,4,1075,154,1
US,155,PHL,4,1075,356,0
US,186,PHX,4,1075,70,0
UA,240,IAD,4,1080,342,0
WN,837,SMF,4,1080,85,1
WN,2049,TUS,4,1085,75,1
F9,551,DEN,4,1088,141,0
US,198,CLT,4,1095,319,1
WN,777,HOU,4,1095,210,1
CO,1689,IAH,4,1100,210,0
WN,856,SFO,4,1100,85,1
WN,1073,LAS,4,1105,65,0
AA,1121,DFW,4,1120,195,0
MQ,3073,LAX,4,1120,45,0
OO,4789,LAX,4,1120,45,1
WN,1440,OAK,4,1120,85,1
AA,127,JFK,4,1125,370,0
OO,6341,LAX,4,1125,47,0
WN,2968,PHX,4,1130,65,1
DL,1567,ATL,4,1140,293,0
WN,1964,LAS,4,1140,65,1
WN,1381,AUS,4,1145,190,0
WN,313,MDW,4,1145,275,1
DL,2557,JFK,4,1150,390,0
UA,939,DEN,4,1150,147,0
WN,155,SFO,4,1150,85,0
WN,610,RNO,4,1175,85,1
MQ,3079,LAX,4,1185,45,1
WN,1239,SJC,4,1185,75,1
UA,901,SFO,4,1190,96,0
US,191,PHX,4,1195,74,0
WN,3159,MCI,4,1200,220,1
WN,948,PHX,4,1200,65,1
AS,492,SEA,4,1205,158,0
OO,6342,LAX,4,1205,47,0
WN,2731,SMF,4,1205,85,1
AS,574,PDX,4,1210,139,1
UA,651,ORD,4,1210,259,0
AA,1339,ORD,4,1215,260,1
WN,1427,LAS,4,1215,65,1
WN,1589,OAK,4,1215,80,1
AA,1665,DFW,4,1220,185,0
WN,1685,SJC,4,1225,75,1
MQ,3048,LAX,4,1240,45,0
CO,1717,IAH,4,1260,208,1
WN,570,SFO,4,1260,85,1
F9,725,DEN,4,1270,139,1
US,192,PHX,4,1270,73,0
WN,3484,SMF,4,1270,80,1
WN,751,SJC,4,1280,75,1
DL,1787,MSP,4,1290,238,1
OO,4484,LAX,4,1290,46,0
DL,2667,ATL,4,1294,289,0
UA,9,DEN,4,1299,147,1
WN,864,DEN,4,1300,145,0
DL,1632,SLC,4,1310,119,0
AA,533,DFW,4,1330,190,0
UA,787,SFO,4,1348,91,0
MQ,3005,LAX,4,1350,45,0
OO,6344,LAX,4,1353,54,0
UA,36,SFO,5,360,94,0
WN,1067,OAK,5,360,85,0
WN,1772,SFO,5,365,85,0
OO,6320,LAX,5,372,48,1
AS,232,SEA,5,390,154,0
WN,2903,SJC,5,395,80,0
MQ,3025,LAX,5,400,45,0
WN,1546,DEN,5,410,150,0
AS,236,PDX,5,415,145,0
WN,694,SMF,5,415,85,0
WN,500,OAK,5,420,85,0
F9,569,DEN,5,425,142,0
WN,1424,SFO,5,425,85,0
WN,375,PHX,5,450,70,0
OO,6321,LAX,5,452,46,0
MQ,3065,LAX,5,455,45,0
US,150,PHL,5,455,355,0
WN,3415,OAK,5,455,85,0
US,162,CLT,5,475,317,0
OO,4800,LAX,5,495,46,0
UA,471,DEN,5,495,148,0
WN,117,TUS,5,495,75,0
WN,466,SAT,5,500,185,1
UA,229,IAD,5,501,337,1
DL,2367,ATL,5,502,290,0
WN,162,LAS,5,505,65,1
UA,189,ORD,5,507,259,0
AA,2079,ORD,5,510,260,0
B6,181,JFK,5,510,374,1
F9,557,DEN,5,510,142,0
WN,3073,BWI,5,510,360,0
WN,958,SJC,5,510,75,0
OO,6322,LAX,5,512,47,0
CO,1626,EWR,5,520,374,0
DL,2833,DTW,5,520,309,0
DL,749,SLC,5,520,120,1
US,180,PHX,5,520,72,0
WN,1481,DEN,5,520,145,1
WN,1752,SFO,5,530,85,0
WN,3307,MDW,5,530,275,0
WN,388,PHX,5,530,70,0
AA,1789,DFW,5,535,190,0
WN,1330,SMF,5,535,85,1
MQ,3055,LAX,5,540,50,0
UA,468,SFO,5,540,96,0
AS,480,SEA,5,545,161,0
DL,1687,MSP,5,550,233,0
DL,2657,JFK,5,550,380,0
CO,739,IAH,5,565,208,1
WN,211,ABQ,5,565,120,1
WN,2613,OAK,5,565,85,0
WN,271,RNO,5,585,85,1
B6,405,BOS,5,590,378,0
UA,449,ORD,5,595,260,0
WN,441,PHX,5,595,75,0
WN,678,SMF,5,595,85,0
MQ,3041,LAX,5,600,40,0
WN,680,AUS,5,610,190,1
OO,6692,LAX,5,611,46,0
WN,1296,HOU,5,620,210,0
WN,2201,SJC,5,620,80,1
AS,578,PDX,5,625,143,0
AA,1629,DFW,5,630,195,0
UA,550,SFO,5,630,96,0
WN,339,OAK,5,635,90,1
CO,417,IAH,5,645,215,0
AS,490,SEA,5,647,157,0
OO,4831,LAX,5,650,46,0
WN,2459,SMF,5,655,85,0
DL,2967,ATL,5,660,294,1
WN,351,LAS,5,660,65,1
OO,6325,LAX,5,666,46,0
DL,1663,SLC,5,677,114,0
US,195,PHX,5,680,81,0
AA,779,ORD,5,685,260,0
WN,1082,OAK,5,690,85,0
DL,1987,MSP,5,695,241,1
UA,763,DEN,5,695,149,0
WN,2885,TUS,5,705,75,0
WN,2963,SFO,5,705,85,1
WN,3157,MDW,5,705,275,1
MQ,3015,LAX,5,715,45,0
WN,3762,ELP,5,715,115,0
WN,742,SMF,5,715,85,1
OO,6327,LAX,5,731,48,1
WN,1234,OAK,5,745,85,1
WN,272,SJC,5,745,75,0
UA,852,SFO,5,748,96,0
CO,738,IAH,5,750,205,1
WN,1537,LAS,5,750,65,0
AA,617,DFW,5,755,195,0
WN,1198,PHX,5,755,70,1
UA,231,IAD,5,766,343,0
WN,1104,MCI,5,770,220,1
WN,3138,DEN,5,785,145,1
F9,561,DEN,5,790,137,0
HA,16,HNL,5,790,325,0
WN,11,STL,5,790,240,1
WN,1268,LAS,5,790,65,1
OO,4509,LAX,5,810,45,0
WN,151,SMF,5,810,85,1
OO,6333,LAX,5,821,46,0
WN,1642,BNA,5,830,280,1
AA,1701,DFW,5,845,190,0
WN,3110,PHX,5,845,70,1
WN,3588,LAS,5,855,65,0
AS,890,OGG,5,860,312,0
CO,1726,EWR,5,869,357,0
MQ,3031,LAX,5,870,45,0
WN,102,SFO,5,875,85,1
WN,206,OAK,5,885,85,1
CO,1589,IAH,5,890,210,0
US,1195,PHX,5,890,71,0
WN,20,LAS,5,890,65,1
DL,2795,SLC,5,905,108,1
WN,770,PHX,5,910,70,1
OO,6335,LAX,5,911,45,0
WN,2610,SJC,5,920,75,1
UA,679,ORD,5,922,269,1
OO,6858,DEN,5,934,137,0
WN,143,MDW,5,935,275,1
AS,482,SEA,5,940,160,0
MQ,3061,LAX,5,945,45,0
WN,1815,LAS,5,950,65,0
AA,1091,DFW,5,960,185,0
OO,4787,LAX,5,965,45,0
WN,1684,SMF,5,965,85,1
WN,794,PHX,5,965,70,0
OO,6338,LAX,5,966,47,0
UA,955,SFO,5,970,97,0
WN,1048,SAT,5,970,185,0
WN,3586,BWI,5,975,360,0
WN,1657,LAS,5,980,65,0
DL,1467,ATL,5,988,293,1
WN,871,PHX,5,995,65,1
DL,1595,SLC,5,996,113,0
AA,1605,ORD,5,1000,270,0
WN,1723,SFO,5,1015,85,1
MQ,3023,LAX,5,1020,45,0
UA,321,ORD,5,1030,270,0
AA,1505,DFW,5,1035,190,1
WN,2397,OAK,5,1035,85,1
WN,3492,SJC,5,1035,80,1
WN,2118,ABQ,5,1040,115,1
CO,1426,EWR,5,1045,374,0
OO,6339,LAX,5,1045,47,0
WN,2383,DEN,5,1050,150,1
WN,824,PHX,5,1050,65,1
AS,498,SEA,5,1075,154,1
US,155,PHL,5,1075,356,0
US,186,PHX,5,1075,70,0
UA,240,IAD,5,1080,342,1
WN,837,SMF,5,1080,85,1
WN,2049,TUS,5,1085,75,0
F9,551,DEN,5,1088,141,1
US,198,CLT,5,1095,319,1
WN,777,HOU,5,1095,210,1
CO,1689,IAH,5,1100,210,1
WN,856,SFO,5,1100,85,1
WN,1073,LAS,5,1105,65,1
AA,1121,DFW,5,1120,195,1
MQ,3073,LAX,5,1120,45,0
OO,4789,LAX,5,1120,45,0
WN,1440,OAK,5,1120,85,1
AA,127,JFK,5,1125,370,1
OO,6341,LAX,5,1125,47,0
WN,2968,PHX,5,1130,65,1
DL,1567,ATL,5,1140,293,1
WN,1964,LAS,5,1140,65,1
WN,1381,AUS,5,1145,190,1
WN,313,MDW,5,1145,275,1
DL,2557,JFK,5,1150,390,0
UA,939,DEN,5,1150,147,0
WN,155,SFO,5,1150,85,1
UA,901,SFO,5,1170,96,0
WN,610,RNO,5,1175,85,1
MQ,3079,LAX,5,1185,45,0
WN,1239,SJC,5,1185,75,1
US,191,PHX,5,1195,74,1
WN,3159,MCI,5,1200,220,0
WN,948,PHX,5,1200,65,1
AS,492,SEA,5,1205,158,0
OO,6342,LAX,5,1205,47,0
WN,2731,SMF,5,1205,85,0
AS,574,PDX,5,1210,139,1
UA,651,ORD,5,1210,259,0
AA,1339,ORD,5,1215,260,1
WN,1427,LAS,5,1215,65,0
WN,1589,OAK,5,1215,80,0
AA,1665,DFW,5,1220,185,1
WN,1685,SJC,5,1225,75,1
MQ,3048,LAX,5,1240,45,1
CO,1717,IAH,5,1260,208,1
WN,570,SFO,5,1260,85,1
F9,725,DEN,5,1270,139,1
US,192,PHX,5,1270,73,0
WN,3484,SMF,5,1270,80,1
WN,751,SJC,5,1280,75,1
DL,1787,MSP,5,1290,238,1
OO,4484,LAX,5,1290,46,1
DL,2667,ATL,5,1294,289,0
UA,9,DEN,5,1299,147,0
WN,864,DEN,5,1300,145,1
DL,1632,SLC,5,1310,119,0
AA,533,DFW,5,1330,190,1
UA,787,SFO,5,1348,91,0
MQ,3005,LAX,5,1350,45,0
OO,6344,LAX,5,1353,54,1
OO,6320,LAX,6,372,48,0
AS,232,SEA,6,390,154,1
AS,236,PDX,6,415,145,0
WN,2935,SMF,6,425,85,0
OO,6321,LAX,6,452,46,0
MQ,3065,LAX,6,455,45,0
WN,3415,OAK,6,455,85,1
WN,2321,PHX,6,460,70,0
WN,3007,SFO,6,470,85,1
WN,2452,SJC,6,480,75,1
WN,2843,TUS,6,485,75,0
UA,471,DEN,6,492,148,1
OO,4800,LAX,6,495,46,1
WN,1798,LAS,6,495,65,0
UA,229,IAD,6,497,333,1
OO,6322,LAX,6,500,47,0
UA,189,ORD,6,500,264,1
DL,2367,ATL,6,502,290,1
WN,1416,OAK,6,505,85,0
AA,2079,ORD,6,510,260,0
B6,181,JFK,6,510,374,0
F9,557,DEN,6,510,142,0
US,180,PHX,6,520,72,0
CO,1626,EWR,6,525,364,1
WN,1977,DEN,6,525,145,0
WN,423,SMF,6,530,85,1
AA,1789,DFW,6,535,190,1
UA,468,SFO,6,535,93,0
AS,480,SEA,6,545,161,0
CO,739,IAH,6,555,203,1
WN,592,OAK,6,560,85,1
WN,2762,SJC,6,575,80,0
WN,2868,PHX,6,580,75,0
B6,405,BOS,6,590,378,0
UA,449,ORD,6,590,270,0
WN,583,SMF,6,590,85,1
WN,1274,AUS,6,595,190,0
MQ,3041,LAX,6,600,40,0
WN,1479,OAK,6,600,85,1
WN,1327,BWI,6,605,360,1
WN,1886,MDW,6,605,275,1
OO,6325,LAX,6,612,46,0
WN,2597,RNO,6,615,85,0
AS,578,PDX,6,625,143,1
AA,1629,DFW,6,630,195,1
UA,550,SFO,6,630,96,0
WN,1689,ABQ,6,630,120,0
WN,1809,LAS,6,635,70,1
WN,1620,PHX,6,645,75,1
WN,1893,TUS,6,645,75,1
WN,3332,OAK,6,645,85,1
AS,490,SEA,6,647,157,0
OO,4831,LAX,6,650,46,1
DL,2967,ATL,6,660,294,0
WN,124,SMF,6,660,85,1
WN,2191,SFO,6,660,85,0
WN,1901,LAS,6,665,65,0
DL,1663,SLC,6,677,114,1
OO,6486,LAX,6,677,46,0
US,195,PHX,6,680,81,0
AA,779,ORD,6,685,260,1
DL,1987,MSP,6,695,235,0
UA,763,DEN,6,695,149,0
WN,1965,PHX,6,700,70,1
WN,2153,SJC,6,705,80,1
CO,738,IAH,6,710,200,0
WN,3128,DEN,6,710,150,1
MQ,3015,LAX,6,715,45,1
WN,3023,LAS,6,725,70,0
OO,6327,LAX,6,732,48,0
UA,852,SFO,6,752,96,0
AA,617,DFW,6,755,195,1
UA,231,IAD,6,760,337,0
UA,130,ORD,6,785,270,1
WN,2314,OAK,6,785,80,1
F9,561,DEN,6,790,137,0
HA,16,HNL,6,790,325,0
WN,1144,SMF,6,795,85,1
WN,893,SJC,6,805,75,0
OO,4509,LAX,6,810,45,1
WN,2079,LAS,6,810,65,0
WN,1445,MCI,6,815,220,1
OO,6333,LAX,6,820,48,0
WN,2600,BNA,6,820,280,1
WN,3580,SFO,6,830,85,1
AA,1701,DFW,6,845,190,1
AS,890,OGG,6,860,312,1
WN,2833,DEN,6,860,145,1
CO,1726,EWR,6,869,347,0
MQ,3031,LAX,6,870,45,1
WN,538,ELP,6,875,115,0
WN,1501,PHX,6,880,70,1
WN,1469,STL,6,885,240,1
WN,341,LAS,6,885,65,1
US,196,PHX,6,890,71,1
WN,1937,OAK,6,895,85,1
WN,939,BWI,6,895,360,0
DL,2795,SLC,6,905,108,0
WN,2066,SAT,6,905,185,0
WN,3072,SJC,6,905,75,0
CO,1589,IAH,6,910,205,0
WN,2288,RNO,6,910,85,1
OO,6335,LAX,6,911,50,1
UA,679,ORD,6,925,269,1
WN,3246,LAS,6,925,65,0
AS,482,SEA,6,940,160,0
MQ,3061,LAX,6,945,45,0
UA,574,DEN,6,950,140,1
WN,575,SMF,6,955,85,1
AA,1091,DFW,6,960,185,0
OO,4787,LAX,6,965,45,0
OO,6338,LAX,6,975,45,0
UA,955,SFO,6,985,96,0
WN,3042,MDW,6,985,275,0
DL,1467,ATL,6,988,293,0
AA,1605,ORD,6,1000,270,1
WN,1453,OAK,6,1005,85,1
MQ,3023,LAX,6,1020,45,0
WN,1552,SMF,6,1020,85,0
WN,1745,HOU,6,1025,210,1
AA,1505,DFW,6,1035,190,1
WN,2905,ABQ,6,1035,115,1
OO,6339,LAX,6,1040,47,0
WN,1796,PHX,6,1040,65,0
CO,1426,EWR,6,1049,364,1
WN,1716,SFO,6,1050,85,1
WN,2972,SJC,6,1050,80,0
WN,789,LAS,6,1055,65,1
AS,498,SEA,6,1075,154,1
US,155,PHL,6,1075,356,1
US,186,PHX,6,1075,70,0
F9,551,DEN,6,1088,141,1
WN,3160,AUS,6,1090,190,0
US,198,CLT,6,1095,319,1
WN,2766,TUS,6,1095,75,0
UA,240,IAD,6,1096,333,1
CO,1689,IAH,6,1100,205,1
DL,2557,JFK,6,1105,384,0
WN,2150,PHX,6,1105,65,1
AA,1121,DFW,6,1120,195,0
MQ,3073,LAX,6,1120,45,0
OO,4789,LAX,6,1120,45,0
OO,6341,LAX,6,1120,45,0
AA,127,JFK,6,1125,370,0
WN,1903,OAK,6,1125,85,1
WN,2239,MDW,6,1130,275,1
WN,2594,DEN,6,1130,150,1
WN,1359,LAS,6,1135,65,0
DL,1567,ATL,6,1140,291,0
UA,939,DEN,6,1140,149,0
WN,1477,PHX,6,1170,65,1
WN,881,SJC,6,1180,75,1
DL,1995,SLC,6,1185,113,1
MQ,3079,LAX,6,1185,45,0
WN,2447,OAK,6,1185,85,1
WN,2907,SFO,6,1185,85,1
UA,901,SFO,6,1190,96,0
AS,492,SEA,6,1205,158,0
AS,574,PDX,6,1210,139,0
UA,651,ORD,6,1212,269,1
