Airline,Flight,AirportFrom,DayOfWeek,Time,Length,Delay
UA,923,IAD,3,892,242,0
F9,834,SEA,3,893,152,1
UA,354,SAN,3,894,141,0
UA,630,MSY,3,899,180,1
F9,261,SNA,3,900,136,0
OO,6628,BHM,3,900,190,0
WN,3503,MDW,3,900,165,1
WN,660,SLC,3,900,85,1
F9,387,FLL,3,902,264,1
UA,720,SFO,3,902,153,1
F9,796,PDX,3,904,143,1
OO,6865,MLI,3,906,140,0
F9,564,SAN,3,908,135,0
UA,375,IAH,3,910,156,0
UA,909,ORD,3,910,170,1
WN,2549,LAX,3,910,135,1
WN,587,LAS,3,910,110,1
F9,414,LAX,3,912,135,0
UA,230,LAS,3,915,117,0
WN,1846,ONT,3,915,130,1
WN,2439,GEG,3,915,130,0
OO,6938,BUR,3,919,141,1
OO,4816,SLC,3,920,88,0
OO,6251,MSN,3,924,151,0
OO,6603,ABQ,3,925,76,0
UA,215,MCO,3,926,249,1
AA,2583,DFW,3,930,125,1
F9,770,LAS,3,933,111,0
OO,6610,GJT,3,934,52,0
OO,6649,RKS,3,935,70,0
F9,858,PHX,3,938,107,1
UA,962,CMH,3,938,202,0
F9,843,MDW,3,940,157,0
WN,993,PHX,3,940,105,1
UA,723,DFW,3,942,128,1
AA,521,MIA,3,945,265,0
OO,6616,DRO,3,945,60,0
OO,6425,SAT,3,946,131,0
OO,6579,ASE,3,947,48,0
OO,6871,MOT,3,948,97,1
F9,145,HOU,3,949,141,0
OO,6479,PIT,3,950,229,0
WN,3588,SAN,3,950,140,1
UA,329,DSM,3,954,125,0
DL,1311,DTW,3,955,194,0
MQ,3012,LAX,3,955,145,0
MQ,3766,ORD,3,955,155,1
US,490,PHX,3,955,105,0
OO,6376,RAP,3,956,72,1
WN,372,STL,3,960,150,0
WN,411,SFO,3,960,150,1
OO,6696,MTJ,3,961,54,0
UA,318,SFO,3,962,153,0
OO,6492,LIT,3,963,145,1
UA,829,TUL,3,964,116,0
OO,7043,COS,3,965,40,1
WN,591,IAD,3,965,240,1
WN,671,MDW,3,965,165,1
F9,421,ATL,3,966,204,1
UA,948,LAX,3,966,144,0
OO,6597,AUS,3,969,144,0
F9,799,DAY,3,970,184,1
UA,701,MCI,3,972,118,0
F9,626,DTW,3,974,191,0
DL,1317,ATL,3,975,203,1
OO,6441,DAY,3,978,186,0
UA,903,IAD,3,980,239,1
WN,827,ABQ,3,980,80,1
OO,6717,DTW,3,984,200,1
WN,838,MCI,3,985,115,1
WN,962,MSP,3,985,135,1
OO,6971,TUS,3,986,110,1
OO,6996,CVG,3,986,194,0
F9,619,IND,3,988,167,1
WN,925,TUS,3,990,115,1
UA,407,ICT,3,992,95,0
F9,363,SDF,3,993,175,1
UA,377,PHX,3,994,110,1
WN,804,BOI,3,995,110,1
OO,7020,PSP,3,997,123,1
OO,6554,FAR,3,1003,122,1
UA,338,BOI,3,1003,111,0
WN,2254,OAK,3,1005,140,0
OO,6639,BZN,3,1006,104,0
UA,416,SLC,3,1006,86,0
OO,6719,MSO,3,1007,119,1
UA,595,OMA,3,1012,104,1
OO,6622,GJT,3,1015,57,0
F9,671,MCO,3,1017,239,0
OO,4704,SLC,3,1017,83,1
OO,6951,FSD,3,1017,102,0
F9,449,PHL,3,1018,252,1
OO,6665,COS,3,1019,40,0
OO,6945,OKC,3,1019,99,1
CO,228,EWR,3,1020,270,1
UA,941,ORD,3,1020,159,1
OO,6486,CPR,3,1021,55,0
OO,6578,BIS,3,1022,102,0
DL,2009,MSP,3,1025,126,0
F9,580,SLC,3,1025,85,0
UA,742,SEA,3,1025,160,0
UA,525,EWR,3,1027,268,1
OO,6533,IDA,3,1030,89,0
WN,1013,AMA,3,1030,80,1
WN,2961,MCO,3,1030,255,0
OO,6304,BIL,3,1031,92,0
OO,6697,JAC,3,1032,73,1
UA,271,PHL,3,1032,263,1
F9,351,PHF,3,1038,233,0
UA,663,DCA,3,1044,246,0
DL,1417,ATL,3,1045,204,1
OO,6916,ABQ,3,1045,74,0
WN,2010,MDW,3,1045,165,1
WN,2887,SNA,3,1045,135,0
OO,6507,SJC,3,1046,146,1
OO,6858,SAN,3,1046,134,1
OO,6882,SMF,3,1048,134,0
UA,218,SNA,3,1049,138,0
AA,2438,DFW,3,1050,125,0
CO,59,IAH,3,1050,153,1
F9,511,LGA,3,1050,270,1
UA,937,IAD,3,1050,240,1
OO,6859,PDX,3,1052,149,1
UA,466,SFO,3,1053,147,0
WN,818,TPA,3,1055,250,1
OO,6294,DRO,3,1059,63,0
OO,6993,RAP,3,1059,67,0
WN,420,AUS,3,1060,145,1
UA,409,LGA,3,1065,272,1
UA,652,LAS,3,1065,118,0
F9,359,TPA,3,1069,232,0
WN,2463,SJC,3,1070,145,0
WN,895,BNA,3,1070,185,1
UA,593,BOS,3,1071,289,1
WN,1108,FLL,3,1075,280,1
WN,1252,SAT,3,1075,145,1
WN,2278,MSY,3,1075,180,1
UA,706,PHX,3,1077,111,0
UA,423,MCO,3,1079,249,0
OO,6686,COS,3,1080,46,0
US,485,PHL,3,1080,265,0
WN,1163,OKC,3,1080,100,1
F9,725,DCA,3,1095,239,0
US,489,CLT,3,1095,235,0
WN,549,BOS,3,1095,300,1
F9,788,LAS,3,1099,110,0
WN,1514,LAX,3,1100,135,1
WN,829,LAS,3,1105,115,1
UA,364,LAX,3,1106,141,0
DL,167,JFK,3,1110,286,1
F9,235,BNA,3,1110,173,0
WN,2545,PHL,3,1110,275,1
WN,767,SMF,3,1110,140,1
OO,6468,MKE,3,1111,170,1
AA,2513,DFW,3,1115,125,0
UA,387,MSP,3,1115,133,0
UA,465,TPA,3,1115,246,0
WN,2027,DTW,3,1115,200,1
UA,9,BWI,3,1118,247,1
WN,1943,MSP,3,1120,135,1
WN,742,SLC,3,1120,80,1
F9,287,STL,3,1125,144,0
F9,412,LAX,3,1125,131,0
MQ,3029,LAX,3,1125,140,0
UA,125,IAD,3,1125,240,0
F9,532,MDW,3,1130,157,0
WN,283,STL,3,1130,150,0
WN,864,BWI,3,1130,255,1
AS,678,SEA,3,1135,154,0
F9,427,ATL,3,1135,210,0
F9,498,CAK,3,1135,199,1
WN,1503,IND,3,1135,180,1
F9,219,AUS,3,1136,133,0
OO,7017,COS,3,1137,41,0
UA,390,IAH,3,1137,162,0
OO,6594,PIT,3,1138,229,0
F9,373,MKE,3,1139,153,1
WN,931,MCI,3,1140,115,0
OO,6281,CLE,3,1142,206,1
OO,6910,BOI,3,1142,108,1
OO,6225,DSM,3,1143,114,1
UA,253,ORD,3,1144,161,1
WN,1202,MDW,3,1145,170,1
F9,798,PDX,3,1146,138,0
UA,482,SFO,3,1146,146,0
OO,6699,ELP,3,1149,108,0
F9,147,HOU,3,1150,145,0
OO,6875,MSN,3,1150,157,1
OO,6561,FSD,3,1151,103,1
WN,1599,HOU,3,1155,155,1
WN,738,OMA,3,1155,100,1
F9,631,MSN,3,1156,144,0
F9,115,MSP,3,1160,126,1
OO,6868,ABQ,3,1160,76,0
WN,2194,PDX,3,1160,145,1
OO,6877,SGF,3,1161,131,0
F9,173,DFW,3,1163,119,0
OO,6680,CID,3,1163,133,0
AA,867,ORD,3,1165,160,0
OO,6501,LIT,3,1165,145,0
WN,2470,SAN,3,1165,140,0
WN,3047,PHX,3,1165,105,1
OO,6758,AUS,3,1166,141,0
OO,6856,CMH,3,1167,203,1
UA,815,OMA,3,1168,107,0
OO,6262,LNK,3,1169,89,0
OO,6637,MLI,3,1169,140,1
OO,6725,SAT,3,1170,136,0
WN,691,TUL,3,1170,105,1
OO,6954,SLC,3,1174,88,1
OO,6459,DFW,3,1179,122,0
OO,6928,FAR,3,1187,122,1
UA,505,MCI,3,1190,115,1
US,493,PHX,3,1190,110,0
OO,6641,GJT,3,1192,54,1
F9,609,IND,3,1195,165,0
F9,780,LAS,3,1195,105,0
OO,6556,TUL,3,1195,110,0
UA,462,LAX,3,1205,135,0
UA,959,ORD,3,1205,161,0
F9,269,SNA,3,1208,127,0
F9,552,SAN,3,1210,130,0
OO,4870,SLC,3,1210,83,1
OO,6605,BIS,3,1215,102,0
OO,6456,ICT,3,1216,94,0
F9,402,LAX,3,1220,131,0
WN,2290,LAS,3,1220,110,1
US,497,CLT,3,1230,228,1
AA,1808,MIA,3,1235,270,1
EV,4989,CVG,3,1235,186,1
CO,299,IAH,3,1255,149,1
WN,625,PHX,3,1255,110,0
B6,97,JFK,3,1270,272,1
WN,632,MDW,3,1290,165,1
AA,1069,DFW,3,1300,120,0
DL,2017,ATL,3,1300,218,0
UA,533,IAD,3,1311,248,1
DL,2522,MSP,3,1320,124,1
FL,309,ATL,3,1335,215,0
UA,42,HNL,3,1380,423,1
UA,576,SEA,4,331,159,0
OO,6644,TUS,4,333,112,0
OO,6647,BZN,4,345,107,0
UA,756,SFO,4,348,158,0
OO,6285,MFR,4,360,155,0
OO,6482,MRY,4,360,146,0
OO,6586,PSP,4,360,131,1
OO,6612,SLC,4,360,93,0
OO,6682,SBA,4,360,142,0
OO,6949,EUG,4,360,155,1
UA,18,LAX,4,360,146,0
UA,32,PDX,4,360,146,0
UA,410,SMF,4,360,144,0
UA,707,ORD,4,360,160,0
UA,740,OAK,4,360,146,0
WN,109,MSY,4,360,180,0
WN,1929,LAX,4,360,135,0
WN,2529,IND,4,360,185,0
WN,647,PHX,4,360,105,0
WN,735,IAD,4,360,240,0
WN,748,SMF,4,360,145,1
OO,6497,BFL,4,362,144,0
OO,6749,RAP,4,362,76,0
OO,7052,DRO,4,362,76,0
OO,6558,RNO,4,365,129,0
OO,6722,PSC,4,365,139,0
UA,112,ONT,4,365,139,0
WN,1481,BNA,4,365,185,0
WN,1687,STL,4,365,150,1
WN,1945,SEA,4,365,160,0
WN,2885,LAS,4,365,115,0
WN,317,MDW,4,365,170,1
F9,653,ATL,4,370,201,0
OO,6674,FAT,4,370,134,0
WN,1762,OAK,4,370,155,0
WN,3684,SAT,4,370,145,0
WN,380,SFO,4,370,155,0
WN,682,AUS,4,370,140,0
UA,791,LAS,4,371,120,0
UA,871,MCI,4,372,118,0
UA,243,MSP,4,373,139,0
UA,812,GEG,4,373,133,0
F9,103,MSP,4,375,131,0
F9,192,DAY,4,375,189,1
F9,38,SEA,4,375,154,0
F9,496,CAK,4,375,202,0
UA,33,DFW,4,375,136,0
OO,6438,GJT,4,378,60,0
OO,7037,CPR,4,378,69,0
UA,484,SAN,4,378,149,0
UA,988,DSM,4,379,127,0
F9,650,SFO,4,380,150,0
OO,6460,HDN,4,380,67,0
OO,6701,FAR,4,380,128,0
UA,658,SJC,4,380,156,0
WN,496,PDX,4,380,145,1
OO,6727,MTJ,4,384,63,0
F9,71,DTW,4,385,189,0
F9,790,PDX,4,385,144,1
UA,491,OKC,4,387,113,0
OO,6564,COS,4,389,49,0
F9,416,LAX,4,390,140,0
F9,510,SAN,4,390,143,0
WN,1254,TUS,4,390,115,0
WN,2459,OKC,4,390,100,0
WN,324,GEG,4,390,135,0
WN,459,ONT,4,390,135,0
UA,268,OMA,4,393,107,0
WN,134,SAN,4,395,140,0
WN,200,BWI,4,395,255,0
WN,752,HOU,4,395,155,0
OO,6293,FSD,4,398,102,0
UA,875,ICT,4,399,101,0
OO,6540,BIS,4,400,107,0
UA,471,TUL,4,400,110,0
WN,1122,DTW,4,400,200,1
WN,1615,MSP,4,400,140,1
WN,973,SJC,4,400,145,0
AA,393,DFW,4,405,125,0
F9,265,SNA,4,405,145,0
F9,847,IND,4,405,169,1
OO,4668,SLC,4,405,85,0
OO,6816,SGF,4,405,131,0
WN,153,LAS,4,405,115,0
OO,6764,LNK,4,408,97,0
WN,661,PHX,4,410,110,0
UA,323,PHL,4,415,271,0
F9,766,LAS,4,420,110,0
OO,6851,ASE,4,420,55,0
UA,144,SFO,4,420,165,0
UA,415,MSY,4,420,186,0
UA,440,SNA,4,420,155,0
WN,1006,BOI,4,420,110,0
WN,598,MCI,4,420,120,0
UA,264,PHX,4,424,111,0
UA,386,SEA,4,427,168,0
OO,6394,FCA,4,428,130,0
OO,6656,JAC,4,429,87,0
UA,739,MCO,4,430,256,0
OO,6873,PSP,4,432,131,1
UA,445,BWI,4,433,253,0
OO,6530,COD,4,434,82,1
B6,495,BOS,4,435,280,0
DL,1709,MSP,4,435,135,0
OO,6734,MSO,4,435,123,0
UA,328,LAX,4,435,152,0
CO,199,IAH,4,440,157,1
WN,2807,OMA,4,440,100,1
WN,3512,SLC,4,440,90,1
WN,731,LAX,4,440,140,0
OO,6550,TUS,4,445,116,0
OO,6867,BZN,4,445,107,0
UA,833,BOI,4,445,110,0
OO,6604,SLC,4,447,98,0
UA,300,RNO,4,448,140,0
UA,388,TPA,4,449,247,0
OO,6600,GTF,4,450,112,0
UA,422,BIL,4,451,94,0
OO,6228,ELP,4,453,116,0
OO,6870,HLN,4,453,113,0
UA,339,BOS,4,456,283,0
UA,270,ONT,4,459,148,0
AS,676,SEA,4,460,155,0
OO,6668,IDA,4,460,102,0
OO,7028,COS,4,460,50,0
OO,6371,GCC,4,463,92,1
OO,6676,FAT,4,463,143,0
F9,170,TUS,4,465,108,0
F9,868,PHX,4,465,105,0
UA,648,ABQ,4,465,88,0
US,1521,CLT,4,465,225,1
WN,703,TUL,4,465,110,1
