Airline,Flight,AirportFrom,DayOfWeek,Time,Length,Delay
AA,1314,MSY,5,1085,110,1
AA,735,DCA,5,1090,160,0
AA,443,LGA,5,1100,205,0
MQ,3618,TLH,5,1100,80,0
MQ,3675,CMH,5,1100,170,0
MQ,3660,IND,5,1105,170,1
AA,1672,DFW,5,1110,155,1
AA,1945,ATL,5,1110,130,0
AA,489,PHL,5,1115,185,1
DL,1571,JFK,5,1115,204,0
MQ,3646,JAX,5,1150,80,0
CO,190,IAH,5,1155,143,1
MQ,3674,CLT,5,1155,130,1
DL,1973,ATL,5,1160,124,0
MQ,3698,CVG,5,1160,160,0
AA,1940,ORD,5,1180,180,1
AA,546,DFW,5,1185,160,1
AA,1541,RDU,5,1190,130,0
AA,438,TPA,5,1190,65,0
AA,1687,JFK,5,1199,200,1
AA,1257,DCA,5,1200,165,0
AA,1709,LGA,5,1200,185,0
DL,2229,DTW,5,1200,185,0
US,1033,CLT,5,1215,127,0
AA,1873,MCO,5,1220,65,1
CO,638,EWR,5,1227,194,0
AA,272,SFO,5,1255,315,0
AA,1270,LAX,5,1280,280,0
AA,1736,SJU,5,1285,160,0
DL,2273,ATL,5,1315,117,1
AA,276,LAX,5,1340,280,0
AS,16,SEA,5,1345,330,0
AA,1842,LAS,5,1375,260,1
AA,1488,DEN,5,1435,220,1
AA,1711,BOS,6,330,210,0
AA,674,ORD,6,335,185,1
AA,1141,JFK,6,345,190,0
AA,1297,DFW,6,345,160,0
MQ,3632,CLT,6,350,120,1
AA,1631,MSY,6,360,105,0
AA,1895,LGA,6,360,190,1
AA,1921,EWR,6,360,185,0
AA,1994,IAH,6,360,135,0
AA,2037,BNA,6,360,135,0
AA,2103,IAD,6,360,160,0
AA,2299,DTW,6,360,190,0
AA,528,LAX,6,360,280,0
AA,552,SFO,6,360,315,0
MQ,3650,TYS,6,360,135,0
AA,1851,DCA,6,365,160,1
AA,1938,MSP,6,365,225,0
AA,2127,PHL,6,365,175,0
AA,1354,LAS,6,370,265,0
AA,1723,BWI,6,370,160,0
MQ,3612,BHM,6,370,115,0
MQ,3685,MEM,6,370,145,0
MQ,3600,CHS,6,375,105,0
AA,1433,BDL,6,380,205,0
AA,2515,STL,6,380,160,0
AA,971,ATL,6,380,110,0
MQ,3614,CLE,6,390,185,0
MQ,3665,PIT,6,390,180,0
CO,338,EWR,6,410,181,0
DL,2683,DCA,6,419,159,0
AA,1363,RDU,6,420,130,0
AA,457,MCO,6,420,65,1
AA,937,BOS,6,420,215,0
MQ,3616,IND,6,420,170,0
MQ,3624,PNS,6,420,100,0
AA,941,LGA,6,425,195,0
MQ,3640,CMH,6,425,170,0
AA,1061,JFK,6,430,208,0
AA,1907,DCA,6,430,165,0
AA,202,LAX,6,430,285,0
MQ,3604,CVG,6,430,170,0
MQ,3658,GSO,6,430,135,0
MQ,3672,SDF,6,435,155,1
AA,993,TPA,6,440,65,0
MQ,3620,ORF,6,445,155,0
MQ,3654,RIC,6,445,160,0
AA,1482,SJU,6,450,160,0
DL,2573,ATL,6,450,115,0
DL,2691,MSP,6,450,226,1
CO,1590,IAH,6,459,141,1
US,797,PHL,6,460,180,0
AA,595,ATL,6,465,115,0
AA,863,DFW,6,470,165,0
AA,2029,LGA,6,479,195,1
9E,4345,RDU,6,480,135,1
AA,1048,ORD,6,480,185,1
DL,269,JFK,6,480,200,0
AA,2585,BOS,6,495,220,0
AA,2041,DCA,6,500,165,0
DL,2473,ATL,6,503,125,0
AA,1051,PHX,6,510,245,0
AA,1552,MCO,6,510,60,0
DL,1829,DTW,6,515,190,0
AA,1126,DEN,6,530,225,0
AA,506,TUL,6,530,175,1
AA,846,STT,6,535,180,0
AA,803,DFW,6,540,155,0
MQ,3628,BNA,6,540,140,0
AA,1769,LGA,6,550,200,0
AA,280,LAX,6,550,285,0
AA,627,BOS,6,550,210,0
AA,645,SJU,6,555,165,0
DL,2397,CVG,6,560,167,1
FL,228,BWI,6,562,163,0
DL,2412,MEM,6,565,142,0
XE,2786,CLE,6,570,172,0
MQ,3634,CLT,6,580,135,0
AA,1879,TPA,6,585,65,0
MQ,3606,ATL,6,590,130,1
DL,2373,ATL,6,595,120,0
AA,1156,ORD,6,600,185,1
US,1019,CLT,6,600,131,0
AA,1700,IAH,6,620,140,0
AA,599,LGA,6,630,195,0
AA,527,BOS,6,640,215,0
AA,681,JFK,6,640,193,1
DL,1771,JFK,6,645,194,0
AA,1646,DFW,6,650,155,0
AA,2050,ORD,6,650,190,1
DL,2173,ATL,6,650,115,1
CO,1690,IAH,6,665,140,0
AA,437,DCA,6,670,160,0
AA,1689,PHL,6,685,170,1
AA,2093,LGA,6,690,190,0
US,1831,CLT,6,700,132,1
AA,469,STL,6,710,160,0
MQ,3643,JAX,6,715,80,0
AA,1593,MCO,6,720,65,1
AA,1520,LAX,6,725,300,0
DL,2097,ATL,6,730,112,0
AA,1886,SJU,6,735,165,0
AA,2238,ORD,6,740,185,1
MQ,3626,PNS,6,740,110,0
AA,1901,DFW,6,750,160,1
DL,2806,MSP,6,750,214,0
AA,462,MSY,6,760,105,1
CO,438,EWR,6,760,172,1
AA,442,SFO,6,765,320,0
DL,2579,JFK,6,765,183,0
MQ,3670,TLH,6,775,85,0
AA,1039,ATL,6,785,105,0
MQ,3610,BHM,6,785,110,0
US,1675,CLT,6,795,123,0
AA,1119,DCA,6,800,160,1
AA,841,SJU,6,805,165,0
AA,939,RDU,6,805,130,1
AA,795,LGA,6,810,195,1
CO,1790,IAH,6,810,141,0
MQ,3644,MEM,6,810,145,1
DL,1951,ATL,6,815,109,0
AA,1663,TPA,6,825,65,0
MQ,3681,GSO,6,825,130,0
AA,1844,LAS,6,830,265,1
AA,1609,EWR,6,835,195,0
MQ,3636,CLT,6,835,135,1
DL,1329,DTW,6,840,180,1
AA,1246,DFW,6,850,160,1
AA,1348,BOS,6,850,215,1
AA,1374,ORD,6,850,185,1
MQ,3630,BNA,6,860,140,1
US,1029,CLT,6,865,120,1
AA,1983,JFK,6,870,210,0
AA,1267,MCO,6,875,65,1
