Airline,Flight,AirportFrom,DayOfWeek,Time,Length,Delay
UA,509,DEN,3,1299,183,0
OO,6810,PDX,3,1305,49,0
DL,2329,ATL,3,1310,336,1
DL,2246,HNL,3,1345,339,1
UA,62,SFO,3,1351,134,0
AS,108,ANC,4,30,202,0
CO,223,ANC,4,49,201,1
AS,128,FAI,4,80,206,0
AS,112,ANC,4,90,200,0
AS,114,ANC,4,150,200,0
WN,1289,GEG,4,360,70,0
AS,730,ANC,4,365,205,1
WN,379,OAK,4,370,125,0
WN,1320,LAS,4,375,165,1
AS,477,LAX,4,380,165,0
AS,537,ONT,4,380,166,0
AS,493,SAN,4,390,183,0
AS,323,SJC,4,405,129,0
OO,6814,LAX,4,405,164,0
AS,315,SFO,4,420,124,0
AS,347,OAK,4,420,120,0
AS,371,SMF,4,420,112,0
AS,515,SNA,4,420,173,0
AS,527,BUR,4,420,160,0
AS,603,LAS,4,420,160,0
AS,641,PHX,4,420,188,0
AS,665,DFW,4,420,267,1
AS,699,GEG,4,420,67,0
DL,1653,MSP,4,420,225,0
WN,2121,SMF,4,420,115,0
WN,3338,SJC,4,420,130,1
B6,290,LGB,4,430,163,0
OO,6964,PDX,4,440,50,1
AS,11,EWR,4,450,375,1
AS,120,ANC,4,450,211,1
DL,183,JFK,4,450,380,0
AA,1157,DFW,4,460,265,0
AS,1,DCA,4,480,360,0
AS,21,ORD,4,480,280,0
AS,517,SNA,4,480,173,0
AS,677,DEN,4,480,175,0
UA,635,ORD,4,482,275,1
AS,17,MIA,4,495,400,1
AS,451,LAX,4,495,170,1
F9,847,DEN,4,495,176,0
UA,201,IAD,4,497,358,1
AS,9,MCO,4,500,385,0
DL,2629,ATL,4,500,331,0
DL,1857,SLC,4,506,137,0
AS,495,SAN,4,510,183,0
UA,875,DEN,4,510,183,0
US,79,PHX,4,510,183,0
DL,2149,DTW,4,515,302,0
WN,109,DEN,4,515,185,1
OO,6921,SFO,4,516,122,1
DL,2655,MEM,4,524,291,1
AS,124,FAI,4,525,225,0
WN,1766,SLC,4,525,135,0
AA,1843,ORD,4,530,270,0
CO,1581,EWR,4,530,384,1
OO,6939,PDX,4,530,179,0
OO,6973,GEG,4,530,72,1
WN,477,MDW,4,530,285,1
AS,357,OAK,4,540,120,0
AS,854,LIH,4,540,329,0
WN,311,PHX,4,540,190,0
AS,878,OGG,4,545,335,0
WN,1944,OAK,4,545,125,0
AS,307,SFO,4,550,129,1
AS,619,LAS,4,550,163,0
AS,860,HNL,4,550,340,1
AS,60,KTN,4,555,116,0
AS,365,SMF,4,560,115,0
DL,1807,CVG,4,560,309,0
AS,882,KOA,4,565,337,0
AS,82,ANC,4,570,200,0
WN,1008,STL,4,570,265,1
AS,321,SJC,4,575,125,0
US,1539,CLT,4,575,351,0
CO,1767,IAH,4,580,282,1
UA,331,ORD,4,583,279,0
DL,1453,MSP,4,585,223,0
OO,4487,SLC,4,585,135,0
WN,1715,BOI,4,590,85,0
OO,6833,PDX,4,597,54,1
AS,501,SNA,4,600,168,0
DL,1929,ATL,4,600,340,0
AS,303,SFO,4,605,125,0
WN,2810,SMF,4,605,120,0
WN,6,ABQ,4,610,200,1
AS,533,ONT,4,620,161,0
AS,80,ANC,4,630,200,0
WN,327,LAS,4,635,165,0
UA,322,SFO,4,636,134,0
AA,621,DFW,4,640,260,1
AS,453,LAX,4,645,162,0
AS,601,LAS,4,645,160,0
WN,669,OAK,4,645,120,0
AS,529,BUR,4,660,159,0
B6,294,LGB,4,665,161,0
US,71,PHX,4,675,190,0
DL,1753,MSP,4,680,223,0
DL,2157,SLC,4,686,131,1
OO,6947,PDX,4,690,54,1
UA,339,DEN,4,690,183,0
AA,415,ORD,4,700,255,1
OO,6273,GEG,4,700,72,0
UA,241,ORD,4,717,275,0
AS,503,SNA,4,720,168,0
CO,267,IAH,4,720,280,1
WN,1774,PHX,4,720,195,1
AS,645,PHX,4,725,195,0
AS,675,DEN,4,725,172,0
CO,1834,EWR,4,725,369,1
AA,479,DFW,4,735,260,0
F9,505,DEN,4,735,173,0
AS,325,SJC,4,745,127,0
AS,459,LAX,4,750,157,1
AS,483,SAN,4,750,175,1
AS,86,ANC,4,750,205,0
WN,136,LAS,4,750,165,0
UA,197,IAD,4,762,354,0
OO,6723,SFO,4,771,122,0
AS,373,SMF,4,780,110,0
OO,6437,PDX,4,780,50,1
AS,305,SFO,4,785,128,0
AS,605,LAS,4,790,164,1
WN,3252,SLC,4,790,130,0
WN,823,SMF,4,790,110,1
AS,37,MSP,4,795,220,1
AS,76,JNU,4,795,134,1
B6,83,JFK,4,795,374,0
OO,6972,LAX,4,797,164,0
AS,467,LAX,4,810,155,1
WN,1678,RNO,4,815,115,1
AS,62,KTN,4,818,112,0
AS,858,OGG,4,820,333,0
AS,691,GEG,4,825,62,1
AS,661,DFW,4,830,262,1
AS,509,SNA,4,840,168,1
AS,866,KOA,4,840,337,1
AS,497,SAN,4,845,174,1
DL,1457,SLC,4,845,130,1
WN,546,DEN,4,855,185,1
DL,2153,MSP,4,860,220,1
AS,852,HNL,4,865,337,1
AS,92,ANC,4,870,202,0
US,75,PHX,4,875,186,0
WN,1004,OAK,4,875,120,0
HA,22,HNL,4,885,335,1
OO,6275,GEG,4,890,72,0
WN,1589,MCI,4,890,255,1
AS,633,PHX,4,895,187,0
CO,767,IAH,4,900,281,0
DL,2429,ATL,4,900,330,1
OO,4608,SLC,4,905,130,1
AS,465,LAX,4,920,165,1
DL,2949,DTW,4,920,300,0
UA,929,ORD,4,920,275,0
WN,648,PHX,4,925,190,1
AS,23,ORD,4,930,275,0
OO,6599,DEN,4,930,176,0
AA,425,ORD,4,940,270,1
OO,6892,PDX,4,942,50,0
AS,327,SJC,4,945,123,1
WN,3484,LAS,4,945,165,0
AS,611,LAS,4,950,162,0
WN,1525,OAK,4,950,125,1
AS,507,SNA,4,960,165,0
HA,30,OGG,4,970,325,0
OO,6277,LAX,4,980,164,0
AS,555,PSP,4,985,170,1
AA,1255,DFW,4,990,260,0
F9,841,DEN,4,990,175,0
UA,573,SFO,4,1003,133,1
AS,631,TUS,4,1005,190,0
DL,2257,SLC,4,1005,130,0
WN,288,ABQ,4,1010,200,1
AS,345,OAK,4,1020,120,1
AS,635,PHX,4,1020,185,1
CO,234,ANC,4,1020,200,0
AS,233,SAN,4,1025,170,0
AS,98,ANC,4,1025,205,0
UA,917,IAD,4,1030,358,0
AS,531,ONT,4,1035,162,0
CO,667,IAH,4,1045,277,1
AS,313,SFO,4,1050,120,0
AS,457,LAX,4,1050,165,0
DL,1843,JFK,4,1050,380,0
OO,6423,PDX,4,1050,52,0
AS,363,SMF,4,1055,115,0
AS,673,DEN,4,1055,177,0
DL,2253,MSP,4,1055,223,0
B6,493,BOS,4,1060,377,1
AS,3,DCA,4,1065,355,1
US,74,PHL,4,1070,368,1
US,73,PHX,4,1075,184,0
WN,770,SMF,4,1075,115,1
AS,511,SNA,4,1080,170,0
AS,755,STL,4,1080,268,0
CO,1881,EWR,4,1080,370,1
WN,3511,SLC,4,1080,135,0
AS,64,KTN,4,1082,113,0
US,1543,CLT,4,1085,352,0
AS,743,ATL,4,1090,325,0
F9,843,DEN,4,1090,177,1
WN,582,GEG,4,1090,65,1
AS,15,BOS,4,1095,379,1
AS,19,MCO,4,1095,384,0
AS,669,AUS,4,1095,254,0
AS,731,IAH,4,1105,285,0
AS,471,LAX,4,1110,166,1
AS,7,EWR,4,1110,375,1
WN,293,OAK,4,1115,125,1
AS,39,MSP,4,1120,228,1
WN,541,SJC,4,1120,130,1
AA,269,JFK,4,1125,385,0
AS,553,PSP,4,1125,164,1
AS,521,BUR,4,1130,156,1
AA,1203,DFW,4,1135,260,1
AS,329,SJC,4,1135,124,0
AS,609,LAS,4,1135,159,1
AS,663,DFW,4,1135,270,0
AS,104,ANC,4,1140,202,0
DL,2829,ATL,4,1145,336,1
UA,407,DEN,4,1145,183,1
WN,2712,MDW,4,1145,285,1
AS,485,SAN,4,1150,170,0
OO,7019,PDX,4,1155,52,1
AS,463,LAX,4,1170,162,0
DL,2849,DTW,4,1175,305,0
FL,430,MKE,4,1180,270,0
WN,3761,BOI,4,1180,85,0
AS,29,ORD,4,1185,275,0
AS,317,SFO,4,1185,126,0
AS,695,GEG,4,1185,63,0
B6,296,LGB,4,1189,160,0
AS,505,SNA,4,1200,163,0
AS,66,JNU,4,1200,138,0
AS,349,OAK,4,1210,120,0
WN,692,OAK,4,1210,120,1
DL,1957,SLC,4,1211,134,1
UA,479,SFO,4,1215,134,0
WN,218,LAS,4,1215,165,1
AA,2033,DFW,4,1220,255,0
AS,637,PHX,4,1220,180,0
WN,1370,PHX,4,1220,190,1
UA,117,ORD,4,1227,276,0
WN,738,DEN,4,1230,190,1
AS,613,LAS,4,1240,154,1
AS,221,SFO,4,1245,122,0
AS,245,LAX,4,1260,160,0
CO,467,IAH,4,1260,284,1
OO,7002,LAX,4,1260,164,1
AA,1377,ORD,4,1265,260,0
F9,511,DEN,4,1270,174,1
US,77,PHX,4,1270,187,0
AS,106,ANC,4,1290,202,0
DL,1185,SLC,4,1290,135,1
AA,1017,DFW,4,1295,260,0
DL,1953,MSP,4,1295,223,0
UA,509,DEN,4,1299,183,0
OO,6810,PDX,4,1305,49,1
DL,2329,ATL,4,1310,336,1
DL,2246,HNL,4,1345,339,0
UA,62,SFO,4,1351,134,1
AS,108,ANC,5,30,202,1
CO,223,ANC,5,49,201,1
AS,128,FAI,5,80,206,1
AS,112,ANC,5,90,200,0
AS,114,ANC,5,150,200,0
WN,1289,GEG,5,360,70,1
AS,730,ANC,5,365,205,0
WN,379,OAK,5,370,125,0
WN,1320,LAS,5,375,165,0
AS,477,LAX,5,380,165,0
AS,537,ONT,5,380,166,0
AS,493,SAN,5,390,183,0
AS,323,SJC,5,405,129,0
OO,6814,LAX,5,405,164,1
AS,315,SFO,5,420,124,0
AS,347,OAK,5,420,120,0
AS,371,SMF,5,420,112,0
AS,515,SNA,5,420,173,0
AS,527,BUR,5,420,160,0
AS,603,LAS,5,420,160,0
AS,641,PHX,5,420,188,0
AS,665,DFW,5,420,267,1
AS,699,GEG,5,420,67,0
DL,1653,MSP,5,420,225,0
WN,2121,SMF,5,420,115,0
WN,3338,SJC,5,420,130,0
B6,290,LGB,5,430,163,0
OO,6964,PDX,5,440,50,0
AS,11,EWR,5,450,375,0
AS,120,ANC,5,450,211,1
DL,183,JFK,5,450,380,0
US,84,PHL,5,450,362,0
AA,1157,DFW,5,460,265,0
AS,1,DCA,5,480,360,1
AS,21,ORD,5,480,280,0
AS,517,SNA,5,480,173,0
AS,677,DEN,5,480,175,0
UA,635,ORD,5,486,277,0
AS,17,MIA,5,495,400,0
F9,847,DEN,5,495,176,0
UA,201,IAD,5,497,358,1
AS,9,MCO,5,500,385,0
DL,2629,ATL,5,500,331,1
DL,1857,SLC,5,506,137,0
AS,495,SAN,5,510,183,0
UA,875,DEN,5,510,183,1
US,79,PHX,5,510,183,1
DL,2149,DTW,5,515,302,1
WN,109,DEN,5,515,185,1
OO,6921,SFO,5,516,122,1
DL,2655,MEM,5,524,291,0
AS,124,FAI,5,525,225,0
WN,1766,SLC,5,525,135,0
AA,1843,ORD,5,530,270,0
CO,1581,EWR,5,530,384,1
OO,6939,PDX,5,530,49,0
OO,6973,GEG,5,530,72,0
WN,477,MDW,5,530,285,1
AS,357,OAK,5,540,120,0
AS,854,LIH,5,540,329,0
WN,311,PHX,5,540,190,0
AS,878,OGG,5,545,335,0
WN,1944,OAK,5,545,125,0
AS,307,SFO,5,550,129,1
AS,619,LAS,5,550,163,0
AS,860,HNL,5,550,340,0
AS,60,KTN,5,555,116,0
AS,365,SMF,5,560,115,0
DL,1807,CVG,5,560,309,0
AS,82,ANC,5,570,200,0
WN,1008,STL,5,570,265,0
AS,321,SJC,5,575,125,0
US,1539,CLT,5,575,351,1
CO,1767,IAH,5,580,282,1
UA,331,ORD,5,583,279,1
DL,1453,MSP,5,585,223,0
OO,4487,SLC,5,585,135,1
WN,1715,BOI,5,590,85,1
OO,6833,PDX,5,597,54,0
AS,501,SNA,5,600,168,0
DL,1929,ATL,5,600,340,0
AS,303,SFO,5,605,125,0
WN,2810,SMF,5,605,120,1
WN,6,ABQ,5,610,200,0
AS,533,ONT,5,620,161,0
AS,80,ANC,5,630,200,0
WN,327,LAS,5,635,165,1
UA,322,SFO,5,636,134,1
AA,621,DFW,5,640,260,1
AS,453,LAX,5,645,162,1
AS,601,LAS,5,645,160,0
WN,669,OAK,5,645,120,0
AS,529,BUR,5,660,159,1
B6,294,LGB,5,665,161,0
US,71,PHX,5,675,190,0
DL,1753,MSP,5,680,223,0
DL,2157,SLC,5,686,131,1
OO,6947,PDX,5,690,54,0
UA,339,DEN,5,690,183,0
AA,415,ORD,5,700,255,0
OO,6273,GEG,5,700,72,1
UA,241,ORD,5,717,275,0
AS,503,SNA,5,720,168,0
CO,267,IAH,5,720,280,0
WN,1774,PHX,5,720,195,1
AS,645,PHX,5,725,195,1
AS,675,DEN,5,725,172,0
CO,1834,EWR,5,725,369,1
AA,479,DFW,5,735,260,0
F9,505,DEN,5,735,173,0
AS,325,SJC,5,745,127,0
AS,459,LAX,5,750,157,0
AS,483,SAN,5,750,175,1
AS,86,ANC,5,750,205,0
WN,136,LAS,5,750,165,0
UA,197,IAD,5,762,354,0
OO,6723,SFO,5,771,122,0
AS,373,SMF,5,780,110,0
OO,6437,PDX,5,780,50,0
AS,305,SFO,5,785,128,1
AS,605,LAS,5,790,164,0
WN,3252,SLC,5,790,130,0
WN,823,SMF,5,790,110,0
AS,37,MSP,5,795,220,0
AS,76,JNU,5,795,134,0
B6,83,JFK,5,795,374,0
OO,6972,LAX,5,797,164,0
AS,467,LAX,5,810,155,1
WN,1678,RNO,5,815,115,1
AS,62,KTN,5,818,112,0
AS,858,OGG,5,820,333,1
AS,691,GEG,5,825,62,0
AS,661,DFW,5,830,262,0
AS,509,SNA,5,840,168,0
AS,866,KOA,5,840,337,0
AS,497,SAN,5,845,174,0
DL,1457,SLC,5,845,130,0
WN,546,DEN,5,855,185,1
DL,2153,MSP,5,860,220,1
AS,852,HNL,5,865,337,0
AS,92,ANC,5,870,202,0
US,75,PHX,5,875,186,0
WN,1004,OAK,5,875,120,1
HA,22,HNL,5,885,335,1
OO,6275,GEG,5,890,72,0
WN,1589,MCI,5,890,255,0
AS,633,PHX,5,895,187,1
CO,767,IAH,5,900,281,0
DL,2429,ATL,5,900,330,1
OO,4608,SLC,5,905,130,1
AS,465,LAX,5,920,165,1
DL,2949,DTW,5,920,300,0
UA,929,ORD,5,920,275,0
WN,648,PHX,5,925,190,1
AS,23,ORD,5,930,275,0
OO,6599,DEN,5,930,176,0
AA,425,ORD,5,940,270,1
OO,6892,PDX,5,942,50,0
AS,327,SJC,5,945,123,0
WN,3484,LAS,5,945,165,0
AS,611,LAS,5,950,162,0
WN,1525,OAK,5,950,125,0
AS,507,SNA,5,960,165,0
HA,30,OGG,5,970,325,1
OO,6277,LAX,5,980,164,1
AS,555,PSP,5,985,170,1
AA,1255,DFW,5,990,260,1
AS,631,TUS,5,1005,190,0
DL,2257,SLC,5,1005,130,1
WN,288,ABQ,5,1010,200,1
AS,345,OAK,5,1020,120,0
AS,635,PHX,5,1020,185,0
CO,234,ANC,5,1020,200,0
AS,233,SAN,5,1025,170,0
AS,98,ANC,5,1025,205,0
UA,917,IAD,5,1030,358,1
AS,531,ONT,5,1035,162,0
CO,667,IAH,5,1045,277,1
AS,313,SFO,5,1050,120,1
AS,457,LAX,5,1050,165,1
DL,1843,JFK,5,1050,380,0
OO,6423,PDX,5,1050,52,0
AS,363,SMF,5,1055,115,0
AS,673,DEN,5,1055,177,0
DL,2253,MSP,5,1055,223,1
B6,493,BOS,5,1060,377,0
AS,3,DCA,5,1065,355,0
UA,899,SFO,5,1065,133,0
US,74,PHL,5,1070,368,0
US,73,PHX,5,1075,184,0
WN,770,SMF,5,1075,115,1
AS,511,SNA,5,1080,170,0
AS,755,STL,5,1080,268,0
CO,1881,EWR,5,1080,370,1
WN,3511,SLC,5,1080,135,1
AS,64,KTN,5,1082,113,0
US,1543,CLT,5,1085,352,1
AS,743,ATL,5,1090,325,0
F9,843,DEN,5,1090,177,1
WN,582,GEG,5,1090,65,1
AS,15,BOS,5,1095,379,0
AS,19,MCO,5,1095,384,0
AS,669,AUS,5,1095,254,0
AS,731,IAH,5,1105,285,0
AS,471,LAX,5,1110,166,0
AS,7,EWR,5,1110,375,0
WN,293,OAK,5,1115,125,1
AS,39,MSP,5,1120,228,1
WN,541,SJC,5,1120,130,0
AA,269,JFK,5,1125,385,1
AS,553,PSP,5,1125,164,0
AS,521,BUR,5,1130,156,0
AA,1203,DFW,5,1135,260,1
AS,329,SJC,5,1135,124,0
AS,609,LAS,5,1135,159,0
AS,663,DFW,5,1135,270,0
AS,104,ANC,5,1140,202,1
DL,2829,ATL,5,1145,335,0
UA,407,DEN,5,1145,183,0
WN,2712,MDW,5,1145,285,1
AS,485,SAN,5,1150,170,1
OO,7019,PDX,5,1155,52,0
AS,463,LAX,5,1170,162,0
DL,2849,DTW,5,1175,305,1
FL,430,MKE,5,1180,270,1
WN,3761,BOI,5,1180,85,0
AS,29,ORD,5,1185,275,1
AS,317,SFO,5,1185,126,0
AS,695,GEG,5,1185,63,0
B6,296,LGB,5,1189,160,0
AS,505,SNA,5,1200,163,1
AS,66,JNU,5,1200,138,1
AS,349,OAK,5,1210,120,1
WN,692,OAK,5,1210,120,1
DL,1957,SLC,5,1211,134,0
WN,218,LAS,5,1215,165,1
AA,2033,DFW,5,1220,255,0
AS,637,PHX,5,1220,180,0
WN,1370,PHX,5,1220,190,1
UA,117,ORD,5,1227,276,0
WN,738,DEN,5,1230,190,1
UA,479,SFO,5,1237,133,0
AS,613,LAS,5,1240,154,0
AS,221,SFO,5,1245,122,1
AS,245,LAX,5,1260,160,0
CO,467,IAH,5,1260,284,1
OO,7002,LAX,5,1260,164,0
AA,1377,ORD,5,1265,260,0
F9,511,DEN,5,1270,174,0
US,77,PHX,5,1270,187,0
AS,106,ANC,5,1290,202,0
DL,1185,SLC,5,1290,135,0
AA,1017,DFW,5,1295,260,0
DL,1953,MSP,5,1295,223,1
UA,509,DEN,5,1299,183,0
OO,6810,PDX,5,1305,49,0
DL,2329,ATL,5,1310,336,1
DL,2246,HNL,5,1345,339,1
UA,62,SFO,5,1351,134,0
HA,28,HNL,5,1355,340,0
AS,108,ANC,6,30,202,0
CO,223,ANC,6,49,201,0
AS,128,FAI,6,80,206,1
AS,112,ANC,6,90,200,1
AS,114,ANC,6,150,200,1
AS,730,ANC,6,365,205,0
WN,379,OAK,6,370,125,1
AS,477,LAX,6,380,165,0
AS,537,ONT,6,380,166,0
AS,493,SAN,6,390,183,0
OO,6925,LAX,6,404,164,0
AS,323,SJC,6,405,129,0
