Airline,Flight,AirportFrom,DayOfWeek,Time,Length,Delay
WN,490,OMA,4,915,80,1
WN,268,LAS,4,920,215,1
WN,1587,BWI,4,930,125,1
WN,2010,MCI,4,930,80,1
WN,861,PHL,4,930,135,1
9E,3694,DTW,4,935,71,1
WN,1950,SLC,4,940,195,0
WN,637,STL,4,940,60,1
WN,775,DTW,4,940,65,1
FL,20,ATL,4,945,115,0
WN,1945,BHM,4,955,110,0
WN,1173,PHX,4,970,200,1
FL,1460,MCO,4,975,165,0
WN,28,MCI,4,975,85,1
WN,1671,ALB,4,985,145,1
WN,1047,ORF,4,990,135,0
WN,429,DEN,4,990,145,0
WN,1264,HOU,4,1005,145,1
WN,718,MHT,4,1005,165,0
WN,960,PVD,4,1005,165,1
WN,1202,BDL,4,1010,160,1
WN,1289,SAT,4,1010,155,1
WN,1866,MSP,4,1010,90,1
WN,2105,MSY,4,1010,135,1
WN,746,ISP,4,1010,160,1
WN,1968,BOS,4,1015,170,0
WN,903,MCI,4,1015,85,1
WN,2610,SAN,4,1020,235,1
WN,3079,STL,4,1025,60,1
WN,539,FLL,4,1035,195,1
DL,1283,ATL,4,1040,116,0
WN,2537,SFO,4,1040,245,0
WN,2712,IAD,4,1040,130,1
WN,3067,RDU,4,1040,130,1
WN,3510,MCO,4,1040,175,0
9E,4034,DTW,4,1045,77,1
WN,186,JAN,4,1045,120,1
WN,448,LAS,4,1045,210,0
WN,822,BWI,4,1045,125,1
WN,878,CMH,4,1045,70,1
WN,1006,BNA,4,1055,90,1
WN,1100,SDF,4,1055,75,0
WN,956,BUF,4,1055,115,1
WN,30,PHX,4,1060,200,1
WN,1162,PHL,4,1065,140,1
WN,1013,DEN,4,1075,135,1
WN,121,LAX,4,1080,230,1
WN,774,PIT,4,1080,95,1
WN,1338,LGA,4,1085,160,1
WN,400,MCO,4,1090,175,0
WN,313,CLE,4,1095,75,1
WN,736,HOU,4,1095,150,1
WN,796,LAS,4,1095,205,0
WN,525,MCI,4,1100,80,1
WN,3658,PHX,4,1105,200,0
WN,453,MSP,4,1105,90,1
FL,36,ATL,4,1110,113,0
WN,169,OMA,4,1110,85,1
WN,1130,IND,4,1125,60,0
WN,2793,TPA,4,1125,165,1
WN,3074,RSW,4,1130,180,0
F9,652,DEN,4,1140,137,0
WN,1221,PIT,4,1140,110,0
WN,617,CMH,4,1140,75,1
WN,833,LAX,4,1140,230,0
WN,2979,MCI,4,1145,80,1
WN,632,BOS,4,1145,175,0
DL,1020,ATL,4,1147,121,0
WN,120,DTW,4,1150,80,1
WN,1243,STL,4,1155,60,1
WN,952,LAS,4,1155,205,0
WN,2381,LGA,4,1165,160,1
9E,4219,DTW,4,1170,79,1
WN,3588,DEN,4,1175,135,0
WN,2007,MSP,4,1180,90,0
WN,990,PHL,4,1185,160,1
WN,1151,TPA,4,1195,165,0
WN,1592,BNA,4,1200,85,1
WN,44,MCI,4,1215,80,1
WN,712,IAD,4,1215,120,0
WN,2254,DEN,4,1235,130,0
WN,722,MCO,4,1235,170,1
FL,1468,MCO,4,1248,165,0
DL,1628,ATL,4,1295,117,1
FL,28,ATL,4,1335,118,0
WN,3061,LGA,5,360,150,0
WN,425,BOS,5,360,175,0
WN,2557,STL,5,365,65,0
WN,410,CMH,5,365,70,1
WN,1105,LAS,5,370,215,0
WN,1400,DEN,5,375,145,0
WN,532,PHX,5,375,200,0
WN,831,PHL,5,380,135,0
WN,205,SAT,5,385,155,0
WN,1326,MHT,5,390,165,0
WN,1868,OMA,5,390,85,1
WN,535,ISP,5,390,155,0
WN,760,PVD,5,390,165,0
WN,1839,IAD,5,395,120,1
WN,3307,BDL,5,395,160,0
WN,1148,HOU,5,400,150,0
WN,650,ABQ,5,405,165,0
WN,2349,ALB,5,410,145,0
WN,3238,CLE,5,415,85,1
WN,951,BWI,5,415,130,0
WN,1812,MCI,5,425,90,0
WN,2397,MCO,5,425,175,0
WN,1334,RDU,5,430,125,0
WN,156,MSP,5,430,100,1
WN,1285,SFO,5,435,250,1
WN,646,OAK,5,435,250,1
WN,477,BUF,5,440,115,1
WN,1681,PIT,5,445,110,0
WN,2015,SAN,5,445,240,0
WN,460,PDX,5,445,240,0
WN,782,LAX,5,445,240,1
WN,964,SEA,5,445,240,0
WN,1655,BNA,5,450,90,1
WN,2970,IND,5,450,60,0
9E,3959,DTW,5,455,87,1
WN,758,LIT,5,460,100,1
DL,1016,ATL,5,465,109,0
WN,1115,BWI,5,465,130,0
WN,859,TPA,5,465,165,0
WN,1265,SDF,5,470,75,0
WN,685,STL,5,475,60,1
WN,3501,MSP,5,480,95,0
WN,3836,DTW,5,480,75,1
WN,3771,DEN,5,485,135,1
WN,127,FLL,5,495,195,0
WN,219,LAS,5,495,215,0
WN,554,RSW,5,495,180,0
F9,533,DEN,5,510,138,0
WN,940,BNA,5,510,90,1
WN,3224,CLE,5,515,85,1
WN,862,OMA,5,520,85,1
FL,30,ATL,5,525,115,0
WN,908,MCI,5,525,80,1
WN,384,STL,5,540,60,0
WN,1633,TUS,5,545,200,0
WN,2706,AUS,5,545,155,1
WN,2978,IAD,5,545,125,1
WN,526,BOS,5,550,170,0
WN,661,DEN,5,550,140,0
WN,987,CMH,5,550,70,0
WN,3157,MHT,5,565,165,0
WN,464,PHL,5,575,150,0
WN,514,DTW,5,575,75,0
WN,636,ISP,5,575,155,0
WN,817,SJC,5,575,255,1
DL,1760,ATL,5,580,120,1
WN,3110,CLE,5,580,80,0
WN,3915,BNA,5,580,85,1
WN,161,PIT,5,585,90,1
WN,998,OAK,5,585,245,0
WN,1070,STL,5,590,60,1
WN,1117,HOU,5,590,145,0
WN,1824,ORF,5,590,140,0
WN,1156,SNA,5,595,235,1
WN,511,LAX,5,595,235,0
WN,553,SAN,5,595,235,1
WN,781,ONT,5,595,235,1
9E,3689,DTW,5,600,85,1
WN,595,RNO,5,600,230,1
WN,1170,PHX,5,605,205,1
FL,22,ATL,5,610,121,0
WN,2803,IAD,5,610,120,1
WN,288,BUF,5,620,105,0
WN,2630,DTW,5,630,70,0
WN,372,MSP,5,630,95,0
WN,995,LGA,5,640,155,0
WN,2004,BWI,5,645,130,1
WN,978,MCO,5,645,170,0
WN,501,LAS,5,650,220,1
WN,1199,BHM,5,655,115,0
WN,709,CLE,5,655,75,1
FL,1204,RSW,5,656,174,0
WN,3421,CMH,5,660,70,0
WN,437,SDF,5,660,70,1
WN,1134,IND,5,670,60,1
WN,1256,FLL,5,680,195,1
WN,863,MCI,5,680,80,0
WN,1747,HOU,5,695,145,1
WN,294,OMA,5,695,80,1
WN,45,PVD,5,695,165,0
WN,755,PIT,5,695,95,1
F9,531,DEN,5,700,135,0
WN,454,BNA,5,700,90,0
WN,2038,STL,5,710,60,1
WN,1016,MSP,5,715,100,1
WN,694,ABQ,5,715,160,0
WN,663,LAX,5,720,230,0
DL,1278,ATL,5,730,115,0
WN,586,PHX,5,730,205,1
FL,1219,SRQ,5,740,166,0
FL,26,ATL,5,740,114,0
WN,1325,JAN,5,740,120,1
WN,704,SLC,5,740,195,1
9E,3991,DTW,5,750,73,0
WN,1227,PHL,5,750,135,1
WN,1434,BOS,5,750,170,0
WN,530,DEN,5,750,140,1
WN,114,RDU,5,765,125,1
WN,1440,TPA,5,775,165,1
WN,3503,BDL,5,775,155,0
WN,521,STL,5,780,60,1
WN,1615,LAS,5,785,215,0
WN,1381,DTW,5,790,65,1
FL,38,ATL,5,791,111,0
WN,1113,LGA,5,795,155,0
WN,324,MCI,5,795,80,1
WN,442,SFO,5,795,255,0
WN,607,BUF,5,805,110,1
WN,3341,HOU,5,815,145,1
WN,2812,BWI,5,820,125,1
WN,327,SEA,5,825,250,1
WN,668,IAD,5,825,125,1
WN,380,MSP,5,830,90,1
WN,765,SMF,5,830,245,1
WN,561,LAX,5,835,240,0
WN,1537,SAN,5,840,235,1
FL,1464,MCO,5,841,163,1
WN,2524,OAK,5,845,245,1
WN,3949,CMH,5,860,70,1
OH,6592,MSP,5,865,90,0
WN,1385,LAS,5,865,220,0
WN,143,PIT,5,870,90,1
WN,2892,RSW,5,870,180,0
WN,1466,CLE,5,875,75,1
WN,759,DEN,5,875,135,0
WN,108,MCO,5,890,170,1
WN,3682,AUS,5,890,155,0
WN,1955,SDF,5,895,70,0
DL,1828,ATL,5,900,117,0
F9,226,DEN,5,900,135,0
WN,1920,FLL,5,900,195,1
WN,1296,PHX,5,905,205,0
WN,738,BNA,5,905,90,0
WN,490,OMA,5,915,80,0
WN,268,LAS,5,920,215,1
WN,1587,BWI,5,930,125,1
WN,2010,MCI,5,930,80,1
WN,861,PHL,5,930,135,1
9E,3694,DTW,5,935,71,0
WN,1950,SLC,5,940,195,0
WN,637,STL,5,940,60,1
WN,775,DTW,5,940,65,1
FL,20,ATL,5,945,115,0
WN,1945,BHM,5,955,110,1
WN,1173,PHX,5,970,200,0
FL,1460,MCO,5,975,165,0
WN,28,MCI,5,975,85,1
WN,1671,ALB,5,985,145,0
WN,1047,ORF,5,990,135,0
WN,429,DEN,5,990,145,0
WN,1264,HOU,5,1005,145,1
WN,718,MHT,5,1005,165,1
WN,960,PVD,5,1005,165,1
WN,1202,BDL,5,1010,160,1
WN,1289,SAT,5,1010,155,1
WN,1866,MSP,5,1010,90,1
WN,2105,MSY,5,1010,135,1
WN,746,ISP,5,1010,160,1
WN,1968,BOS,5,1015,170,1
WN,903,MCI,5,1015,85,1
WN,2610,SAN,5,1020,235,1
WN,3079,STL,5,1025,60,1
WN,539,FLL,5,1035,195,1
DL,1283,ATL,5,1040,116,0
WN,2537,SFO,5,1040,245,0
WN,2712,IAD,5,1040,130,0
WN,3067,RDU,5,1040,130,1
WN,3510,MCO,5,1040,175,0
9E,4034,DTW,5,1045,77,1
WN,186,JAN,5,1045,120,1
WN,448,LAS,5,1045,210,0
WN,822,BWI,5,1045,125,1
WN,878,CMH,5,1045,70,1
WN,1006,BNA,5,1055,90,1
WN,1100,SDF,5,1055,75,0
WN,956,BUF,5,1055,115,1
WN,30,PHX,5,1060,200,1
WN,1162,PHL,5,1065,140,1
WN,1013,DEN,5,1075,135,1
WN,121,LAX,5,1080,230,1
WN,774,PIT,5,1080,95,1
WN,1338,LGA,5,1085,160,1
WN,400,MCO,5,1090,175,1
WN,313,CLE,5,1095,75,0
WN,736,HOU,5,1095,150,1
WN,796,LAS,5,1095,205,0
WN,525,MCI,5,1100,80,1
WN,3658,PHX,5,1105,200,1
WN,453,MSP,5,1105,90,1
FL,36,ATL,5,1110,113,1
WN,169,OMA,5,1110,85,1
WN,1130,IND,5,1125,60,1
WN,2793,TPA,5,1125,165,0
WN,3074,RSW,5,1130,180,0
F9,652,DEN,5,1140,137,0
WN,1221,PIT,5,1140,110,0
WN,617,CMH,5,1140,75,1
WN,833,LAX,5,1140,230,1
WN,2979,MCI,5,1145,80,0
WN,632,BOS,5,1145,175,0
DL,1020,ATL,5,1147,121,0
WN,120,DTW,5,1150,80,1
WN,1243,STL,5,1155,60,1
WN,952,LAS,5,1155,205,0
FL,1216,SRQ,5,1163,166,0
WN,2381,LGA,5,1165,160,1
9E,4219,DTW,5,1170,79,1
WN,3588,DEN,5,1175,135,0
WN,2007,MSP,5,1180,90,1
WN,990,PHL,5,1185,160,0
WN,1151,TPA,5,1195,165,0
WN,1592,BNA,5,1200,85,0
WN,44,MCI,5,1215,80,1
WN,712,IAD,5,1215,120,0
WN,2254,DEN,5,1235,130,0
WN,722,MCO,5,1235,170,0
FL,1468,MCO,5,1248,165,1
DL,1628,ATL,5,1295,117,0
FL,28,ATL,5,1335,118,0
WN,3061,LGA,6,360,150,0
WN,2951,LAX,6,375,240,0
WN,1904,BOS,6,410,175,1
WN,1672,LAS,6,415,215,0
WN,2037,SAN,6,420,240,1
WN,575,BNA,6,420,90,0
WN,1430,OAK,6,425,250,1
WN,2324,TPA,6,425,165,0
WN,3098,MSP,6,425,95,0
WN,608,PHL,6,430,140,0
WN,1271,BHM,6,435,115,0
WN,1301,OMA,6,435,85,0
WN,1828,DEN,6,440,140,0
WN,789,STL,6,440,60,1
WN,1564,ISP,6,445,155,1
WN,2839,CLE,6,450,85,1
WN,1962,IAD,6,455,120,1
WN,2934,PHX,6,455,200,0
WN,255,BWI,6,460,130,1
DL,1016,ATL,6,465,109,0
WN,1110,MHT,6,465,165,0
WN,1220,PVD,6,465,165,0
WN,1682,HOU,6,465,145,1
WN,1886,BDL,6,470,160,1
WN,1267,MSY,6,475,135,0
WN,1317,MCI,6,480,85,1
WN,1459,SAT,6,480,155,0
WN,149,SLC,6,480,195,1
WN,25,LAS,6,480,215,0
WN,1616,ABQ,6,485,165,0
WN,1984,ALB,6,485,145,1
WN,1059,SDF,6,490,75,0
WN,1730,FLL,6,500,190,0
WN,1696,RDU,6,505,125,1
WN,3602,STL,6,505,60,0
WN,2821,RSW,6,510,180,0
WN,940,BNA,6,510,90,0
WN,2406,MSP,6,515,95,1
WN,2311,BUF,6,520,110,1
WN,975,DEN,6,520,140,0
WN,2774,MCO,6,525,175,0
WN,2952,BWI,6,525,130,0
WN,3168,AUS,6,525,155,1
WN,3329,PIT,6,530,100,0
FL,30,ATL,6,535,112,0
WN,1418,CMH,6,535,70,0
WN,1857,DTW,6,555,75,1
WN,1940,SFO,6,560,250,1
WN,3927,PHX,6,560,205,0
WN,1803,BOS,6,575,170,0
DL,1760,ATL,6,580,120,0
WN,105,MCI,6,580,80,1
WN,753,JAN,6,585,120,0
WN,1488,OMA,6,590,80,1
WN,2763,ISP,6,590,155,1
WN,1969,STL,6,595,60,0
WN,2781,MSP,6,595,95,1
9E,3689,DTW,6,600,85,1
WN,1876,SJC,6,605,255,0
WN,2160,ORF,6,610,135,1
WN,1299,SMF,6,615,245,1
WN,1959,OAK,6,615,245,1
WN,392,LGA,6,615,135,1
WN,1924,LAX,6,620,240,1
WN,2308,SEA,6,620,240,1
WN,974,PDX,6,620,240,0
WN,1416,SAN,6,625,235,0
WN,1906,PHX,6,625,205,1
WN,1922,PIT,6,625,100,1
WN,290,LIT,6,630,100,1
WN,291,LAS,6,630,215,0
WN,2294,TPA,6,640,165,0
