Airline,Flight,AirportFrom,DayOfWeek,Time,Length,Delay
DL,2539,DCA,3,600,110,1
EV,5494,MLI,3,600,112,1
EV,5512,BHM,3,600,57,0
FL,191,DCA,3,600,120,0
EV,5240,SAV,3,602,73,0
EV,5204,SGF,3,603,107,0
DL,2460,MIA,3,605,120,0
EV,5018,BMI,3,605,102,1
EV,5150,XNA,3,605,109,0
OH,6367,CHS,3,605,85,1
EV,5016,SHV,3,606,104,1
EV,5399,DSM,3,606,126,0
EV,4950,GNV,3,608,82,0
EV,5472,ECP,3,608,69,0
FL,790,STL,3,608,94,0
DL,1975,MSP,3,610,150,0
DL,2226,FLL,3,610,110,0
FL,453,MSY,3,610,81,0
US,610,PHX,3,610,226,0
EV,4939,TRI,3,611,70,1
OO,6604,DEN,3,611,174,1
AA,1664,MIA,3,615,120,0
AA,1868,DFW,3,615,125,0
DL,1570,STL,3,615,90,1
DL,2561,PHL,3,615,150,1
DL,2977,ORD,3,615,120,1
EV,5446,VPS,3,615,74,1
EV,5187,LEX,3,616,88,0
EV,5248,TLH,3,616,70,1
EV,5547,CAE,3,617,69,1
EV,5113,DHN,3,620,60,0
EV,5386,BTR,3,620,89,0
FL,23,MDW,3,620,111,0
EV,5312,TYS,3,621,65,1
DL,101,LAX,3,622,252,1
EV,5116,JAN,3,623,91,0
EV,5510,ROA,3,625,94,1
FL,704,DAY,3,625,102,0
F9,420,DEN,3,629,174,1
DL,2118,MCO,3,630,89,0
DL,2343,EWR,3,630,145,0
FL,361,LGA,3,630,157,1
DL,2251,CLT,3,631,82,0
DL,2783,BDL,3,632,156,0
EV,5217,HSV,3,632,58,1
DL,1816,DEN,3,633,172,1
EV,5447,SDF,3,633,90,1
EV,5533,PHF,3,633,112,1
DL,1204,MEM,3,634,81,0
9E,4290,SBN,3,635,118,0
EV,5127,FAY,3,635,89,1
FL,315,CLT,3,635,72,1
MQ,3851,ORD,3,635,120,1
DL,2380,JAX,3,637,75,0
FL,298,HOU,3,639,112,1
EV,4955,MOB,3,640,74,0
EV,7327,CAK,3,640,110,0
EV,5289,OMA,3,642,137,0
FL,933,JAX,3,642,73,0
DL,2310,DFW,3,645,123,1
EV,5064,BNA,3,645,68,1
EV,5485,MDT,3,645,130,0
DL,1534,SAT,3,648,142,0
EV,5076,OKC,3,648,125,1
FL,92,RDU,3,648,83,1
FL,927,MCI,3,649,116,0
DL,336,HOU,3,650,124,0
FL,230,RIC,3,651,105,0
9E,3789,ICT,3,652,132,0
FL,104,DFW,3,652,118,0
EV,5145,TUL,3,653,117,1
EV,5504,MGM,3,653,62,0
FL,905,PHF,3,653,111,1
DL,1126,GPT,3,654,78,1
FL,118,TPA,3,654,95,0
DL,1656,AUS,3,656,134,1
DL,1023,DAY,3,657,105,0
DL,332,PBI,3,657,110,1
EV,5415,CHA,3,657,53,1
EV,5577,EVV,3,658,86,1
DL,1001,BOS,3,660,176,0
DL,1075,RDU,3,660,86,0
DL,1647,LGA,3,660,159,0
DL,2439,DCA,3,660,110,0
DL,724,SNA,3,660,254,0
EV,5201,IAH,3,660,121,1
EV,7398,BHM,3,660,71,1
FL,983,PIT,3,660,114,0
FL,63,IAD,3,662,115,1
DL,1292,SAN,3,663,247,0
FL,202,CAK,3,664,109,1
FL,425,PNS,3,664,68,1
DL,2586,SLC,3,665,215,0
EV,5334,ABY,3,665,60,0
FL,872,MSP,3,665,146,1
DL,2571,IND,3,667,94,0
EV,5530,GTR,3,667,75,1
DL,1456,SRQ,3,668,97,0
DL,1902,LAS,3,668,230,0
DL,348,MCI,3,668,122,0
EV,5019,CSG,3,668,49,0
EV,4951,ELP,3,669,178,0
DL,1122,RSW,3,670,105,0
EV,5498,LIT,3,670,97,1
DL,1247,MLB,3,674,101,0
FL,691,SRQ,3,674,96,0
DL,1018,MSY,3,675,92,1
DL,2025,BWI,3,675,117,0
DL,651,MDW,3,675,114,1
DL,1472,TPA,3,676,93,0
EV,4949,JAN,3,677,85,0
EV,5249,ILM,3,677,92,0
DL,314,MIA,3,678,117,0
FL,80,FLL,3,678,117,0
EV,5284,HSV,3,680,60,0
EV,7315,GSP,3,682,58,1
EV,5395,AEX,3,684,100,1
EV,7331,GSO,3,684,91,1
DL,2126,FLL,3,685,115,1
EV,5582,CRW,3,685,90,1
FL,170,RSW,3,686,109,1
DL,114,MSP,3,690,158,1
DL,1634,JFK,3,690,158,0
DL,1754,LAX,3,690,260,1
DL,2018,MCO,3,690,93,0
DL,2243,EWR,3,690,144,1
DL,2761,PHL,3,690,149,1
EV,5185,SAV,3,690,70,1
EV,5263,HPN,3,690,154,1
FL,563,BMI,3,692,98,0
EV,5317,CAE,3,693,76,1
FL,147,DTW,3,693,123,0
DL,748,JAX,3,695,75,0
EV,5034,VLD,3,695,80,0
EV,5521,TYS,3,697,63,1
OH,6330,TRI,3,697,77,0
EV,5371,TLH,3,699,74,1
AA,1472,DFW,3,700,125,0
DL,1043,CHS,3,700,77,0
DL,1515,FNT,3,700,134,0
EV,5584,AVL,3,700,67,0
US,1467,PHL,3,700,142,0
DL,22,SEA,3,701,284,1
EV,5423,VPS,3,701,82,0
DL,320,SMF,3,702,265,0
EV,4985,MYR,3,702,87,1
EV,5354,OAJ,3,704,95,1
FL,1581,BKG,3,704,94,0
CO,1144,EWR,3,705,160,0
DL,1682,GRR,3,705,125,0
FL,335,PHL,3,706,138,1
US,1429,CLT,3,706,84,1
DL,1316,DEN,3,707,173,1
DL,2500,DAB,3,707,88,1
DL,1116,PNS,3,709,70,1
DL,2433,CLT,3,710,82,0
EV,5046,AGS,3,710,62,0
DL,1695,BUF,3,711,139,1
FL,27,MDW,3,711,109,0
FL,271,BOS,3,713,176,0
EV,5123,MOB,3,714,76,1
DL,1052,ECP,3,715,73,0
9E,4332,MEM,3,716,88,1
EV,5104,BMI,3,719,104,0
DL,1046,SLC,3,720,213,0
DL,1546,PHX,3,720,220,1
DL,1710,DFW,3,720,125,1
DL,1947,LGA,3,720,160,0
DL,2339,DCA,3,720,120,1
DL,2880,SFO,3,720,280,0
EV,4947,BHM,3,720,83,0
DL,2350,PDX,3,722,278,1
FL,312,CLT,3,722,78,0
EV,4982,GRK,3,724,134,1
DL,1026,DTW,3,725,129,1
FL,112,DFW,3,725,116,0
EV,5260,CHO,3,727,107,0
DL,2170,SAT,3,729,131,1
DL,2975,ORF,3,729,120,0
EV,5525,CLE,3,732,112,1
EV,5540,SHV,3,732,103,1
DL,1295,PIT,3,733,112,0
DL,1177,RDU,3,735,95,0
DL,46,BOS,3,735,176,1
EV,5377,MLI,3,735,116,1
YV,7247,IAD,3,737,116,1
DL,1202,PBI,3,738,112,0
DL,1569,RIC,3,738,111,1
DL,1489,MKE,3,740,125,1
DL,1578,EYW,3,740,120,0
DL,2472,TPA,3,740,94,0
DL,45,CVG,3,740,99,1
9E,3961,ROC,3,741,136,1
DL,1031,IND,3,742,102,0
DL,2877,ORD,3,742,123,1
DL,64,LAS,3,742,232,0
OH,6449,GSO,3,743,106,0
FL,305,DEN,3,745,170,0
MQ,4658,LGA,3,745,155,1
DL,1666,CMH,3,746,101,0
DL,151,IAD,3,748,124,1
FL,688,ICT,3,748,122,0
FL,286,HOU,3,749,112,0
9E,3650,TUL,3,750,112,1
DL,130,RSW,3,750,109,1
DL,1423,STL,3,750,100,1
DL,1990,MSY,3,750,93,0
DL,2125,BWI,3,750,119,0
DL,28,MCO,3,750,97,1
EV,5108,FAY,3,751,97,1
EV,5081,XNA,3,752,110,1
DL,1021,ALB,3,755,169,0
EV,5135,LEX,3,755,89,0
EV,5283,TLH,3,755,74,1
FL,433,MKE,3,755,121,0
EV,5455,SDF,3,756,94,0
FL,128,TPA,3,756,95,0
EV,5608,GNV,3,757,86,1
EV,7399,IAH,3,760,125,0
FL,654,SAT,3,760,131,1
MQ,3833,ORD,3,760,120,0
9E,4276,LIT,3,761,99,1
EV,5215,LWB,3,761,89,0
EV,5254,SAV,3,761,86,1
EV,5486,CHS,3,761,82,0
FL,189,DCA,3,761,123,0
FL,477,BWI,3,761,125,0
FL,842,MCO,3,761,92,0
9E,3657,SYR,3,763,154,1
EV,5223,TRI,3,763,76,1
DL,1268,PVD,3,764,177,0
EV,5306,GSP,3,764,80,0
DL,1037,HOU,3,765,126,1
DL,1053,MCI,3,765,120,1
DL,2461,PHL,3,765,140,1
DL,2943,EWR,3,765,146,0
EV,5586,VPS,3,765,80,1
EV,5301,CAE,3,766,78,0
FL,106,DFW,3,766,116,0
DL,240,MIA,3,767,117,1
DL,698,BDL,3,767,168,1
FL,258,FNT,3,767,125,1
EV,5043,HPN,3,769,156,0
DL,2026,FLL,3,770,118,1
EV,4992,BQK,3,770,79,0
EV,5391,AVL,3,770,69,0
FL,324,SFO,3,770,270,1
FL,56,LAX,3,770,250,0
DL,1186,JAX,3,772,78,0
FL,553,BUF,3,772,137,0
AA,474,DFW,3,775,120,0
FL,407,IND,3,776,93,0
DL,1269,BNA,3,777,69,1
FL,74,FLL,3,777,117,1
DL,1439,DCA,3,780,122,1
DL,152,LAX,3,780,261,1
DL,589,LGA,3,780,158,0
EV,5051,BHM,3,780,75,0
FL,345,PHL,3,781,134,1
EV,7329,TYS,3,782,68,0
EV,7347,ICT,3,783,124,0
EV,5096,BTR,3,784,94,1
DL,1238,AUS,3,785,132,1
DL,2490,MSP,3,785,153,0
EV,5100,HSV,3,788,70,0
EV,5448,MGM,3,789,76,0
DL,1293,PNS,3,790,75,1
DL,1916,DEN,3,790,174,1
DL,349,ABQ,3,790,179,0
DL,690,CLT,3,790,85,0
EV,5574,CAK,3,792,116,1
EV,5309,MDT,3,794,131,1
FL,355,LGA,3,794,155,0
CO,1757,IAH,3,795,121,0
DL,2110,DFW,3,795,121,1
FL,939,JAX,3,795,75,0
US,612,PHX,3,795,215,0
9E,3876,OKC,3,796,121,1
9E,4120,PHF,3,800,124,0
DL,2768,SEA,3,800,285,1
F9,428,DEN,3,800,168,0
US,1435,CLT,3,800,82,0
DL,1699,PIT,3,802,123,0
EV,5593,ELP,3,802,177,1
DL,1790,SAT,3,803,135,0
FL,451,MSY,3,803,81,1
DL,2528,SRQ,3,804,101,1
EV,5224,MOB,3,805,76,1
YV,7279,ORD,3,806,123,1
DL,1029,DAY,3,807,108,1
DL,66,TPA,3,807,99,0
DL,1458,RSW,3,809,110,0
XE,2643,EWR,3,809,157,0
DL,1083,RDU,3,810,93,1
DL,2001,BOS,3,810,173,1
DL,2318,MCO,3,810,96,1
FL,778,LAS,3,810,230,0
EV,5206,CHA,3,811,58,0
DL,1732,PBI,3,812,113,1
EV,5310,AGS,3,813,67,0
DL,1693,SNA,3,815,259,1
DL,379,BUF,3,817,136,0
EV,5454,ECP,3,817,72,0
OH,6369,CVG,3,817,108,0
9E,3874,STL,3,819,98,1
DL,2519,MDW,3,820,117,0
DL,2543,EWR,3,820,150,0
DL,2760,MIA,3,820,120,1
EV,5099,GPT,3,823,80,0
DL,74,DTW,3,824,125,1
DL,2225,BWI,3,825,123,0
DL,2792,SAN,3,825,250,0
DL,466,MSY,3,825,90,1
EV,5002,OAJ,3,825,100,1
EV,5209,CAE,3,827,74,1
EV,5325,LYH,3,827,97,1
EV,4962,ILM,3,828,95,1
DL,1543,IAH,3,830,119,1
EV,5205,SDF,3,830,94,0
EV,5336,LEX,3,830,93,0
EV,5359,CRW,3,830,95,1
EV,5153,MYR,3,832,87,0
FL,35,MDW,3,834,117,0
EV,5285,GSO,3,835,95,1
EV,5346,OMA,3,835,135,0
MQ,3609,MIA,3,835,120,0
DL,2070,CHS,3,836,80,0
DL,1502,LAS,3,837,238,0
EV,5337,DHN,3,837,61,0
DL,1577,SLC,3,838,222,1
DL,1926,FLL,3,838,120,1
DL,1561,PHL,3,840,147,0
DL,1639,DCA,3,840,123,0
DL,1746,PHX,3,840,220,0
DL,2247,LGA,3,840,160,0
DL,2677,ORD,3,840,122,0
EV,4990,BHM,3,840,67,1
EV,5398,AVL,3,840,76,0
EV,5505,GSP,3,840,77,0
DL,329,JAX,3,846,78,0
FL,985,PIT,3,846,114,0
EV,5057,CLE,3,850,115,1
EV,5156,JAN,3,850,85,0
FL,116,TPA,3,850,94,1
AA,1074,DFW,3,855,125,0
DL,1050,MEM,3,855,85,1
DL,670,CLT,3,855,80,1
MQ,3840,ORD,3,855,120,0
FL,82,FLL,3,857,116,0
EV,5032,CSG,3,858,50,1
EV,5344,VPS,3,859,78,1
DL,1554,LAX,3,860,261,1
DL,2963,MSP,3,860,151,1
EV,5095,BNA,3,860,71,1
EV,5330,HSV,3,860,73,1
EV,5514,MEI,3,860,78,1
FL,50,LAX,3,861,250,0
DL,1306,TUS,3,862,203,0
DL,1045,IND,3,865,100,1
EV,5450,MGM,3,865,64,1
EV,5526,FNT,3,865,135,1
FL,162,SJU,3,865,249,0
DL,1680,SFO,3,868,277,1
DL,12,MCO,3,870,95,0
DL,2010,DFW,3,870,126,0
EV,5151,TRI,3,870,76,0
EV,7335,GNV,3,871,81,1
DL,1259,PIT,3,875,123,0
DL,1911,IAD,3,875,120,0
EV,5569,FAY,3,875,89,1
DL,1826,FLL,3,880,120,0
EV,5287,AEX,3,880,97,1
FL,199,DCA,3,880,120,0
DL,116,TPA,3,881,97,1
EV,4954,BTR,3,882,88,0
DL,1286,ORF,3,883,117,0
FL,467,BWI,3,884,121,1
DL,1601,BOS,3,885,177,0
DL,2463,RDU,3,885,93,1
EV,7397,CHA,3,885,56,0
DL,2352,PBI,3,886,113,0
FL,25,MDW,3,886,112,0
DL,1237,RIC,3,890,110,0
EV,4948,MLB,3,890,101,1
FL,435,MKE,3,890,121,0
DL,68,MIA,3,892,122,0
EV,5550,AGS,3,895,67,1
FL,850,MCO,3,895,95,0
DL,1849,CMH,3,896,104,1
DL,2202,LAS,3,896,232,0
EV,5028,LIT,3,896,92,1
DL,2039,DCA,3,900,115,1
DL,2325,BWI,3,900,123,0
DL,2347,LGA,3,900,163,0
DL,2602,MSY,3,900,92,0
EV,5139,CAE,3,900,75,1
EV,5278,BHM,3,900,64,1
XE,2656,IAH,3,900,121,1
DL,2109,MKE,3,904,123,0
EV,5061,SGF,3,907,109,1
EV,5296,SDF,3,909,91,1
