Airline,Flight,AirportFrom,DayOfWeek,Time,Length,Delay
B6,305,IAD,4,469,156,0
B6,1795,DCA,4,470,151,0
US,1885,PHL,4,470,180,0
US,989,CLT,4,480,119,0
B6,1,JFK,4,485,187,0
DL,1499,BDL,4,485,196,0
WN,2698,BDL,4,485,195,0
WN,3595,PVD,4,495,205,0
WN,3862,TPA,4,500,55,0
F9,386,DEN,4,510,227,1
US,1703,DCA,4,510,162,1
WN,1093,BWI,4,510,160,0
WN,2635,PHL,4,510,185,1
WN,957,JAX,4,510,70,0
DL,1627,ATL,4,515,119,0
DL,2303,DTW,4,520,180,1
B6,583,HPN,4,525,179,1
FL,77,ATL,4,525,113,0
AA,1394,DFW,4,540,155,1
WN,1497,MSY,4,545,105,0
WN,257,MDW,4,545,185,0
CO,1401,EWR,4,550,205,0
CO,1685,CLE,4,550,175,0
DL,2709,CVG,4,555,149,0
DL,2811,MEM,4,560,143,0
WN,779,MCO,4,560,60,1
B6,1121,RIC,4,565,136,0
WN,187,PHX,4,570,250,1
B6,453,BOS,4,574,204,1
B6,25,JFK,4,575,189,1
DL,1727,ATL,4,575,129,1
WN,821,LAS,4,575,275,1
B6,375,LGA,4,577,186,0
B6,503,EWR,4,586,197,0
US,183,PHX,4,590,258,0
DL,2415,JFK,4,595,183,0
US,1061,PHL,4,595,176,0
US,1997,CLT,4,595,128,0
WN,7,HOU,4,595,135,1
FL,1950,ATL,4,610,117,0
DL,1403,MSP,4,620,213,0
DL,2403,DTW,4,620,191,1
CO,1448,IAH,4,625,147,0
US,1905,DCA,4,625,156,0
CO,701,EWR,4,630,185,0
FL,83,ATL,4,630,117,0
DL,2879,LGA,4,640,199,1
B6,1125,RDU,4,645,120,0
B6,17,JFK,4,650,183,1
WN,1727,ISP,4,650,185,1
WN,2280,RDU,4,650,125,1
FL,1120,IND,4,655,162,1
AA,1494,DFW,4,660,155,0
B6,1119,BUF,4,660,184,1
WN,786,TPA,4,660,60,0
WN,1753,JAX,4,665,70,1
DL,1827,ATL,4,668,120,1
DL,2809,CVG,4,675,147,0
WN,683,MCO,4,680,60,0
B6,455,BOS,4,682,203,1
B6,585,HPN,4,705,179,1
US,881,CLT,4,705,127,1
WN,769,BWI,4,705,160,1
US,1559,PHL,4,710,169,1
B6,1402,AUS,4,715,150,0
WN,1592,BUF,4,715,190,1
WN,1123,MDW,4,720,180,0
WN,912,DEN,4,720,230,1
DL,2727,ATL,4,735,115,1
DL,2079,LGA,4,765,192,0
B6,61,JFK,4,772,184,1
B6,505,EWR,4,795,176,1
WN,3851,STL,4,795,160,1
B6,1758,SJU,4,796,164,1
CO,1548,IAH,4,805,144,0
US,1457,CLT,4,805,119,0
B6,377,LGA,4,809,182,1
CO,301,EWR,4,809,179,0
DL,1927,ATL,4,810,110,0
WN,264,TPA,4,815,60,0
WN,1783,BWI,4,835,160,1
AA,1998,DFW,4,840,155,1
DL,2503,DTW,4,840,178,0
FL,1142,ABE,4,840,178,0
WN,126,AUS,4,840,155,1
FL,71,ATL,4,865,110,0
WN,1999,JAX,4,870,70,1
WN,1686,PHL,4,875,175,1
DL,2027,ATL,4,885,114,1
US,1715,DCA,4,885,154,1
B6,309,IAD,4,886,157,0
B6,327,BDL,4,886,192,1
CO,1601,EWR,4,890,182,1
DL,2279,LGA,4,895,198,0
B6,81,JFK,4,899,192,1
WN,324,MDW,4,910,185,0
FL,1043,CMH,4,913,157,0
WN,3322,ISP,4,915,190,1
B6,509,EWR,4,929,183,1
B6,567,SWF,4,929,191,0
DL,155,JFK,4,930,205,0
AA,730,ORD,4,935,180,1
AA,821,JFK,4,935,205,1
B6,9,JFK,4,940,199,0
FL,81,ATL,4,941,111,0
WN,489,MCO,4,950,55,1
FL,1261,LEX,4,955,145,0
US,1557,PHL,4,955,169,1
CO,1648,IAH,4,960,144,0
DL,2227,ATL,4,965,114,0
US,185,PHX,4,970,250,0
US,1401,CLT,4,975,120,1
WN,3133,TPA,4,985,60,1
B6,15,JFK,4,995,195,1
FL,959,BWI,4,1006,158,0
AA,436,DFW,4,1015,155,1
WN,174,DEN,4,1020,230,0
FL,75,ATL,4,1030,111,0
DL,1527,ATL,4,1035,113,1
F9,382,DEN,4,1035,224,0
CO,201,EWR,4,1050,184,1
WN,3394,MCI,4,1055,180,1
WN,739,TPA,4,1060,60,1
WN,882,JAX,4,1060,70,1
B6,985,JFK,4,1090,193,1
US,1723,CLT,4,1100,122,1
US,1565,PHL,4,1105,179,0
WN,1425,BNA,4,1105,130,1
B6,381,LGA,4,1109,185,0
WN,1001,MSY,4,1110,105,1
B6,589,HPN,4,1120,179,0
DL,2779,LGA,4,1135,200,0
EV,5252,TLH,4,1135,84,0
WN,903,MDW,4,1135,180,1
DL,99,JFK,4,1140,204,1
WN,237,BWI,4,1140,160,1
CO,1501,EWR,4,1145,189,1
CO,1748,IAH,4,1145,144,0
WN,1030,MCO,4,1145,55,0
DL,2327,ATL,4,1147,118,1
AA,556,ORD,4,1150,175,1
WN,641,PHL,4,1155,180,1
US,1947,DCA,4,1160,155,1
B6,1760,SJU,4,1162,165,1
WN,404,TPA,4,1180,55,0
B6,459,BOS,4,1185,201,0
DL,2603,DTW,4,1195,184,0
WN,2012,HOU,4,1195,135,1
AA,1134,DFW,4,1200,155,0
FL,951,BWI,4,1210,155,0
DL,2427,ATL,4,1215,112,1
US,1687,CLT,4,1215,121,1
B6,260,LGB,4,1285,276,1
DL,2527,ATL,4,1298,114,1
B6,383,LGA,4,1305,170,1
US,959,CLT,4,1329,115,0
FL,79,ATL,4,1330,114,0
DL,1168,LAX,4,1360,285,1
DL,2202,ATL,4,1370,109,1
B6,278,SFO,4,1375,308,1
B6,371,LGA,5,360,174,0
B6,451,BOS,5,365,204,1
AA,2042,DFW,5,385,150,0
CO,1701,EWR,5,410,178,1
DL,1879,LGA,5,415,193,0
FL,1222,PIT,5,420,171,0
AA,568,ORD,5,440,170,0
B6,325,BDL,5,440,197,0
WN,1914,ALB,5,440,200,0
DL,1303,DTW,5,450,192,0
DL,2127,ATL,5,450,110,0
WN,2819,TPA,5,450,60,0
WN,3232,JAX,5,450,70,0
WN,824,MCO,5,450,55,0
AA,663,JFK,5,455,195,0
FL,442,MKE,5,455,203,0
WN,100,ISP,5,460,185,0
CO,1048,IAH,5,465,143,0
WN,1087,BNA,5,465,130,0
B6,305,IAD,5,469,156,0
B6,1795,DCA,5,470,151,0
US,1885,PHL,5,470,180,0
US,989,CLT,5,480,119,1
B6,1,JFK,5,485,187,1
DL,1499,BDL,5,485,196,0
WN,2698,BDL,5,485,195,1
WN,3595,PVD,5,495,205,0
WN,3862,TPA,5,500,55,0
F9,386,DEN,5,510,227,0
US,1703,DCA,5,510,162,0
WN,1093,BWI,5,510,160,0
WN,2635,PHL,5,510,185,1
WN,957,JAX,5,510,70,0
DL,1627,ATL,5,515,119,0
DL,2303,DTW,5,520,180,0
B6,583,HPN,5,525,179,0
FL,77,ATL,5,525,113,1
FL,954,BWI,5,525,160,0
AA,1394,DFW,5,540,155,0
WN,1497,MSY,5,545,105,1
WN,257,MDW,5,545,185,1
CO,1401,EWR,5,550,205,0
CO,1685,CLE,5,550,175,0
DL,2709,CVG,5,555,149,0
DL,2811,MEM,5,560,139,0
WN,779,MCO,5,560,60,0
B6,1121,RIC,5,565,136,0
WN,187,PHX,5,570,250,1
B6,453,BOS,5,574,204,1
B6,25,JFK,5,575,189,0
DL,1727,ATL,5,575,129,0
WN,821,LAS,5,575,275,1
B6,375,LGA,5,577,186,0
B6,503,EWR,5,586,197,1
US,183,PHX,5,590,258,1
DL,2415,JFK,5,595,183,1
US,1061,PHL,5,595,176,1
US,1997,CLT,5,595,128,1
WN,7,HOU,5,595,135,1
FL,83,ATL,5,610,117,0
DL,1403,MSP,5,620,213,1
DL,2403,DTW,5,620,191,1
CO,1448,IAH,5,625,147,1
US,1905,DCA,5,625,156,1
CO,701,EWR,5,630,185,0
DL,2879,LGA,5,640,199,0
B6,1125,RDU,5,645,120,0
B6,17,JFK,5,650,183,1
WN,1727,ISP,5,650,185,1
WN,2280,RDU,5,650,125,1
FL,1120,IND,5,655,162,0
AA,1494,DFW,5,660,155,1
B6,1119,BUF,5,660,184,0
WN,786,TPA,5,660,60,0
WN,1753,JAX,5,665,70,0
DL,1827,ATL,5,668,120,0
DL,2809,CVG,5,675,147,1
WN,683,MCO,5,680,60,0
B6,455,BOS,5,682,203,0
B6,585,HPN,5,705,179,0
US,881,CLT,5,705,127,0
WN,769,BWI,5,705,160,1
FL,1138,MDT,5,708,167,1
US,1559,PHL,5,710,169,0
B6,1402,AUS,5,715,150,0
WN,1592,BUF,5,715,190,0
WN,1123,MDW,5,720,180,1
WN,912,DEN,5,720,230,1
DL,2727,ATL,5,735,115,1
DL,2079,LGA,5,765,192,0
FL,73,ATL,5,769,110,0
B6,61,JFK,5,772,184,1
B6,505,EWR,5,795,176,1
WN,3851,STL,5,795,160,1
B6,1758,SJU,5,796,164,0
CO,1548,IAH,5,805,144,0
US,1457,CLT,5,805,119,0
B6,377,LGA,5,809,182,1
CO,301,EWR,5,809,179,0
DL,1927,ATL,5,810,110,0
WN,264,TPA,5,815,60,1
WN,1783,BWI,5,835,160,1
AA,1998,DFW,5,840,155,1
DL,2503,DTW,5,840,178,0
WN,126,AUS,5,840,155,1
FL,71,ATL,5,865,110,0
WN,1999,JAX,5,870,70,0
WN,1686,PHL,5,875,175,1
FL,1043,CMH,5,879,157,0
DL,2027,ATL,5,885,114,1
US,1715,DCA,5,885,154,1
B6,309,IAD,5,886,157,0
B6,327,BDL,5,886,192,0
CO,1601,EWR,5,890,182,1
DL,2279,LGA,5,895,198,0
B6,81,JFK,5,899,192,1
WN,324,MDW,5,910,185,1
WN,3322,ISP,5,915,190,1
B6,509,EWR,5,929,183,1
B6,567,SWF,5,929,191,0
DL,155,JFK,5,930,205,0
AA,730,ORD,5,935,180,1
AA,821,JFK,5,935,205,1
B6,9,JFK,5,940,199,0
FL,81,ATL,5,941,111,0
WN,489,MCO,5,950,55,1
US,1557,PHL,5,955,169,1
CO,1648,IAH,5,960,144,0
DL,2227,ATL,5,965,114,0
US,185,PHX,5,970,250,1
US,1401,CLT,5,975,120,0
WN,3133,TPA,5,985,60,0
B6,15,JFK,5,995,195,0
FL,959,BWI,5,1006,158,1
AA,436,DFW,5,1015,155,1
WN,174,DEN,5,1020,230,1
FL,75,ATL,5,1030,111,0
DL,1527,ATL,5,1035,113,1
F9,382,DEN,5,1035,224,1
CO,201,EWR,5,1050,184,1
WN,3394,MCI,5,1055,180,1
WN,739,TPA,5,1060,60,0
WN,882,JAX,5,1060,70,0
B6,985,JFK,5,1090,193,1
US,1723,CLT,5,1100,122,1
US,1565,PHL,5,1105,179,1
WN,1425,BNA,5,1105,130,0
B6,381,LGA,5,1109,185,1
FL,1226,PIT,5,1109,165,0
WN,1001,MSY,5,1110,105,1
B6,589,HPN,5,1120,179,0
DL,2779,LGA,5,1135,200,0
EV,5252,TLH,5,1135,84,0
WN,903,MDW,5,1135,180,1
DL,99,JFK,5,1140,204,1
WN,237,BWI,5,1140,160,1
CO,1501,EWR,5,1145,189,1
CO,1748,IAH,5,1145,144,1
WN,1030,MCO,5,1145,55,1
DL,2327,ATL,5,1147,118,0
AA,556,ORD,5,1150,175,0
FL,88,ATL,5,1154,110,0
WN,641,PHL,5,1155,180,0
US,1947,DCA,5,1160,155,0
B6,1760,SJU,5,1162,165,0
WN,404,TPA,5,1180,55,0
B6,459,BOS,5,1185,201,0
DL,2603,DTW,5,1195,184,0
WN,2012,HOU,5,1195,135,1
AA,1134,DFW,5,1200,155,1
FL,951,BWI,5,1210,155,1
DL,2427,ATL,5,1215,111,0
US,1687,CLT,5,1215,121,0
B6,260,LGB,5,1285,276,0
DL,2527,ATL,5,1298,114,1
B6,383,LGA,5,1305,170,1
US,959,CLT,5,1329,115,1
FL,79,ATL,5,1330,114,1
DL,1168,LAX,5,1360,285,0
DL,2202,ATL,5,1370,109,0
B6,278,SFO,5,1375,308,0
B6,371,LGA,6,360,174,0
AA,2042,DFW,6,385,150,0
WN,2312,BWI,6,405,160,1
DL,1879,LGA,6,415,193,0
CO,1701,EWR,6,420,181,0
FL,1222,PIT,6,420,171,0
WN,1617,BDL,6,435,195,0
AA,568,ORD,6,440,170,1
B6,325,BDL,6,440,197,0
WN,2476,ISP,6,445,185,0
DL,1303,DTW,6,450,192,0
DL,2127,ATL,6,450,110,0
WN,2819,TPA,6,450,60,0
WN,3232,JAX,6,450,70,0
AA,663,JFK,6,455,195,0
CO,1048,IAH,6,465,138,0
B6,305,IAD,6,469,156,0
B6,1795,DCA,6,470,151,1
US,1885,PHL,6,470,180,0
US,989,CLT,6,480,121,0
WN,1844,PHL,6,480,180,1
B6,1,JFK,6,485,187,0
DL,1499,BDL,6,485,196,0
FL,954,BWI,6,505,160,0
F9,386,DEN,6,510,227,0
US,1703,DCA,6,510,162,0
WN,1014,PHX,6,510,250,1
WN,299,MDW,6,510,185,1
DL,1627,ATL,6,515,119,0
DL,2303,DTW,6,520,180,1
B6,583,HPN,6,525,179,1
CO,1401,EWR,6,525,185,1
WN,2588,TPA,6,525,60,0
WN,1698,BWI,6,530,160,0
AA,1394,DFW,6,540,155,0
FL,442,MKE,6,540,189,1
FL,77,ATL,6,540,108,0
WN,2196,BUF,6,540,190,0
CO,1685,CLE,6,545,172,1
DL,2709,CVG,6,555,153,0
DL,2811,MEM,6,560,139,1
B6,1121,RIC,6,565,136,0
WN,1278,LAS,6,570,275,1
WN,1869,BNA,6,570,130,0
B6,453,BOS,6,574,204,1
B6,25,JFK,6,575,189,0
DL,1727,ATL,6,575,129,0
WN,1639,PVD,6,575,205,0
B6,375,LGA,6,577,186,0
WN,1290,MCO,6,585,55,0
B6,503,EWR,6,586,197,0
DL,2415,JFK,6,595,183,0
US,1061,PHL,6,595,176,0
US,1997,CLT,6,595,128,0
DL,1403,MSP,6,620,213,1
DL,2403,DTW,6,620,191,1
FL,83,ATL,6,620,117,0
US,1905,DCA,6,625,156,0
WN,1807,DEN,6,630,230,0
DL,2879,LGA,6,640,199,0
B6,1125,RDU,6,645,120,0
WN,2346,TPA,6,645,60,0
B6,17,JFK,6,650,183,1
FL,1120,IND,6,655,162,0
CO,1448,IAH,6,658,142,1
AA,1494,DFW,6,660,155,0
B6,1119,BUF,6,660,184,0
WN,1998,HOU,6,660,135,1
WN,2592,PHL,6,660,175,1
DL,1827,ATL,6,668,120,0
DL,2809,CVG,6,675,147,0
WN,1206,AUS,6,675,155,0
WN,2293,ISP,6,675,185,1
WN,1465,RDU,6,685,125,0
FL,1142,ABE,6,688,178,0
CO,701,EWR,6,690,170,0
WN,105,MDW,6,695,180,1
WN,18,MCI,6,695,180,1
B6,585,HPN,6,705,179,1
US,881,CLT,6,705,127,1
WN,1890,BWI,6,705,160,1
US,1559,PHL,6,710,168,0
B6,1402,AUS,6,715,150,1
DL,2727,ATL,6,735,115,0
WN,2104,ALB,6,755,205,0
WN,3028,STL,6,760,160,1
DL,2079,LGA,6,765,192,1
FL,73,ATL,6,770,96,0
B6,61,JFK,6,772,184,1
B6,505,EWR,6,795,176,1
B6,1758,SJU,6,796,164,0
US,1457,CLT,6,805,119,0
B6,377,LGA,6,809,182,1
CO,301,EWR,6,809,169,0
DL,1927,ATL,6,810,110,0
US,189,PHX,6,810,249,0
CO,1548,IAH,6,825,139,1
AA,1998,DFW,6,840,155,0
WN,2303,MCO,6,840,55,1
WN,1301,TPA,6,855,60,1
FL,71,ATL,6,856,111,0
WN,2169,MDW,6,860,185,1
B6,455,BOS,6,865,201,1
FL,1043,CMH,6,879,157,1
DL,2027,ATL,6,885,116,1
US,1715,DCA,6,885,154,0
WN,2071,ISP,6,885,190,1
B6,309,IAD,6,886,157,1
B6,327,BDL,6,886,192,1
CO,1601,EWR,6,890,172,1
WN,1522,PVD,6,890,205,1
DL,2279,LGA,6,895,198,0
B6,81,JFK,6,899,192,1
WN,2912,BNA,6,920,130,0
B6,509,EWR,6,929,183,1
B6,567,SWF,6,929,191,0
DL,155,JFK,6,930,205,0
FL,81,ATL,6,934,111,0
AA,730,ORD,6,935,180,1
AA,821,JFK,6,935,205,0
B6,9,JFK,6,940,199,0
CO,1648,IAH,6,947,139,1
US,1557,PHL,6,955,169,0
WN,2842,JAX,6,960,70,1
DL,2227,ATL,6,965,114,0
US,1401,CLT,6,975,120,0
WN,1191,DEN,6,975,230,0
WN,1571,MDW,6,975,185,1
B6,15,JFK,6,995,195,1
WN,2749,HOU,6,995,135,1
FL,959,BWI,6,1006,158,1
AA,436,DFW,6,1015,155,1
WN,1375,BWI,6,1015,160,1
WN,1488,TPA,6,1020,60,1
WN,2893,MCO,6,1025,55,0
FL,75,ATL,6,1030,110,0
DL,1527,ATL,6,1035,113,0
F9,382,DEN,6,1035,224,1
CO,201,EWR,6,1050,174,0
WN,1648,MSY,6,1060,105,1
WN,2581,JAX,6,1075,70,1
WN,3918,PHL,6,1075,175,1
FL,1261,LEX,6,1079,145,1
US,1723,CLT,6,1100,122,0
US,1565,PHL,6,1105,179,0
B6,381,LGA,6,1109,185,1
CO,1748,IAH,6,1125,145,1
DL,99,JFK,6,1140,204,1
DL,2327,ATL,6,1147,118,0
AA,556,ORD,6,1150,175,1
WN,626,TPA,6,1150,55,0
B6,1760,SJU,6,1162,165,1
WN,2009,MCO,6,1170,55,0
B6,459,BOS,6,1185,201,0
DL,2603,DTW,6,1195,184,0
FL,88,ATL,6,1199,101,0
AA,1134,DFW,6,1200,155,1
DL,2427,ATL,6,1215,112,1
US,1687,CLT,6,1215,121,0
FL,951,BWI,6,1225,155,0
B6,260,LGB,6,1285,276,0
DL,2527,ATL,6,1298,114,0
FL,79,ATL,6,1325,105,0
DL,1168,LAX,6,1360,285,0
B6,371,LGA,7,360,174,0
B6,451,BOS,7,365,204,0
AA,2042,DFW,7,385,150,1
CO,1701,EWR,7,410,168,0
DL,1879,LGA,7,415,193,0
FL,1222,PIT,7,420,171,0
AA,568,ORD,7,440,170,1
B6,325,BDL,7,440,197,1
WN,1914,ALB,7,440,200,0
DL,1303,DTW,7,450,192,0
DL,2127,ATL,7,450,110,0
AA,663,JFK,7,455,195,0
WN,100,ISP,7,460,185,0
CO,1048,IAH,7,465,138,0
FL,442,MKE,7,465,193,0
WN,1087,BNA,7,465,130,0
B6,305,IAD,7,469,156,0
B6,1795,DCA,7,470,151,0
US,1885,PHL,7,470,180,0
US,989,CLT,7,480,119,1
B6,1,JFK,7,485,187,0
DL,1499,BDL,7,485,196,0
WN,2698,BDL,7,485,195,0
WN,3595,PVD,7,495,205,0
WN,3862,TPA,7,500,55,0
FL,954,BWI,7,505,160,0
F9,386,DEN,7,510,227,1
US,1703,DCA,7,510,162,0
WN,1093,BWI,7,510,160,1
WN,2635,PHL,7,510,185,1
WN,957,JAX,7,510,70,0
DL,1627,ATL,7,515,119,0
DL,2303,DTW,7,520,180,0
B6,583,HPN,7,525,179,0
FL,77,ATL,7,525,113,1
AA,1394,DFW,7,540,155,0
WN,1497,MSY,7,545,105,0
WN,257,MDW,7,545,185,1
CO,1401,EWR,7,550,195,0
CO,1685,CLE,7,550,172,0
DL,2709,CVG,7,555,149,0
DL,2811,MEM,7,560,139,1
FL,1945,ATL,7,560,112,0
WN,779,MCO,7,560,60,0
B6,1121,RIC,7,565,136,0
WN,187,PHX,7,570,250,1
B6,453,BOS,7,574,204,1
B6,25,JFK,7,575,189,0
DL,1727,ATL,7,575,129,1
WN,821,LAS,7,575,275,0
B6,375,LGA,7,577,186,0
B6,503,EWR,7,586,197,1
US,183,PHX,7,590,258,1
DL,2415,JFK,7,595,183,1
US,1061,PHL,7,595,176,1
US,1997,CLT,7,595,128,1
WN,241,HOU,7,600,135,1
DL,1403,MSP,7,620,213,0
DL,2403,DTW,7,620,191,1
FL,83,ATL,7,620,117,0
CO,1448,IAH,7,625,142,0
US,1905,DCA,7,625,156,1
DL,2879,LGA,7,640,199,1
B6,1125,RDU,7,645,120,0
B6,17,JFK,7,650,183,0
WN,1727,ISP,7,650,185,0
WN,2280,RDU,7,650,125,1
FL,1120,IND,7,655,162,1
AA,1494,DFW,7,660,155,0
B6,1119,BUF,7,660,184,0
WN,786,TPA,7,660,60,0
WN,1753,JAX,7,665,70,0
DL,1827,ATL,7,668,120,0
DL,2809,CVG,7,680,147,0
WN,683,MCO,7,680,60,0
B6,455,BOS,7,682,203,0
B6,585,HPN,7,705,179,1
CO,701,EWR,7,705,175,0
US,881,CLT,7,705,127,1
WN,769,BWI,7,705,160,0
FL,1138,MDT,7,708,167,1
US,1559,PHL,7,710,169,1
B6,1402,AUS,7,715,150,1
WN,1592,BUF,7,715,190,1
WN,1123,MDW,7,720,180,1
WN,912,DEN,7,720,230,0
DL,2727,ATL,7,735,115,0
DL,2079,LGA,7,765,192,0
FL,73,ATL,7,770,96,0
B6,61,JFK,7,772,184,1
FL,71,ATL,7,786,109,0
B6,505,EWR,7,795,176,1
WN,3851,STL,7,795,160,1
B6,1758,SJU,7,796,164,0
CO,1548,IAH,7,805,144,1
