Airline,Flight,AirportFrom,DayOfWeek,Time,Length,Delay
AA,2223,LGA,3,990,170,1
WN,1099,MCI,3,990,55,1
WN,3403,BOS,3,990,195,1
AA,1144,ORD,3,995,70,0
AA,768,LAX,3,995,210,1
WN,2982,BWI,3,1000,145,1
WN,857,MCO,3,1005,155,1
XE,3079,CLE,3,1005,98,0
XE,2764,EWR,3,1020,175,1
WN,1773,MDW,3,1030,70,1
WN,705,OMA,3,1030,70,1
AA,492,DFW,3,1045,95,0
DL,1237,ATL,3,1048,103,1
WN,2710,RDU,3,1060,140,1
WN,3137,LAS,3,1060,185,1
US,1667,CLT,3,1070,120,0
EV,5216,DCA,3,1079,146,1
WN,2097,MCI,3,1080,55,1
WN,3655,TPA,3,1080,150,1
WN,1710,PHX,3,1090,175,1
AA,1634,ORD,3,1095,65,1
WN,3846,DTW,3,1095,105,1
WN,958,DAL,3,1105,100,1
MQ,4383,JFK,3,1110,190,0
WN,1714,CMH,3,1110,90,1
WN,1082,HOU,3,1130,115,1
WN,3222,SDF,3,1130,70,1
AA,1085,DFW,3,1140,95,1
AA,647,DCA,3,1140,135,0
WN,774,MDW,3,1140,65,1
AA,2019,LGA,3,1150,170,1
WN,300,MSP,3,1150,90,1
DL,1058,ATL,3,1155,113,1
WN,204,BWI,3,1155,145,1
WN,536,LAS,3,1155,185,1
DL,2959,MSP,3,1170,96,0
9E,4210,MEM,3,1180,75,0
US,152,PHX,3,1185,171,0
AA,1151,ORD,3,1190,70,0
DL,1243,DTW,3,1195,111,1
OH,6403,JFK,3,1195,175,0
DL,1182,SLC,3,1198,166,0
EV,5499,DCA,3,1205,148,1
US,1663,CLT,3,1210,121,1
WN,742,DEN,3,1225,120,1
OH,6709,CVG,3,1230,95,0
WN,996,DAL,3,1250,95,1
AA,1539,ORD,3,1255,70,0
AA,2298,MIA,3,1255,165,0
XE,2307,EWR,3,1255,179,0
AA,1187,DFW,3,1300,90,1
DL,1096,ATL,3,1312,111,1
FL,793,ATL,3,1335,108,1
WN,3762,MSP,4,370,105,0
WN,685,OMA,4,375,70,1
WN,264,DEN,4,385,120,1
XE,2563,EWR,4,385,172,0
WN,1092,MDW,4,390,65,0
WN,1107,LIT,4,390,70,0
WN,1751,HOU,4,390,115,1
AA,407,ORD,4,405,65,0
OH,6303,DCA,4,410,142,1
WN,1246,PHX,4,410,175,1
AA,1258,LAX,4,415,215,0
OO,4888,MSP,4,425,94,0
WN,2198,OKC,4,425,80,0
WN,417,BWI,4,425,145,0
AA,430,DFW,4,430,90,0
AA,581,DCA,4,430,140,0
WN,1178,DAL,4,435,95,0
WN,384,TUL,4,435,70,0
WN,815,MCI,4,440,65,1
DL,2731,DTW,4,445,118,0
XE,2026,IAH,4,445,121,1
DL,1143,ATL,4,450,100,0
WN,3743,BOS,4,450,195,0
WN,780,LAS,4,450,190,0
WN,1127,DAL,4,465,100,1
WN,250,MCO,4,470,155,1
WN,195,MDW,4,475,70,0
AA,1056,DFW,4,480,95,1
WN,1070,BNA,4,495,70,0
AA,1855,LGA,4,510,170,0
DL,1813,ATL,4,520,114,0
FL,795,ATL,4,530,103,0
WN,1499,MDW,4,530,70,1
DL,2559,DTW,4,535,119,1
AA,457,MIA,4,545,165,0
WN,3920,CLE,4,550,110,1
WN,3512,DEN,4,555,120,1
WN,767,DTW,4,555,105,0
WN,1599,LAX,4,560,205,1
WN,3101,PHL,4,560,160,1
XE,2345,EWR,4,565,187,1
WN,1181,CMH,4,570,90,0
EV,7305,MEM,4,575,71,0
OH,6419,CVG,4,575,94,0
OO,4646,SLC,4,585,165,1
WN,2038,DAL,4,585,95,0
AA,1103,ORD,4,590,65,0
US,158,PHX,4,590,180,0
WN,580,SDF,4,590,70,1
WN,29,MDW,4,595,65,1
AA,1002,DFW,4,600,95,0
WN,2092,MCI,4,600,60,0
WN,1569,MCO,4,610,155,0
OH,6756,RDU,4,620,147,0
DL,2859,MSP,4,625,92,0
WN,1568,SAN,4,635,210,1
F9,294,DEN,4,640,121,0
OO,3072,MKE,4,645,74,1
WN,11,HOU,4,650,110,0
WN,843,BWI,4,650,145,1
WN,521,DAL,4,655,95,1
XE,2003,IAH,4,660,115,0
DL,1047,ATL,4,665,105,0
AS,754,SEA,4,675,225,1
WN,637,PHX,4,675,175,0
YV,2937,CLT,4,679,120,0
WN,702,ABQ,4,680,135,0
WN,3764,BHM,4,685,80,1
AA,890,DFW,4,690,95,0
WN,225,TPA,4,705,145,1
WN,9,MSY,4,705,105,0
AA,1757,LGA,4,725,170,0
AA,761,ORD,4,725,65,0
DL,2495,ATL,4,735,104,0
XE,2452,EWR,4,735,169,0
WN,171,SEA,4,745,225,1
WN,2992,OMA,4,750,70,0
OH,6554,DCA,4,751,143,0
AA,818,LAX,4,755,210,1
WN,755,MDW,4,765,65,0
AA,1249,DCA,4,775,135,0
UA,492,SFO,4,775,226,0
OO,3062,MKE,4,778,74,0
US,156,PHX,4,790,173,0
WN,740,LAS,4,795,190,0
WN,414,BWI,4,805,145,0
WN,1761,RSW,4,815,160,1
DL,1890,ATL,4,818,102,0
AA,1344,DFW,4,825,95,0
WN,408,MSP,4,825,90,0
WN,45,MDW,4,830,65,0
AA,1120,ORD,4,840,65,0
WN,3498,LAX,4,840,205,1
WN,1618,DAL,4,845,100,0
OH,6672,MEM,4,860,73,1
WN,1727,FLL,4,860,180,1
AA,1578,DFW,4,865,95,0
WN,372,MCI,4,875,55,1
YV,2640,CLT,4,875,123,0
AA,583,MIA,4,885,170,0
WN,1931,PHL,4,885,160,1
WN,1943,MCO,4,885,155,0
XE,2364,EWR,4,885,167,0
WN,1434,MDW,4,890,65,1
F9,290,DEN,4,905,115,0
AA,1201,ORD,4,910,65,0
DL,1199,ATL,4,920,107,0
DL,2909,MSP,4,925,96,1
WN,196,DEN,4,925,120,0
9E,4253,RDU,4,930,140,0
WN,1308,HOU,4,930,115,0
WN,3079,BNA,4,930,65,1
FL,791,ATL,4,937,105,0
WN,3415,DAL,4,955,100,1
AA,531,DCA,4,960,135,0
WN,1124,OKC,4,960,85,0
EV,7387,CVG,4,970,89,0
WN,1760,TUL,4,975,70,1
WN,249,LIT,4,975,70,0
OO,3060,MKE,4,984,74,0
AA,2223,LGA,4,990,170,0
WN,1099,MCI,4,990,55,1
WN,3403,BOS,4,990,195,1
AA,1144,ORD,4,995,70,1
AA,768,LAX,4,995,210,1
WN,2982,BWI,4,1000,145,1
WN,857,MCO,4,1005,155,1
XE,3079,CLE,4,1005,98,0
XE,2764,EWR,4,1020,175,0
WN,1773,MDW,4,1030,70,1
WN,705,OMA,4,1030,70,1
AA,492,DFW,4,1045,95,0
DL,1237,ATL,4,1048,103,0
WN,2710,RDU,4,1060,140,1
WN,3137,LAS,4,1060,185,0
US,1667,CLT,4,1070,120,0
EV,5216,DCA,4,1079,146,1
WN,2097,MCI,4,1080,55,1
WN,3655,TPA,4,1080,150,0
WN,1710,PHX,4,1090,175,0
AA,1634,ORD,4,1095,65,0
WN,3846,DTW,4,1095,105,1
WN,958,DAL,4,1105,100,1
MQ,4383,JFK,4,1110,190,1
WN,1714,CMH,4,1110,90,1
WN,1082,HOU,4,1130,115,1
WN,3222,SDF,4,1130,70,1
AA,1085,DFW,4,1140,95,1
AA,647,DCA,4,1140,135,0
F9,282,DEN,4,1140,119,0
WN,774,MDW,4,1140,65,1
AA,2019,LGA,4,1150,170,0
WN,300,MSP,4,1150,90,1
DL,1058,ATL,4,1155,113,0
WN,204,BWI,4,1155,145,1
WN,536,LAS,4,1155,185,1
DL,2959,MSP,4,1170,96,0
9E,4210,MEM,4,1180,75,0
US,152,PHX,4,1185,171,0
AA,1151,ORD,4,1190,70,0
DL,1243,DTW,4,1195,111,0
OH,6403,JFK,4,1195,175,0
DL,1182,SLC,4,1198,166,0
EV,5499,DCA,4,1205,148,0
US,1663,CLT,4,1210,121,0
WN,742,DEN,4,1225,120,1
OH,6709,CVG,4,1230,95,0
WN,996,DAL,4,1250,95,1
AA,1539,ORD,4,1255,70,0
AA,2298,MIA,4,1255,165,0
XE,2307,EWR,4,1255,179,0
AA,1187,DFW,4,1300,90,0
DL,1096,ATL,4,1312,111,0
FL,793,ATL,4,1335,108,0
WN,3762,MSP,5,370,105,0
WN,685,OMA,5,375,70,1
WN,264,DEN,5,385,120,0
XE,2563,EWR,5,385,172,1
WN,1092,MDW,5,390,65,1
WN,1107,LIT,5,390,70,1
WN,1751,HOU,5,390,115,0
AA,407,ORD,5,405,65,1
OH,6303,DCA,5,410,142,1
WN,1246,PHX,5,410,175,0
AA,1258,LAX,5,415,215,0
WN,2198,OKC,5,425,80,0
WN,417,BWI,5,425,145,0
AA,430,DFW,5,430,90,0
AA,581,DCA,5,430,140,0
WN,1178,DAL,5,435,95,1
WN,384,TUL,5,435,70,0
WN,815,MCI,5,440,65,1
DL,2731,DTW,5,445,118,0
XE,2026,IAH,5,445,121,1
DL,1143,ATL,5,450,100,0
WN,3743,BOS,5,450,195,1
WN,780,LAS,5,450,190,0
WN,1127,DAL,5,465,100,1
WN,250,MCO,5,470,155,0
WN,195,MDW,5,475,70,0
AA,1056,DFW,5,480,95,0
WN,1070,BNA,5,495,70,1
AA,1855,LGA,5,510,170,0
DL,1813,ATL,5,520,114,0
FL,795,ATL,5,530,103,0
WN,1499,MDW,5,530,70,1
DL,2559,DTW,5,535,119,0
AA,457,MIA,5,545,165,1
WN,3920,CLE,5,550,110,0
WN,3512,DEN,5,555,120,1
WN,767,DTW,5,555,105,0
WN,1599,LAX,5,560,205,1
WN,3101,PHL,5,560,160,0
XE,2345,EWR,5,565,187,0
WN,1181,CMH,5,570,90,1
EV,7305,MEM,5,575,71,0
OH,6419,CVG,5,575,94,0
OO,4646,SLC,5,585,165,0
WN,2038,DAL,5,585,95,0
AA,1103,ORD,5,590,65,1
US,158,PHX,5,590,180,0
WN,580,SDF,5,590,70,1
WN,29,MDW,5,595,65,1
AA,1002,DFW,5,600,95,0
WN,2092,MCI,5,600,60,0
WN,1569,MCO,5,610,155,0
OH,6756,RDU,5,620,147,0
OO,4772,MSP,5,625,92,0
WN,1568,SAN,5,635,210,1
OO,3072,MKE,5,645,74,0
WN,11,HOU,5,650,110,0
WN,843,BWI,5,650,145,1
WN,521,DAL,5,655,95,1
XE,2003,IAH,5,660,115,1
DL,1047,ATL,5,665,105,0
AS,754,SEA,5,675,225,0
WN,637,PHX,5,675,175,1
YV,2937,CLT,5,679,120,0
WN,702,ABQ,5,680,135,0
WN,3764,BHM,5,685,80,1
AA,890,DFW,5,690,95,1
WN,225,TPA,5,705,145,0
WN,9,MSY,5,705,105,1
AA,1757,LGA,5,725,170,0
AA,761,ORD,5,725,65,0
DL,2495,ATL,5,735,104,0
XE,2452,EWR,5,735,169,1
WN,171,SEA,5,745,225,0
WN,2992,OMA,5,750,70,1
OH,6554,DCA,5,751,143,1
AA,818,LAX,5,755,210,0
WN,755,MDW,5,765,65,1
AA,1249,DCA,5,775,135,0
UA,492,SFO,5,775,226,0
OO,3062,MKE,5,778,74,1
US,156,PHX,5,790,173,0
WN,740,LAS,5,795,190,1
WN,414,BWI,5,805,145,0
WN,1761,RSW,5,815,160,1
AA,1344,DFW,5,825,95,0
DL,1890,ATL,5,825,104,0
WN,408,MSP,5,825,90,1
WN,45,MDW,5,830,65,1
AA,1120,ORD,5,840,65,0
WN,3498,LAX,5,840,205,1
WN,1618,DAL,5,845,100,1
OH,6672,MEM,5,860,73,0
WN,1727,FLL,5,860,180,0
AA,1578,DFW,5,865,95,0
WN,372,MCI,5,875,55,1
YV,2640,CLT,5,875,123,0
AA,583,MIA,5,885,170,0
WN,1931,PHL,5,885,160,1
WN,1943,MCO,5,885,155,0
XE,2364,EWR,5,885,167,0
WN,1434,MDW,5,890,65,1
F9,290,DEN,5,905,115,0
AA,1201,ORD,5,910,65,0
DL,1199,ATL,5,920,107,0
DL,2909,MSP,5,925,96,1
WN,196,DEN,5,925,120,0
9E,4253,RDU,5,930,140,0
WN,1308,HOU,5,930,115,1
WN,3079,BNA,5,930,65,1
FL,791,ATL,5,937,105,0
WN,3415,DAL,5,955,100,1
AA,531,DCA,5,960,135,0
WN,1124,OKC,5,960,85,0
EV,7387,CVG,5,970,89,0
WN,1760,TUL,5,975,70,1
WN,249,LIT,5,975,70,1
OO,3060,MKE,5,984,74,1
AA,2223,LGA,5,990,170,0
WN,1099,MCI,5,990,55,1
WN,3403,BOS,5,990,195,1
AA,1144,ORD,5,995,70,0
AA,768,LAX,5,995,210,0
WN,2982,BWI,5,1000,145,1
WN,857,MCO,5,1005,155,1
XE,3079,CLE,5,1005,98,0
XE,2764,EWR,5,1020,175,0
WN,1773,MDW,5,1030,70,1
WN,705,OMA,5,1030,70,0
AA,492,DFW,5,1045,95,0
DL,1237,ATL,5,1048,103,0
WN,2710,RDU,5,1060,140,1
WN,3137,LAS,5,1060,185,0
US,1667,CLT,5,1070,120,1
EV,5216,DCA,5,1079,146,0
WN,2097,MCI,5,1080,55,1
WN,3655,TPA,5,1080,150,0
WN,1710,PHX,5,1090,175,1
AA,1634,ORD,5,1095,65,0
WN,3846,DTW,5,1095,105,0
WN,958,DAL,5,1105,100,1
MQ,4383,JFK,5,1110,190,0
WN,1714,CMH,5,1110,90,1
WN,1082,HOU,5,1130,115,0
WN,3222,SDF,5,1130,70,0
AA,1085,DFW,5,1140,95,1
AA,647,DCA,5,1140,135,0
WN,774,MDW,5,1140,65,1
AA,2019,LGA,5,1150,170,0
WN,300,MSP,5,1150,90,0
DL,1058,ATL,5,1155,113,0
WN,204,BWI,5,1155,145,0
WN,536,LAS,5,1155,185,1
DL,2959,MSP,5,1170,96,1
9E,4210,MEM,5,1180,75,0
US,152,PHX,5,1185,171,0
AA,1151,ORD,5,1190,70,0
DL,1243,DTW,5,1195,111,0
OH,6403,JFK,5,1195,175,1
DL,1182,SLC,5,1198,166,0
EV,5499,DCA,5,1205,148,0
US,1663,CLT,5,1210,121,0
WN,742,DEN,5,1225,120,1
OH,6709,CVG,5,1230,95,0
WN,996,DAL,5,1250,95,1
AA,1539,ORD,5,1255,70,0
AA,2298,MIA,5,1255,165,1
XE,2307,EWR,5,1255,179,1
AA,1187,DFW,5,1300,90,0
DL,1096,ATL,5,1312,111,1
FL,793,ATL,5,1335,108,0
AA,407,ORD,6,405,65,1
AA,1258,LAX,6,415,215,0
WN,2599,DEN,6,420,120,1
AA,430,DFW,6,430,90,0
WN,1528,BOS,6,430,200,1
XE,2026,IAH,6,445,121,0
WN,1640,BWI,6,450,145,0
WN,2835,LAX,6,465,210,1
WN,623,DAL,6,465,100,0
WN,1531,MSP,6,485,95,1
WN,2912,LAS,6,490,190,1
WN,1969,MCI,6,505,60,1
WN,2839,MDW,6,510,65,1
DL,1813,ATL,6,520,114,0
FL,795,ATL,6,535,98,0
WN,2411,RDU,6,535,140,0
AA,457,MIA,6,545,165,0
WN,2217,HOU,6,550,110,1
WN,1553,DAL,6,560,100,0
WN,3033,MCO,6,560,160,1
WN,3101,PHL,6,560,160,0
WN,1759,CLE,6,570,105,1
WN,2507,DTW,6,570,105,1
EV,7305,MEM,6,575,71,0
OH,6419,CVG,6,575,94,0
OO,4646,SLC,6,585,165,1
WN,2142,CMH,6,585,90,0
US,158,PHX,6,590,180,0
WN,2229,BNA,6,590,70,0
AA,1002,DFW,6,600,95,0
XE,2345,EWR,6,600,182,0
WN,2061,SDF,6,605,70,1
WN,834,TPA,6,610,145,1
WN,1951,MDW,6,615,65,1
WN,2840,PHX,6,620,175,1
F9,294,DEN,6,640,121,0
OO,3072,MKE,6,645,74,1
WN,3028,BWI,6,645,145,0
DL,1047,ATL,6,665,105,0
WN,2893,MCI,6,670,55,1
AS,754,SEA,6,675,225,0
WN,1037,OMA,6,675,70,1
AA,890,DFW,6,690,95,0
WN,2304,SAN,6,690,210,1
WN,485,LAS,6,700,195,0
AA,1757,LGA,6,725,170,0
AA,761,ORD,6,725,65,1
WN,2935,ABQ,6,725,135,0
WN,631,MDW,6,735,65,1
XE,2452,EWR,6,735,160,0
OH,6505,DTW,6,745,108,0
WN,2044,DEN,6,745,120,1
WN,2568,LAX,6,745,210,1
WN,2776,MCO,6,750,155,1
OH,6554,DCA,6,751,143,0
AA,818,LAX,6,755,210,0
UA,492,SFO,6,760,226,0
AA,1249,DCA,6,775,135,1
WN,1823,DAL,6,775,100,0
OO,3062,MKE,6,778,74,1
WN,165,SEA,6,780,220,1
WN,1005,FLL,6,785,180,1
US,156,PHX,6,790,173,0
WN,1143,BHM,6,790,80,0
WN,2207,MSP,6,795,90,1
WN,2339,MSY,6,795,105,1
AA,1344,DFW,6,825,95,0
DL,1890,ATL,6,825,104,0
AA,1120,ORD,6,840,65,0
WN,1559,RSW,6,840,165,1
WN,1608,SDF,6,840,70,1
WN,2472,DTW,6,850,105,1
WN,2091,HOU,6,855,115,0
OH,6672,MEM,6,860,73,0
AA,1578,DFW,6,865,95,0
YV,2640,CLT,6,875,123,0
AA,583,MIA,6,885,170,0
WN,816,OKC,6,885,85,0
WN,2028,BOS,6,900,195,1
WN,3096,LIT,6,900,70,0
WN,841,TUL,6,900,70,0
F9,290,DEN,6,905,115,0
WN,1350,DAL,6,905,100,1
AA,1201,ORD,6,910,65,1
WN,2852,MCI,6,910,60,1
WN,2226,MCO,6,920,155,1
DL,2909,MSP,6,925,96,0
FL,791,ATL,6,929,102,0
WN,1473,PHL,6,935,155,1
XE,2922,IAH,6,941,110,1
FL,1082,MCO,6,946,149,0
9E,3657,ATL,6,960,104,0
AA,531,DCA,6,960,135,0
WN,2779,TPA,6,960,150,1
OH,6773,CVG,6,970,95,0
WN,1230,MDW,6,985,65,1
AA,2223,LGA,6,990,170,0
AA,768,LAX,6,995,210,1
US,1665,CLT,6,1000,121,0
XE,2764,EWR,6,1015,166,0
WN,2741,BWI,6,1025,145,1
AA,492,DFW,6,1045,95,0
WN,2806,PHX,6,1045,175,1
EV,5537,ATL,6,1048,106,0
WN,2414,MCO,6,1055,155,0
WN,1910,DAL,6,1060,100,1
XE,3079,CLE,6,1075,95,0
EV,5216,DCA,6,1079,146,1
AA,1634,ORD,6,1095,65,1
WN,2051,MDW,6,1095,65,1
WN,1573,DEN,6,1100,120,1
MQ,4383,JFK,6,1110,190,0
WN,2311,LAS,6,1130,185,1
AA,1085,DFW,6,1140,95,0
F9,282,DEN,6,1140,119,1
DL,1058,ATL,6,1155,111,0
DL,2959,MSP,6,1170,96,1
OH,6403,JFK,6,1175,175,0
WN,1818,MDW,6,1175,70,1
AA,1151,ORD,6,1190,70,1
EV,5269,DTW,6,1195,111,0
DL,1182,SLC,6,1198,166,0
US,1663,CLT,6,1210,121,1
AA,1539,ORD,6,1255,70,1
AA,2298,MIA,6,1255,165,0
DL,1096,ATL,6,1312,111,0
FL,793,ATL,6,1345,102,0
AA,407,ORD,7,405,65,0
EV,5070,DCA,7,410,142,0
AA,1258,LAX,7,415,215,0
OO,4888,MSP,7,425,94,0
WN,2198,OKC,7,425,80,0
WN,273,PHX,7,425,175,1
AA,430,DFW,7,430,90,0
AA,581,DCA,7,430,140,0
WN,3743,BOS,7,450,195,0
WN,475,MSP,7,460,105,0
WN,195,MDW,7,475,70,0
WN,2672,MCO,7,475,155,0
AA,1056,DFW,7,480,95,0
WN,2065,TUL,7,485,70,0
OH,6302,LGA,7,504,183,0
AA,1855,LGA,7,510,170,0
DL,1813,ATL,7,520,114,0
WN,1499,MDW,7,530,70,1
DL,2559,DTW,7,535,119,0
FL,795,ATL,7,535,98,1
XE,2345,EWR,7,535,182,0
AA,457,MIA,7,545,165,0
WN,3920,CLE,7,550,110,0
WN,2063,DEN,7,555,120,0
WN,494,DTW,7,555,105,0
WN,1599,LAX,7,560,205,1
WN,3101,PHL,7,560,160,0
EV,7305,MEM,7,575,71,0
OH,6419,CVG,7,575,94,1
WN,266,MDW,7,580,65,0
OO,4646,SLC,7,585,165,0
WN,2038,DAL,7,585,95,0
AA,1103,ORD,7,590,65,0
US,158,PHX,7,590,180,0
WN,580,SDF,7,590,70,0
AA,1002,DFW,7,600,95,0
WN,1770,BNA,7,600,70,1
WN,2092,MCI,7,600,60,0
WN,1569,MCO,7,610,155,0
OO,4772,MSP,7,625,92,1
WN,1568,SAN,7,635,210,1
F9,294,DEN,7,640,121,0
OO,3072,MKE,7,645,74,1
WN,11,HOU,7,650,110,0
WN,843,BWI,7,650,145,1
WN,1767,DAL,7,655,95,0
XE,2003,IAH,7,660,110,0
DL,1047,ATL,7,665,105,1
AS,754,SEA,7,675,225,0
WN,637,PHX,7,675,175,0
YV,2937,CLT,7,679,120,0
WN,2609,ABQ,7,680,135,0
WN,3764,BHM,7,685,80,0
AA,890,DFW,7,690,95,1
WN,225,TPA,7,705,145,0
WN,9,MSY,7,705,105,0
AA,1757,LGA,7,725,170,0
AA,761,ORD,7,725,65,0
DL,2495,ATL,7,735,104,0
XE,2452,EWR,7,735,169,0
WN,171,SEA,7,745,225,0
WN,2992,OMA,7,750,70,1
EV,5211,DCA,7,752,143,0
UA,492,SFO,7,752,226,0
AA,818,LAX,7,755,210,1
WN,755,MDW,7,765,65,1
AA,1249,DCA,7,775,135,0
US,156,PHX,7,790,173,0
WN,740,LAS,7,795,190,1
WN,414,BWI,7,805,145,1
WN,1761,RSW,7,815,160,0
AA,1344,DFW,7,825,95,1
DL,1890,ATL,7,825,102,0
WN,408,MSP,7,825,90,0
WN,45,MDW,7,830,65,1
AA,1120,ORD,7,840,65,0
OO,3062,MKE,7,840,74,0
WN,3498,LAX,7,840,205,1
WN,2678,DAL,7,845,100,0
OH,6672,MEM,7,860,73,0
WN,1727,FLL,7,860,180,1
AA,1578,DFW,7,865,95,0
WN,1877,MCI,7,875,55,0
YV,2640,CLT,7,875,123,1
AA,583,MIA,7,885,170,0
WN,1931,PHL,7,885,160,1
WN,1943,MCO,7,885,155,0
XE,2364,EWR,7,885,167,0
WN,1434,MDW,7,890,65,1
F9,290,DEN,7,905,115,0
AA,2270,ORD,7,910,65,1
DL,1199,ATL,7,920,105,0
DL,2909,MSP,7,925,96,0
WN,196,DEN,7,925,120,0
9E,4253,RDU,7,930,140,1
WN,1308,HOU,7,930,115,1
WN,3079,BNA,7,930,65,1
FL,1082,MCO,7,946,149,0
WN,3415,DAL,7,955,100,0
AA,531,DCA,7,960,135,0
WN,394,OKC,7,960,85,0
EV,7387,CVG,7,970,89,0
WN,1760,TUL,7,975,70,1
WN,488,LIT,7,975,70,0
AA,2223,LGA,7,990,170,1
WN,1099,MCI,7,990,55,0
WN,3403,BOS,7,990,195,1
AA,1144,ORD,7,995,70,0
AA,768,LAX,7,995,210,1
WN,2982,BWI,7,1000,145,1
WN,1363,MCO,7,1005,155,1
XE,3079,CLE,7,1005,98,0
XE,2764,EWR,7,1020,175,0
WN,1773,MDW,7,1030,70,1
WN,705,OMA,7,1030,70,0
AA,492,DFW,7,1045,95,0
DL,1237,ATL,7,1048,103,1
WN,2710,RDU,7,1060,140,1
WN,3137,LAS,7,1060,185,1
US,1667,CLT,7,1070,120,1
OH,6633,DCA,7,1079,146,0
WN,2097,MCI,7,1080,55,0
WN,3655,TPA,7,1080,150,0
WN,1710,PHX,7,1090,175,1
AA,1634,ORD,7,1095,65,1
WN,3846,DTW,7,1095,105,0
WN,1395,DAL,7,1100,100,1
MQ,4383,JFK,7,1110,190,0
WN,1714,CMH,7,1110,90,1
WN,1082,HOU,7,1130,115,1
WN,3222,SDF,7,1130,70,1
AA,1085,DFW,7,1140,95,0
AA,647,DCA,7,1140,135,0
F9,282,DEN,7,1140,119,0
WN,774,MDW,7,1140,65,1
