Airline,Flight,AirportFrom,DayOfWeek,Time,Length,Delay
OH,6747,RIC,3,795,85,0
AA,1786,TPA,3,800,160,1
DL,182,SEA,3,800,325,1
OH,6446,PHL,3,805,60,0
US,14,PHX,3,805,286,1
DL,2462,LAX,3,810,330,1
9E,3742,ORF,3,820,105,0
9E,4149,BUF,3,822,102,1
AA,32,LAX,3,825,320,1
UA,890,LAX,3,830,333,1
B6,194,LAS,3,840,293,1
DL,78,MCO,3,840,165,0
MQ,4389,BOS,3,840,75,0
MQ,4532,DCA,3,840,80,1
OH,6631,BOS,3,840,84,1
UA,12,SFO,3,840,343,1
B6,67,BUF,3,841,87,1
AA,1772,MIA,3,845,170,1
B6,16,FLL,3,850,170,1
B6,178,PHX,3,855,277,1
MQ,4296,BWI,3,855,80,0
B6,609,PWM,3,860,82,0
MQ,4376,RDU,3,860,99,0
DL,576,SJU,3,865,260,0
OH,6336,DCA,3,865,100,0
MQ,3696,ORF,3,870,80,0
OH,6582,ORD,3,870,160,0
AA,20,SFO,3,885,325,0
B6,1009,BOS,3,885,80,1
9E,4292,LWB,3,890,110,0
B6,708,SJU,3,893,246,1
AA,682,MIA,3,895,185,1
9E,4146,SYR,3,899,110,1
AA,22,LAX,3,900,315,0
DL,154,FLL,3,905,185,1
DL,192,ATL,3,905,145,1
B6,674,LAX,3,910,311,1
OH,6474,MSP,3,915,183,1
DL,2564,CVG,3,920,132,0
OH,6479,ROC,3,925,103,0
B6,1108,RDU,3,930,92,1
DL,2040,SFO,3,930,329,0
DL,2270,DTW,3,930,130,1
B6,65,ROC,3,939,81,1
B6,622,HOU,3,945,204,0
B6,152,RSW,3,953,167,1
B6,1784,MCO,3,954,155,1
AA,2548,MCO,3,955,160,1
B6,916,ORD,3,960,137,1
DL,2362,LAX,3,960,318,0
UA,14,SFO,3,970,331,1
9E,4330,RDU,3,975,120,0
9E,3917,BTV,3,976,103,0
US,16,PHX,3,976,282,1
UA,28,LAX,3,980,320,0
AA,180,LAX,3,985,310,0
DL,1856,MIA,3,990,183,1
9E,4087,CMH,3,995,130,0
B6,14,FLL,3,1001,175,1
DL,1728,LAS,3,1010,293,0
B6,75,SYR,3,1013,85,0
B6,7,BUF,3,1018,92,1
9E,4166,CLE,3,1020,130,0
DL,1830,SLC,3,1020,271,0
EV,7114,IAD,3,1020,96,1
OH,6548,PIT,3,1025,95,0
B6,616,JAX,3,1029,140,0
AA,412,STT,3,1030,259,0
MQ,4537,RDU,3,1030,105,0
B6,348,SRQ,3,1036,164,1
B6,116,FLL,3,1040,175,0
DL,1772,DTW,3,1042,118,1
AA,860,MIA,3,1045,185,1
DL,84,ATL,3,1045,150,1
OH,6612,SYR,3,1045,102,1
OH,6473,BOS,3,1050,100,0
B6,132,RSW,3,1055,164,1
B6,1056,PIT,3,1066,104,0
MQ,4454,DCA,3,1080,80,0
OH,6562,ORD,3,1080,142,0
B6,120,MSY,3,1089,169,1
B6,1068,AUS,3,1105,205,1
MQ,4529,BOS,3,1110,90,1
B6,1017,BOS,3,1115,85,0
B6,28,TPA,3,1115,155,1
9E,3769,RIC,3,1120,120,0
DL,2058,MCO,3,1125,156,1
B6,78,MCO,3,1130,154,0
DL,2382,MIA,3,1140,180,0
B6,55,BTV,3,1141,89,0
AA,2086,MIA,3,1150,170,1
B6,1084,CLT,3,1160,112,0
OH,6544,BUF,3,1160,108,0
AA,1782,MCO,3,1180,155,1
B6,101,BUF,3,1180,87,1
B6,1310,IAD,3,1180,83,0
B6,50,FLL,3,1185,165,1
AA,824,FLL,3,1195,175,1
B6,148,PBI,3,1205,152,0
B6,5,BUF,3,1245,80,0
B6,58,MCO,3,1255,140,1
AA,1412,MIA,3,1260,175,0
B6,164,TPA,3,1260,152,0
B6,676,LAX,3,1260,311,1
B6,216,LGB,3,1271,303,0
AA,1692,SJU,3,1275,235,1
B6,90,OAK,3,1285,317,0
AA,10,LAX,3,1290,305,1
B6,358,BUR,3,1290,301,1
DL,2962,LAX,3,1290,316,0
DL,1154,ATL,3,1300,135,0
B6,82,SEA,3,1307,301,0
DL,322,LAS,3,1319,291,0
EV,7115,IAD,3,1323,74,1
US,1458,CLT,3,1329,114,1
B6,196,LAS,3,1337,281,0
B6,174,SJC,3,1345,316,1
DL,2340,SFO,3,1350,330,0
DL,2856,SAN,3,1350,319,0
UA,34,SFO,3,1354,337,1
UA,82,LAX,3,1363,320,0
AA,18,SFO,3,1380,329,1
B6,92,SLC,3,1392,248,0
DL,2862,LAX,3,1410,315,1
AA,30,LAX,3,1425,314,0
DL,1002,SLC,3,1425,260,1
B6,172,SMF,3,1430,308,1
B6,98,DEN,4,59,213,1
B6,728,BQN,4,335,231,0
B6,107,BUF,4,350,83,0
9E,4324,DCA,4,360,82,0
B6,1001,BOS,4,360,71,0
B6,1133,SYR,4,360,85,0
B6,146,PBI,4,360,152,0
B6,19,BTV,4,360,84,1
B6,45,ROC,4,360,83,0
B6,52,MCO,4,360,141,0
B6,601,PWM,4,360,75,0
B6,68,FLL,4,360,160,1
MQ,4382,BOS,4,360,79,0
MQ,4448,DCA,4,360,70,0
OH,6379,BOS,4,360,88,0
OH,6560,ORD,4,360,133,0
UA,84,LAX,4,360,334,1
B6,740,PSE,4,363,237,0
9E,3964,ALB,4,365,90,0
B6,20,TPA,4,365,149,0
MQ,4414,RDU,4,370,95,0
OH,6397,SYR,4,370,90,0
MQ,4503,CMH,4,375,105,0
OH,6566,RIC,4,375,85,0
9E,3684,PIT,4,380,106,1
9E,4008,ORF,4,380,94,1
DL,2414,FLL,4,380,169,0
B6,110,MSY,4,385,163,0
B6,610,JAX,4,385,129,1
DL,132,SFO,4,390,330,0
DL,246,LAX,4,390,320,1
DL,2956,SAN,4,390,324,0
DL,1542,SEA,4,395,322,0
DL,2998,PDX,4,400,319,0
9E,4098,RDU,4,420,135,0
B6,1060,AUS,4,420,205,0
B6,620,HOU,4,420,199,1
DL,1821,MIA,4,420,176,1
DL,210,LAS,4,420,295,0
AA,24,SFO,4,425,325,1
AA,518,MIA,4,425,165,0
B6,26,FLL,4,425,160,0
OH,6516,MSP,4,425,165,0
UA,6,SFO,4,425,335,0
B6,350,BUR,4,430,314,0
AA,118,LAX,4,435,325,1
AA,268,SEA,4,435,315,0
B6,127,ROC,4,435,78,0
B6,1005,BOS,4,441,75,0
B6,670,LAX,4,450,309,0
DL,2756,ATL,4,450,135,0
OH,6461,BOS,4,450,87,0
B6,1304,IAD,4,451,73,0
AA,160,SAN,4,460,315,1
B6,94,OAK,4,460,322,0
DL,2662,LAX,4,480,325,1
B6,140,PBI,4,482,148,0
AA,258,LAS,4,485,300,0
B6,109,BUF,4,485,84,0
DL,1994,PHX,4,485,279,0
OH,6692,IAH,4,485,214,0
EV,7111,IAD,4,495,75,0
AA,2546,MCO,4,505,150,1
AA,34,LAX,4,510,322,0
DL,126,SFO,4,510,345,0
UA,22,LAX,4,510,329,0
DL,3,SLC,4,515,285,1
B6,150,MCO,4,535,139,0
DL,2566,SAT,4,535,218,0
OH,6550,DCA,4,535,84,0
DL,2895,MCO,4,540,155,0
MQ,4377,BOS,4,545,80,0
B6,702,SJU,4,550,238,1
B6,904,ORD,4,550,122,0
B6,1007,BOS,4,552,70,1
B6,204,LGB,4,556,314,1
AA,2,LAX,4,560,332,0
AA,648,SJU,4,560,245,0
B6,134,RSW,4,562,158,1
AA,12,SFO,4,565,334,0
US,1452,CLT,4,565,115,0
UA,8,SFO,4,570,344,0
9E,3979,BUF,4,575,100,1
B6,23,SYR,4,575,69,0
DL,1280,ATL,4,575,144,0
B6,72,MCO,4,581,139,0
B6,64,TPA,4,585,145,1
MQ,4436,DCA,4,595,65,1
US,12,PHX,4,595,292,1
AA,684,AUS,4,600,215,1
B6,142,PBI,4,605,149,1
B6,118,MSY,4,610,164,0
DL,30,MSP,4,615,164,0
OH,6635,BOS,4,615,86,0
B6,18,FLL,4,616,158,1
MQ,4493,STL,4,620,155,0
B6,1058,PIT,4,625,79,1
OH,6642,ORF,4,627,93,0
B6,46,MCO,4,638,142,0
OH,6600,STL,4,640,145,0
UA,10,SFO,4,641,348,0
B6,1011,BOS,4,650,66,0
DL,1,LAS,4,650,310,0
AA,2556,LAS,4,655,310,0
AA,400,DFW,4,655,205,1
B6,190,LAS,4,657,300,0
B6,1082,CLT,4,659,107,0
9E,4198,DCA,4,660,75,1
OH,6321,ROC,4,660,87,0
AA,40,LAX,4,665,330,0
DL,82,SLC,4,665,276,0
B6,51,BTV,4,670,75,1
MQ,4393,BOS,4,670,70,1
DL,2090,DEN,4,673,237,0
B6,644,SFO,4,675,321,1
B6,738,BQN,4,675,229,1
B6,908,ORD,4,675,125,0
9E,3915,BTV,4,680,95,0
B6,612,JAX,4,685,125,0
B6,704,SJU,4,685,243,1
OH,6570,ORD,4,687,149,0
DL,1940,SFO,4,690,340,0
DL,2562,LAX,4,690,332,0
B6,24,TPA,4,691,153,1
AA,1510,MIA,4,695,170,0
B6,607,PWM,4,695,74,1
B6,1019,BOS,4,700,68,0
B6,1104,RDU,4,700,83,0
MQ,4687,RDU,4,700,90,0
OH,6764,CLT,4,700,136,0
AA,664,FLL,4,705,170,0
B6,129,BUF,4,705,75,1
B6,346,SRQ,4,705,159,1
B6,53,ROC,4,707,73,0
UA,26,LAX,4,708,333,0
B6,672,LAX,4,709,311,1
MQ,4124,IND,4,715,124,0
MQ,4476,DCA,4,715,65,0
AA,630,MCO,4,720,150,0
B6,12,FLL,4,720,169,1
OH,6467,BOS,4,720,83,0
DL,80,MCO,4,723,155,0
MQ,4145,CMH,4,725,110,0
DL,208,MIA,4,730,180,1
MQ,4314,PIT,4,740,90,1
DL,166,TPA,4,741,165,1
AA,4,LAX,4,745,335,0
B6,154,MCO,4,745,152,0
DL,72,ATL,4,745,145,0
EV,7112,IAD,4,745,80,0
DL,1614,FLL,4,746,179,1
9E,4250,IND,4,750,145,0
AA,16,SFO,4,750,335,0
B6,706,SJU,4,752,241,1
B6,184,SAN,4,755,319,0
AA,1362,ORD,4,760,130,1
B6,27,BTV,4,762,77,1
B6,76,PBI,4,768,160,1
MQ,4242,CLE,4,775,105,1
MQ,4277,CVG,4,775,120,0
UA,870,SFO,4,775,351,0
9E,4037,BDL,4,780,75,1
US,374,CLT,4,785,119,0
B6,136,RSW,4,789,162,1
AA,1428,SJU,4,790,250,0
B6,1062,AUS,4,790,220,0
OH,6747,RIC,4,795,85,0
AA,1786,TPA,4,800,160,1
DL,182,SEA,4,800,325,0
OH,6446,PHL,4,805,60,0
US,14,PHX,4,805,286,1
DL,2462,LAX,4,810,330,0
9E,3742,ORF,4,820,105,1
DL,1584,SNA,4,820,315,0
9E,4149,BUF,4,822,102,1
AA,32,LAX,4,825,320,0
UA,890,LAX,4,830,333,0
B6,194,LAS,4,840,293,0
DL,78,MCO,4,840,165,0
MQ,4389,BOS,4,840,75,0
MQ,4532,DCA,4,840,80,0
OH,6631,BOS,4,840,84,1
UA,12,SFO,4,840,343,0
B6,67,BUF,4,841,87,1
AA,1772,MIA,4,845,170,0
B6,16,FLL,4,850,170,1
B6,178,PHX,4,855,277,0
MQ,4296,BWI,4,855,80,0
B6,609,PWM,4,860,82,1
B6,69,SYR,4,860,78,0
MQ,4376,RDU,4,860,99,1
DL,576,SJU,4,865,260,0
OH,6336,DCA,4,865,100,0
MQ,3696,ORF,4,870,80,0
OH,6582,ORD,4,870,160,1
AA,20,SFO,4,885,325,0
B6,1009,BOS,4,885,80,1
DL,268,MIA,4,885,190,1
9E,4292,LWB,4,890,110,0
B6,708,SJU,4,893,246,0
AA,682,MIA,4,895,185,1
9E,4146,SYR,4,899,110,1
AA,22,LAX,4,900,315,1
DL,154,FLL,4,905,185,1
DL,192,ATL,4,905,145,1
B6,674,LAX,4,910,311,1
OH,6474,MSP,4,915,183,0
DL,2564,CVG,4,920,132,1
OH,6479,ROC,4,925,103,0
B6,1108,RDU,4,930,92,1
DL,2040,SFO,4,930,329,0
DL,2270,DTW,4,930,130,1
B6,65,ROC,4,939,81,1
B6,622,HOU,4,945,204,1
B6,152,RSW,4,953,167,1
B6,1784,MCO,4,954,155,1
AA,2548,MCO,4,955,160,0
B6,916,ORD,4,960,137,0
DL,2362,LAX,4,960,318,0
UA,14,SFO,4,970,331,0
9E,4330,RDU,4,975,120,0
9E,3917,BTV,4,976,103,1
US,16,PHX,4,976,282,0
UA,28,LAX,4,980,320,0
AA,180,LAX,4,985,310,0
DL,1856,MIA,4,990,183,1
9E,4087,CMH,4,995,130,0
B6,14,FLL,4,1001,175,1
DL,1728,LAS,4,1010,293,0
B6,75,SYR,4,1013,85,1
B6,7,BUF,4,1018,92,0
9E,4166,CLE,4,1020,130,1
DL,1830,SLC,4,1020,271,1
EV,7114,IAD,4,1020,96,0
OH,6548,PIT,4,1025,95,0
B6,616,JAX,4,1029,140,1
AA,412,STT,4,1030,259,0
MQ,4537,RDU,4,1030,105,0
B6,348,SRQ,4,1036,164,0
B6,116,FLL,4,1040,175,1
DL,1772,DTW,4,1042,118,1
AA,860,MIA,4,1045,185,0
DL,84,ATL,4,1045,150,1
OH,6612,SYR,4,1045,102,0
OH,6473,BOS,4,1050,100,0
B6,132,RSW,4,1055,164,1
B6,1056,PIT,4,1066,104,0
MQ,4454,DCA,4,1080,80,0
OH,6562,ORD,4,1080,142,1
B6,120,MSY,4,1089,169,0
B6,3,BUF,4,1093,94,0
B6,1068,AUS,4,1105,205,1
MQ,4529,BOS,4,1110,90,0
B6,1017,BOS,4,1115,85,0
B6,28,TPA,4,1115,155,0
9E,3769,RIC,4,1120,120,1
DL,2058,MCO,4,1125,156,1
B6,78,MCO,4,1130,154,1
DL,2382,MIA,4,1140,180,0
B6,55,BTV,4,1141,89,1
AA,2086,MIA,4,1150,170,0
B6,1084,CLT,4,1160,112,0
OH,6544,BUF,4,1160,108,0
AA,1782,MCO,4,1180,155,1
B6,101,BUF,4,1180,87,0
B6,1310,IAD,4,1180,83,0
B6,50,FLL,4,1185,165,1
AA,824,FLL,4,1195,170,0
B6,148,PBI,4,1205,152,1
B6,5,BUF,4,1245,80,0
B6,58,MCO,4,1255,140,0
AA,1412,MIA,4,1260,175,1
B6,164,TPA,4,1260,152,0
B6,676,LAX,4,1260,311,1
B6,216,LGB,4,1271,303,1
AA,1692,SJU,4,1275,235,0
B6,90,OAK,4,1285,317,0
AA,10,LAX,4,1290,305,1
B6,358,BUR,4,1290,301,0
DL,2962,LAX,4,1290,316,0
B6,166,PDX,4,1295,298,1
DL,1154,ATL,4,1300,135,0
B6,712,SJU,4,1305,236,0
B6,82,SEA,4,1307,301,1
DL,322,LAS,4,1319,291,0
EV,7115,IAD,4,1323,74,1
US,1458,CLT,4,1329,114,0
B6,196,LAS,4,1337,281,0
B6,174,SJC,4,1345,316,1
B6,648,SFO,4,1350,318,1
DL,2340,SFO,4,1350,330,0
DL,2856,SAN,4,1350,319,1
UA,34,SFO,4,1354,337,0
UA,82,LAX,4,1363,320,0
AA,18,SFO,4,1380,329,0
B6,92,SLC,4,1392,248,1
B6,180,PHX,4,1395,270,0
DL,2862,LAX,4,1410,315,0
B6,172,SMF,4,1424,308,1
AA,30,LAX,4,1425,314,0
DL,1002,SLC,4,1425,260,0
DL,1428,LAS,4,1435,293,0
B6,98,DEN,5,59,213,0
B6,728,BQN,5,335,231,0
B6,107,BUF,5,350,83,0
9E,4324,DCA,5,360,82,0
B6,1001,BOS,5,360,71,0
B6,1133,SYR,5,360,85,0
B6,146,PBI,5,360,152,0
B6,19,BTV,5,360,84,0
B6,45,ROC,5,360,83,0
B6,52,MCO,5,360,141,0
B6,601,PWM,5,360,75,0
B6,68,FLL,5,360,160,1
MQ,4382,BOS,5,360,79,0
MQ,4448,DCA,5,360,70,0
OH,6379,BOS,5,360,88,0
OH,6560,ORD,5,360,133,1
UA,84,LAX,5,360,334,0
B6,740,PSE,5,363,237,0
9E,3964,ALB,5,365,90,0
B6,20,TPA,5,365,149,0
MQ,4414,RDU,5,370,95,0
OH,6397,SYR,5,370,90,0
MQ,4503,CMH,5,375,105,0
OH,6566,RIC,5,375,85,0
9E,3684,PIT,5,380,106,0
9E,4008,ORF,5,380,94,1
DL,2414,FLL,5,380,169,0
B6,110,MSY,5,385,163,0
B6,610,JAX,5,385,129,0
DL,132,SFO,5,390,330,0
DL,246,LAX,5,390,320,0
DL,2956,SAN,5,390,324,0
DL,1542,SEA,5,395,322,0
DL,2998,PDX,5,400,319,1
9E,4098,RDU,5,420,135,0
B6,1060,AUS,5,420,205,0
B6,1100,RDU,5,420,87,1
B6,620,HOU,5,420,199,0
DL,1821,MIA,5,420,176,0
DL,210,LAS,5,420,295,0
AA,24,SFO,5,425,325,0
AA,518,MIA,5,425,165,0
B6,26,FLL,5,425,160,0
OH,6516,MSP,5,425,165,0
UA,6,SFO,5,425,335,0
B6,350,BUR,5,430,314,0
AA,118,LAX,5,435,325,0
AA,268,SEA,5,435,315,1
B6,127,ROC,5,435,78,0
B6,1005,BOS,5,441,75,1
B6,670,LAX,5,450,309,0
DL,2756,ATL,5,450,135,0
OH,6461,BOS,5,450,87,0
B6,1304,IAD,5,451,73,1
AA,160,SAN,5,460,315,0
B6,94,OAK,5,460,322,0
DL,2662,LAX,5,480,325,0
B6,140,PBI,5,482,148,0
AA,258,LAS,5,485,300,0
B6,109,BUF,5,485,84,0
DL,1994,PHX,5,485,279,0
OH,6692,IAH,5,485,214,1
EV,7111,IAD,5,495,75,0
AA,2546,MCO,5,505,150,0
AA,34,LAX,5,510,322,0
DL,126,SFO,5,510,345,0
UA,22,LAX,5,510,329,0
DL,3,SLC,5,515,285,0
B6,150,MCO,5,535,139,1
DL,2566,SAT,5,535,218,0
OH,6550,DCA,5,535,84,0
DL,2895,MCO,5,540,155,0
MQ,4377,BOS,5,545,80,0
B6,702,SJU,5,550,238,1
B6,904,ORD,5,550,122,0
B6,1007,BOS,5,552,70,1
B6,204,LGB,5,556,314,0
AA,2,LAX,5,560,332,0
AA,648,SJU,5,560,245,0
B6,134,RSW,5,562,158,0
AA,12,SFO,5,565,334,0
US,1452,CLT,5,565,115,0
UA,8,SFO,5,570,344,0
9E,3979,BUF,5,575,100,1
B6,23,SYR,5,575,69,0
DL,1280,ATL,5,575,144,1
B6,72,MCO,5,581,139,0
B6,64,TPA,5,585,145,0
MQ,4436,DCA,5,595,65,0
US,12,PHX,5,595,292,0
AA,684,AUS,5,600,215,0
B6,142,PBI,5,605,149,1
B6,118,MSY,5,610,164,0
DL,30,MSP,5,615,164,0
OH,6635,BOS,5,615,86,1
B6,18,FLL,5,616,158,0
MQ,4493,STL,5,620,155,1
B6,1058,PIT,5,625,79,0
OH,6642,ORF,5,627,93,0
B6,46,MCO,5,638,142,0
OH,6600,STL,5,640,145,0
UA,10,SFO,5,641,348,0
DL,2976,ATL,5,645,135,0
B6,1011,BOS,5,650,66,1
DL,1,LAS,5,650,310,0
AA,2556,LAS,5,655,310,0
AA,400,DFW,5,655,205,1
B6,190,LAS,5,657,300,1
B6,1082,CLT,5,659,107,0
9E,4198,DCA,5,660,75,0
OH,6321,ROC,5,660,87,0
AA,40,LAX,5,665,330,0
DL,82,SLC,5,665,276,1
B6,51,BTV,5,670,75,1
MQ,4393,BOS,5,670,70,0
DL,2090,DEN,5,673,237,0
B6,644,SFO,5,675,321,1
B6,738,BQN,5,675,229,1
B6,908,ORD,5,675,125,0
9E,3915,BTV,5,680,95,0
B6,612,JAX,5,685,125,0
B6,704,SJU,5,685,243,1
OH,6570,ORD,5,687,149,0
DL,1940,SFO,5,690,340,0
DL,2562,LAX,5,690,332,0
B6,24,TPA,5,691,153,0
AA,1510,MIA,5,695,170,1
B6,607,PWM,5,695,74,0
B6,1019,BOS,5,700,68,0
B6,1104,RDU,5,700,83,0
MQ,4687,RDU,5,700,90,0
OH,6764,CLT,5,700,136,0
AA,664,FLL,5,705,170,0
B6,129,BUF,5,705,75,0
B6,346,SRQ,5,705,159,0
B6,53,ROC,5,707,73,0
UA,26,LAX,5,708,333,0
B6,672,LAX,5,709,311,0
MQ,4124,IND,5,715,124,1
MQ,4476,DCA,5,715,65,0
AA,630,MCO,5,720,150,0
B6,12,FLL,5,720,169,0
OH,6467,BOS,5,720,83,0
DL,80,MCO,5,723,155,0
MQ,4145,CMH,5,725,110,1
DL,208,MIA,5,730,180,0
MQ,4314,PIT,5,740,90,0
DL,166,TPA,5,741,165,0
AA,4,LAX,5,745,335,0
B6,154,MCO,5,745,152,1
DL,72,ATL,5,745,145,0
EV,7112,IAD,5,745,80,0
DL,1614,FLL,5,746,179,0
9E,4250,IND,5,750,145,0
AA,16,SFO,5,750,335,0
B6,706,SJU,5,752,241,1
B6,184,SAN,5,755,319,1
AA,1362,ORD,5,760,130,0
B6,27,BTV,5,762,77,0
B6,76,PBI,5,768,160,0
MQ,4242,CLE,5,775,105,0
MQ,4277,CVG,5,775,120,0
UA,870,SFO,5,775,351,0
9E,4037,BDL,5,780,75,1
US,374,CLT,5,785,119,1
B6,136,RSW,5,789,162,0
AA,1428,SJU,5,790,250,1
B6,1062,AUS,5,790,220,0
OH,6747,RIC,5,795,85,0
AA,1786,TPA,5,800,160,0
DL,182,SEA,5,800,325,0
OH,6446,PHL,5,805,60,0
US,14,PHX,5,805,286,0
DL,2462,LAX,5,810,330,0
9E,3742,ORF,5,820,105,0
DL,1584,SNA,5,820,315,0
9E,4149,BUF,5,822,102,1
9E,4392,DTW,5,824,110,1
AA,32,LAX,5,825,320,0
UA,890,LAX,5,830,333,0
B6,194,LAS,5,840,293,0
DL,78,MCO,5,840,165,0
MQ,4389,BOS,5,840,75,0
MQ,4532,DCA,5,840,80,0
OH,6631,BOS,5,840,84,1
UA,12,SFO,5,840,343,0
B6,67,BUF,5,841,87,0
AA,1772,MIA,5,845,170,1
B6,16,FLL,5,850,170,1
B6,178,PHX,5,855,277,0
MQ,4296,BWI,5,855,80,0
B6,609,PWM,5,860,82,1
B6,69,SYR,5,860,78,1
MQ,4376,RDU,5,860,99,1
DL,576,SJU,5,865,260,0
OH,6336,DCA,5,865,100,0
MQ,3696,ORF,5,870,80,0
